Rk,Name,Age,Tm,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1stS,30%,30c,30s,20%,20c,20s,31%,31c,31s,L/SO,S/SO,L/SO%,PAu,Pitu,Stru
444,Anderson Hernandez#\hernaan01,23,NYM,68,237,3.49,170,71.7%,26.5%,14.7%,27.1%,31.8%,73.5%,0.0%,52.7%,80.0%,35.3%,1.5%,1,0,4.4%,3,1,4.4%,3,1,2,9,16.7%,0,0,0
445,Felix Hernandez\hernafe02,20,SEA,5,16,3.20,12,75.0%,16.7%,50.0%,16.7%,16.7%,83.3%,0.0%,62.5%,40.0%,40.0%,0.0%,0,0,20.0%,1,0,0.0%,0,0,0,3,0.0%,0,0,0
446,Jose Hernandez\hernajo01,36,TOT,166,621,3.74,399,64.3%,29.1%,18.3%,24.1%,28.6%,70.9%,0.0%,45.6%,74.2%,21.7%,4.2%,7,0,17.5%,29,14,8.4%,14,10,6,34,15.0%,0,0,0
447,Jose Hernandez\hernajo01,36,PIT,132,491,3.72,315,64.2%,27.3%,18.7%,24.8%,29.2%,72.7%,0.0%,46.6%,74.2%,22.7%,3.8%,5,0,18.9%,25,13,8.3%,11,7,4,25,13.8%,0,0,0
448,Jose Hernandez\hernajo01,36,PHI,34,130,3.82,84,64.6%,35.7%,16.7%,21.4%,26.2%,64.3%,0.0%,41.5%,74.1%,17.6%,5.9%,2,0,11.8%,4,1,8.8%,3,3,2,9,18.2%,0,0,0
449,Livan Hernandez\hernali01,31,TOT,82,234,2.85,166,70.9%,22.9%,10.8%,21.7%,44.6%,77.1%,0.0%,54.7%,85.9%,36.6%,1.2%,1,0,6.1%,5,2,0.0%,0,0,1,5,14.3%,0,0,0
450,Livan Hernandez\hernali01,31,WSN,55,149,2.71,109,73.2%,21.1%,11.0%,21.1%,46.8%,78.9%,0.0%,57.7%,86.0%,34.5%,1.8%,1,0,3.6%,2,1,0.0%,0,0,0,3,0.0%,0,0,0
451,Livan Hernandez\hernali01,31,ARI,27,85,3.15,57,67.1%,26.3%,10.5%,22.8%,40.4%,73.7%,0.0%,49.4%,85.7%,40.7%,0.0%,0,0,11.1%,3,1,0.0%,0,0,1,2,25.0%,0,0,0
452,Orlando Hernandez\hernaor01,40,TOT,54,179,3.31,146,81.6%,19.2%,17.8%,33.6%,29.5%,80.8%,0.0%,65.9%,78.0%,46.3%,1.9%,1,0,3.7%,2,0,1.9%,1,0,1,9,10.0%,0,0,0
453,Orlando Hernandez\hernaor01,40,ARI,14,40,2.86,31,77.5%,19.4%,12.9%,25.8%,41.9%,80.6%,0.0%,62.5%,84.0%,64.3%,7.1%,1,0,7.1%,1,0,0.0%,0,0,0,0,,0,0,0
454,Orlando Hernandez\hernaor01,40,NYM,40,139,3.48,115,82.7%,19.1%,19.1%,35.7%,26.1%,80.9%,0.0%,66.9%,76.3%,40.0%,0.0%,0,0,2.5%,1,0,2.5%,1,0,1,9,10.0%,0,0,0
455,Ramon Hernandez\hernara02,30,BAL,561,2070,3.69,1299,62.9%,29.0%,12.1%,26.0%,32.9%,71.0%,0.8%,44.7%,83.0%,30.5%,5.0%,28,0,14.1%,79,23,9.6%,54,31,25,54,31.6%,0,0,0
456,Aaron Hill\hillaa01,24,TOR,608,2260,3.72,1394,62.2%,32.5%,8.8%,23.6%,35.1%,67.5%,2.3%,42.0%,86.9%,18.9%,5.6%,34,0,16.3%,99,33,9.4%,57,31,16,50,24.2%,0,0,0
457,Rich Hill*\hillri01,26,CHC,34,105,3.09,73,69.5%,26.0%,23.3%,20.5%,30.1%,74.0%,0.0%,51.4%,68.5%,38.2%,5.9%,2,0,11.8%,4,0,2.9%,1,0,3,8,27.3%,0,0,0
458,Shawn Hill\hillsh01,25,WSN,8,26,3.25,21,80.8%,38.1%,19.0%,23.8%,19.0%,61.9%,0.0%,50.0%,69.2%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,2,2,50.0%,0,0,0
459,Shea Hillenbrand\hillesh02,30,TOT,568,2034,3.58,1348,66.5%,23.4%,13.8%,29.0%,33.8%,76.6%,1.2%,51.0%,82.0%,22.2%,4.6%,26,0,14.8%,84,45,5.8%,33,25,10,70,12.5%,0,0,0
460,Shea Hillenbrand\hillesh02,30,TOR,319,1108,3.47,726,66.0%,24.4%,12.1%,27.8%,35.7%,75.6%,2.1%,49.9%,84.0%,20.4%,4.7%,15,0,15.4%,49,25,5.6%,18,14,6,34,15.0%,0,0,0
461,Shea Hillenbrand\hillesh02,30,SFG,249,926,3.72,622,67.2%,22.2%,15.8%,30.4%,31.7%,77.8%,0.0%,52.3%,79.8%,24.5%,4.4%,11,0,14.1%,35,20,6.0%,15,11,4,36,10.0%,0,0,0
462,Eric Hinske*\hinsker01,28,TOT,312,1266,4.06,771,61.3%,24.9%,21.1%,28.3%,25.7%,75.1%,1.6%,46.0%,71.8%,27.9%,5.8%,18,1,16.7%,52,24,9.9%,31,18,16,63,20.3%,0,0,0
463,Eric Hinske*\hinsker01,28,TOR,224,884,3.95,531,60.6%,26.7%,18.8%,26.6%,27.9%,73.3%,2.3%,44.4%,74.3%,27.7%,5.8%,13,1,16.5%,37,17,10.7%,24,14,12,37,24.5%,0,0,0
464,Eric Hinske*\hinsker01,28,BOS,88,382,4.34,240,62.8%,20.8%,26.3%,32.1%,20.8%,79.2%,0.0%,49.7%,66.8%,28.4%,5.7%,5,0,17.0%,15,7,8.0%,7,4,4,26,13.3%,0,0,0
465,Jason Hirsh\hirshja01,24,HOU,17,62,3.65,49,79.0%,32.7%,20.4%,30.6%,16.3%,67.3%,0.0%,53.2%,69.7%,29.4%,0.0%,0,0,11.8%,2,0,0.0%,0,0,2,6,22.2%,0,0,0
466,Todd Hollandsworth*\hollato01,33,TOT,236,855,3.62,577,67.8%,19.2%,19.2%,31.4%,30.2%,80.8%,1.4%,54.8%,76.2%,36.4%,3.8%,9,1,15.3%,36,13,5.9%,14,9,5,47,9.6%,0,0,0
467,Todd Hollandsworth*\hollato01,33,CLE,162,579,3.57,393,68.3%,19.6%,18.8%,29.8%,31.8%,80.4%,2.2%,55.0%,76.6%,35.2%,3.7%,6,1,15.4%,25,10,4.9%,8,5,3,30,9.1%,0,0,0
468,Todd Hollandsworth*\hollato01,33,CIN,74,276,3.73,184,66.7%,18.5%,20.1%,34.8%,26.6%,81.5%,0.0%,54.3%,75.3%,39.2%,4.1%,3,0,14.9%,11,3,8.1%,6,4,2,17,10.5%,0,0,0
469,Matt Holliday\hollima01,26,COL,669,2415,3.61,1564,65.1%,16.6%,18.5%,33.2%,31.6%,83.4%,1.4%,54.3%,77.8%,45.0%,4.5%,30,3,12.6%,84,43,6.6%,44,29,30,80,27.3%,0,0,0
470,Damon Hollins\hollida02,32,TBD,357,1367,3.83,866,63.5%,27.0%,17.3%,24.2%,31.4%,73.0%,0.6%,46.3%,76.3%,21.6%,5.0%,18,0,14.8%,53,25,9.5%,34,23,9,55,14.1%,0,0,0
471,Kevin Hooper\hoopeke01,29,DET,5,15,3.00,9,60.0%,11.1%,22.2%,33.3%,33.3%,88.9%,0.0%,53.3%,75.0%,60.0%,20.0%,1,0,20.0%,1,0,0.0%,0,0,0,1,0.0%,0,0,0
472,Paul Hoover\hoovepa01,30,FLA,5,15,3.00,10,66.7%,30.0%,0.0%,20.0%,50.0%,70.0%,0.0%,46.7%,100.0%,40.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
473,Norris Hopper\hoppeno01,27,CIN,47,162,3.45,107,66.0%,24.3%,7.5%,33.6%,34.6%,75.7%,0.0%,50.0%,90.1%,31.9%,10.6%,5,0,12.8%,6,1,6.4%,3,1,3,1,75.0%,0,0,0
474,J.R. House\housejr01,26,HOU,9,26,2.89,21,80.8%,14.3%,23.8%,28.6%,33.3%,85.7%,0.0%,69.2%,72.2%,44.4%,0.0%,0,0,11.1%,1,1,0.0%,0,0,0,2,0.0%,0,0,0
475,Ryan Howard*\howarry01,26,PHI,705,2863,4.06,1626,59.7%,22.9%,25.9%,26.3%,25.0%,77.1%,11.3%,46.1%,66.4%,32.6%,9.1%,64,7,20.3%,143,63,11.6%,82,49,44,137,24.3%,0,0,0
476,Bob Howry*\howrybo01,32,CHC,1,2,2.00,2,100.0%,0.0%,50.0%,0.0%,50.0%,100.0%,,100.0%,50.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
477,Justin Huber\huberju01,23,KCR,12,52,4.33,31,59.6%,48.4%,16.1%,16.1%,19.4%,51.6%,0.0%,30.8%,68.8%,8.3%,0.0%,0,0,8.3%,1,1,16.7%,2,2,2,2,50.0%,0,0,0
478,Ken Huckaby\huckake01,35,BOS,5,17,3.40,12,70.6%,0.0%,8.3%,50.0%,41.7%,100.0%,0.0%,70.6%,91.7%,60.0%,0.0%,0,0,0.0%,0,0,20.0%,1,1,0,0,,0,0,0
479,Orlando Hudson#\hudsoor01,28,ARI,654,2490,3.81,1499,60.6%,26.0%,10.7%,29.3%,34.0%,74.0%,1.8%,44.9%,85.5%,25.2%,5.2%,34,0,14.8%,97,54,9.0%,59,38,25,53,32.1%,0,0,0
480,Tim Hudson\hudsoti01,30,ATL,79,262,3.32,181,69.1%,30.9%,12.2%,24.3%,32.6%,69.1%,0.0%,47.7%,82.4%,41.8%,3.8%,3,0,7.6%,6,1,5.1%,4,1,9,8,50.0%,0,0,0
481,Aubrey Huff*\huffau01,29,TOT,521,1929,3.70,1158,60.7%,26.0%,11.7%,28.1%,34.2%,74.0%,2.6%,44.9%,84.1%,25.3%,8.6%,45,7,19.6%,102,39,9.4%,49,34,20,44,31.3%,0,0,0
482,Aubrey Huff*\huffau01,29,TBD,259,947,3.66,575,61.4%,25.7%,11.3%,27.0%,36.0%,74.3%,2.7%,45.6%,84.8%,27.8%,10.4%,27,4,19.3%,50,16,10.0%,26,19,6,19,24.0%,0,0,0
483,Aubrey Huff*\huffau01,29,HOU,262,982,3.75,583,60.0%,26.2%,12.2%,29.2%,32.4%,73.8%,2.5%,44.2%,83.5%,22.9%,6.9%,18,3,19.8%,52,23,8.8%,23,15,14,25,35.9%,0,0,0
484,Travis Hughes\hughetr01,28,WSN,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
485,Torii Hunter\hunteto01,30,MIN,612,2175,3.55,1406,64.9%,19.3%,18.3%,30.1%,32.2%,80.7%,1.0%,52.3%,77.2%,39.4%,5.2%,32,7,12.1%,74,32,8.0%,49,34,16,92,14.8%,0,0,0
486,Adam Hyzdu\hyzduad01,34,TEX,4,15,3.75,14,93.3%,28.6%,14.3%,42.9%,14.3%,71.4%,0.0%,66.7%,80.0%,25.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
487,Chris Iannetta\iannech01,23,COL,93,378,4.06,224,60.5%,20.5%,17.4%,34.4%,27.7%,79.5%,5.2%,48.1%,78.1%,34.4%,4.3%,4,0,11.8%,11,7,6.5%,6,3,5,12,29.4%,0,0,0
488,Raul Ibanez*\ibanera01,34,SEA,702,2802,3.99,1685,61.4%,27.1%,15.3%,26.9%,30.7%,72.9%,5.0%,44.8%,79.0%,19.5%,6.6%,46,10,18.7%,131,70,11.0%,77,50,16,99,13.9%,0,0,0
489,Tadahito Iguchi\iguchta01,31,CHW,635,2465,3.88,1511,61.3%,25.5%,15.5%,28.9%,30.1%,74.5%,0.0%,45.6%,79.2%,26.1%,4.9%,31,0,16.1%,102,35,9.4%,60,37,24,86,21.8%,0,0,0
490,Omar Infante\infanom01,24,DET,247,851,3.45,579,68.0%,23.5%,17.6%,27.3%,31.6%,76.5%,0.0%,52.1%,77.0%,33.2%,4.5%,11,0,11.3%,28,7,6.9%,17,13,7,38,15.6%,0,0,0
491,Brandon Inge\ingebr01,29,DET,602,2481,4.12,1537,62.1%,28.4%,16.9%,27.2%,27.5%,71.6%,0.5%,44.4%,76.5%,22.1%,4.8%,29,8,13.6%,82,40,8.3%,50,36,24,104,18.8%,0,0,0
492,Joe Inglett*\inglejo01,28,CLE,222,788,3.55,515,65.4%,32.6%,9.9%,24.9%,32.6%,67.4%,0.0%,44.0%,85.3%,21.2%,3.6%,8,0,12.2%,27,5,4.1%,9,2,14,25,35.9%,0,0,0
493,Travis Ishikawa*\ishiktr01,22,SFG,25,86,3.44,58,67.4%,22.4%,27.6%,19.0%,31.0%,77.6%,0.0%,52.3%,64.4%,40.0%,0.0%,0,0,12.0%,3,2,0.0%,0,0,1,5,16.7%,0,0,0
494,Cesar Izturis#\izturce01,26,TOT,209,751,3.59,482,64.9%,32.0%,4.1%,26.6%,37.3%,68.0%,3.0%,44.1%,93.9%,20.6%,2.9%,6,0,17.2%,36,17,6.7%,14,10,6,8,42.9%,0,0,0
495,Cesar Izturis#\izturce01,26,LAD,130,474,3.65,300,64.4%,33.0%,3.0%,26.0%,38.0%,67.0%,4.6%,43.1%,95.5%,18.5%,3.1%,4,0,18.5%,24,12,6.9%,9,8,3,3,50.0%,0,0,0
496,Cesar Izturis#\izturce01,26,CHC,79,277,3.51,182,65.7%,30.2%,6.0%,27.5%,36.3%,69.8%,0.0%,45.8%,91.3%,24.1%,2.5%,2,0,15.2%,12,5,6.3%,5,2,3,5,37.5%,0,0,0
497,Maicer Izturis#\izturma01,25,LAA,399,1579,3.96,966,61.2%,38.3%,6.3%,21.9%,33.4%,61.7%,0.2%,37.8%,89.8%,12.5%,7.3%,29,0,15.0%,60,4,10.3%,41,21,11,24,31.4%,0,0,0
498,Conor Jackson\jacksco01,24,ARI,556,2077,3.74,1214,58.7%,36.6%,8.0%,20.8%,34.6%,63.4%,0.9%,37.2%,87.4%,14.2%,6.8%,38,2,19.2%,107,47,11.0%,61,31,30,43,41.1%,0,0,0
499,Damian Jackson\jacksda04,32,WSN,135,565,4.19,355,62.8%,35.2%,16.6%,25.6%,22.5%,64.8%,0.0%,40.7%,74.3%,33.3%,2.2%,3,0,12.6%,17,7,8.9%,12,4,13,24,33.3%,0,0,0
500,Zach Jackson*\jacksza01,23,MIL,13,28,2.15,21,75.0%,14.3%,19.0%,14.3%,52.4%,85.7%,0.0%,64.3%,77.8%,61.5%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
501,Mike Jacobs*\jacobmi02,25,FLA,520,1917,3.69,1209,63.3%,21.0%,20.1%,28.4%,30.5%,79.0%,1.1%,50.0%,74.6%,39.6%,2.9%,15,1,12.9%,67,37,8.5%,44,28,27,78,25.7%,0,0,0
502,Chuck James*\jamesch03,24,ATL,40,144,3.60,105,72.9%,38.1%,23.8%,14.3%,23.8%,61.9%,0.0%,45.1%,61.5%,35.0%,0.0%,0,0,5.0%,2,0,5.0%,2,1,2,11,14.3%,0,0,0
503,Casey Janssen\janssca01,24,TOR,1,3,3.00,3,100.0%,0.0%,100.0%,0.0%,0.0%,100.0%,,100.0%,0.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
504,Geoff Jenkins*\jenkige01,31,MIL,556,2212,3.98,1347,61.7%,19.5%,20.8%,33.0%,26.7%,80.5%,3.2%,49.6%,74.2%,31.8%,5.2%,29,3,12.8%,71,38,8.5%,47,25,19,110,14.7%,0,0,0
505,Jason Jennings*\jennija01,27,COL,75,230,3.07,146,63.5%,23.3%,13.7%,21.9%,41.1%,76.7%,0.0%,48.7%,82.1%,34.7%,2.7%,2,0,9.3%,7,5,6.7%,5,3,4,8,33.3%,0,0,0
506,Derek Jeter\jeterde01,32,NYY,719,2701,3.76,1619,60.3%,21.4%,14.1%,31.7%,32.9%,78.6%,1.3%,47.4%,82.1%,36.4%,4.2%,30,2,14.2%,102,54,10.7%,77,46,24,78,23.5%,0,0,0
507,D'Angelo Jimenez#\jimend'01,28,TOT,88,374,4.25,218,59.6%,31.2%,7.3%,34.4%,27.1%,68.8%,5.1%,41.0%,89.3%,23.9%,6.8%,6,0,14.8%,13,4,12.5%,11,3,6,7,46.2%,0,0,0
508,D'Angelo Jimenez#\jimend'01,28,TEX,68,282,4.15,166,58.9%,30.7%,7.2%,30.7%,31.3%,69.3%,0.0%,40.8%,89.6%,25.0%,5.9%,4,0,13.2%,9,2,13.2%,9,3,1,5,16.7%,0,0,0
509,D'Angelo Jimenez#\jimend'01,28,OAK,20,92,4.60,52,61.9%,32.7%,7.7%,46.2%,13.5%,67.3%,20.0%,41.7%,88.6%,20.0%,10.0%,2,0,20.0%,4,2,10.0%,2,0,5,2,71.4%,0,0,0
510,Ubaldo Jimenez\jimenub01,22,COL,3,9,3.00,6,66.7%,0.0%,50.0%,16.7%,33.3%,100.0%,0.0%,66.7%,50.0%,33.3%,0.0%,0,0,33.3%,1,1,0.0%,0,0,0,1,0.0%,0,0,0
511,Charlton Jimerson\jimerch01,26,HOU,6,18,3.00,13,72.2%,7.7%,61.5%,7.7%,23.1%,92.3%,0.0%,66.7%,33.3%,66.7%,0.0%,0,0,16.7%,1,0,0.0%,0,0,0,3,0.0%,0,0,0
512,Kenji Johjima\johjike01,30,SEA,543,1825,3.36,1196,65.7%,18.6%,11.5%,31.3%,38.7%,81.4%,0.6%,53.5%,85.9%,33.7%,1.7%,9,2,10.5%,57,43,5.5%,30,25,11,35,23.9%,0,0,0
513,Ben Johnson\johnsbe02,25,SDP,135,544,4.03,323,60.3%,23.8%,21.1%,29.1%,26.0%,76.2%,3.6%,45.9%,72.4%,21.5%,4.4%,6,0,14.8%,20,8,8.1%,11,7,8,28,22.2%,0,0,0
514,Dan Johnson*\johnsda06,26,OAK,331,1336,4.04,786,59.1%,36.0%,9.9%,22.8%,31.3%,64.0%,1.1%,37.8%,84.5%,19.0%,6.3%,21,0,15.7%,52,11,14.2%,47,22,15,30,33.3%,0,0,0
515,Jason Johnson\johnsja02,32,TOT,1,5,5.00,3,60.0%,33.3%,33.3%,33.3%,0.0%,66.7%,0.0%,40.0%,50.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
516,Jason Johnson\johnsja02,32,TOT,1,5,5.00,3,60.0%,33.3%,33.3%,33.3%,0.0%,66.7%,0.0%,40.0%,50.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
517,Jason Johnson\johnsja02,32,BOS,1,5,5.00,3,60.0%,33.3%,33.3%,33.3%,0.0%,66.7%,0.0%,40.0%,50.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
518,Josh Johnson*\johnsjo09,22,FLA,50,180,3.60,127,70.6%,37.8%,24.4%,18.1%,19.7%,62.2%,0.0%,43.9%,60.8%,26.0%,2.0%,1,0,20.0%,10,1,0.0%,0,0,4,18,17.4%,0,0,0
519,Nick Johnson*\johnsni01,27,WSN,630,2691,4.27,1486,56.4%,36.5%,9.9%,26.3%,27.3%,63.5%,4.6%,35.8%,84.4%,14.8%,9.2%,58,1,22.4%,141,44,16.3%,103,45,39,60,39.4%,0,0,0
520,Randy Johnson\johnsra05,42,NYY,6,21,3.50,18,85.7%,33.3%,33.3%,22.2%,11.1%,66.7%,0.0%,57.1%,50.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,4,0.0%,0,0,0
521,Reed Johnson\johnsre02,29,TOR,519,1976,3.81,1346,68.7%,30.8%,11.7%,29.0%,28.4%,69.2%,2.5%,47.5%,83.0%,11.9%,3.5%,18,0,11.9%,62,15,4.8%,25,12,13,68,16.0%,0,0,0
522,Tyler Johnson#\johnsty01,25,STL,1,5,5.00,3,60.0%,33.3%,33.3%,33.3%,0.0%,66.7%,0.0%,40.0%,50.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
523,Adam Jones\jonesad01,20,SEA,76,291,3.83,198,68.0%,25.8%,18.7%,29.3%,26.3%,74.2%,0.0%,50.5%,74.8%,30.3%,5.3%,4,0,17.1%,13,8,10.5%,8,6,3,19,13.6%,0,0,0
524,Andruw Jones\jonesan01,29,ATL,671,2615,3.90,1519,58.8%,25.7%,20.7%,24.2%,29.4%,74.3%,3.0%,43.7%,72.2%,28.6%,8.0%,54,4,19.7%,132,46,12.1%,81,47,15,112,11.8%,0,0,0
525,Chipper Jones#\jonesch06,34,ATL,477,1781,3.73,1010,57.2%,24.1%,14.8%,27.3%,33.9%,75.9%,1.9%,43.4%,80.6%,33.3%,5.9%,28,4,20.8%,99,56,14.0%,67,37,26,47,35.6%,0,0,0
526,Jacque Jones*\jonesja05,31,CHC,580,2112,3.64,1355,64.8%,18.6%,21.8%,28.5%,31.1%,81.4%,2.8%,52.7%,73.3%,36.7%,3.3%,19,1,10.7%,62,39,7.6%,44,34,23,93,19.8%,0,0,0
527,Brian Jordan\jordabr01,39,ATL,101,353,3.50,232,65.7%,16.8%,26.7%,26.3%,30.2%,83.2%,0.0%,54.7%,67.9%,38.6%,1.0%,1,0,12.9%,13,9,3.0%,3,2,2,21,8.7%,0,0,0
528,Jorge Julio\juliojo01,27,TOT,1,3,3.00,3,100.0%,33.3%,66.7%,0.0%,0.0%,66.7%,,66.7%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
529,Jorge Julio\juliojo01,27,NYM,1,3,3.00,3,100.0%,33.3%,66.7%,0.0%,0.0%,66.7%,,66.7%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
530,Gabe Kapler\kaplega01,30,BOS,147,572,3.89,369,64.5%,32.5%,9.8%,26.6%,31.2%,67.5%,0.0%,43.5%,85.5%,25.9%,3.4%,5,0,10.2%,15,7,8.2%,12,7,3,12,20.0%,0,0,0
531,Scott Kazmir*\kazmisc01,22,TBD,3,11,3.67,9,81.8%,33.3%,33.3%,22.2%,11.1%,66.7%,0.0%,54.5%,50.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
532,Austin Kearns\kearnau01,26,TOT,631,2582,4.09,1507,58.5%,23.3%,20.6%,29.1%,27.1%,76.7%,0.7%,44.9%,73.2%,30.9%,5.5%,35,0,17.9%,113,60,11.9%,75,43,23,112,17.0%,0,0,0
533,Austin Kearns\kearnau01,26,CIN,369,1518,4.11,897,59.2%,22.7%,22.0%,28.2%,27.1%,77.3%,0.3%,45.7%,71.6%,31.4%,3.8%,14,0,16.5%,61,35,10.8%,40,24,16,69,18.8%,0,0,0
534,Austin Kearns\kearnau01,26,WSN,262,1064,4.06,610,57.6%,24.1%,18.5%,30.3%,27.0%,75.9%,1.1%,43.7%,75.6%,30.2%,8.0%,21,0,19.8%,52,25,13.4%,35,19,7,43,14.0%,0,0,0
535,Matt Kemp\kempma01,21,LAD,167,654,3.92,426,65.5%,22.1%,27.7%,25.8%,24.4%,77.9%,1.8%,51.1%,64.5%,28.1%,5.4%,9,1,16.8%,28,14,10.8%,18,11,8,45,15.1%,0,0,0
536,Jason Kendall\kendaja01,32,OAK,627,2553,4.07,1622,63.7%,39.1%,5.9%,23.7%,31.3%,60.9%,0.9%,38.8%,90.3%,9.1%,4.9%,31,0,17.7%,111,18,11.5%,72,15,12,42,22.2%,0,0,0
537,Howie Kendrick\kendrho01,22,LAA,284,932,3.28,644,69.7%,25.0%,16.6%,23.3%,35.1%,75.0%,2.8%,52.3%,77.8%,23.2%,4.6%,13,2,11.6%,33,9,5.3%,15,10,5,39,11.4%,0,0,0
538,Adam Kennedy*\kennead01,30,LAA,503,1825,3.63,1195,66.2%,23.9%,13.1%,30.6%,32.4%,76.1%,3.2%,50.4%,82.8%,31.4%,4.2%,21,0,12.9%,65,28,8.2%,41,22,5,67,6.9%,0,0,0
539,Logan Kensing\kensilo01,23,FLA,1,3,3.00,3,100.0%,66.7%,33.3%,0.0%,0.0%,33.3%,,33.3%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
540,Jeff Kent\kentje01,38,LAD,474,1766,3.73,1034,59.5%,23.1%,14.7%,29.2%,33.0%,76.9%,3.8%,45.7%,80.9%,35.4%,5.9%,28,7,17.1%,81,38,10.8%,51,31,17,52,24.6%,0,0,0
541,Bobby Keppel\keppebo01,24,KCR,2,4,2.00,4,100.0%,25.0%,50.0%,0.0%,25.0%,75.0%,,75.0%,33.3%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
542,Jeff Keppinger\keppije01,26,KCR,67,230,3.43,141,61.8%,24.8%,8.5%,27.0%,39.7%,75.2%,2.2%,46.5%,88.7%,26.9%,3.0%,2,0,22.4%,15,9,11.9%,8,5,1,5,16.7%,0,0,0
543,Bobby Kielty#\kieltbo01,29,OAK,298,1058,3.55,659,62.3%,23.2%,20.0%,22.8%,34.0%,76.8%,0.0%,47.8%,73.9%,43.0%,5.4%,16,1,15.1%,45,20,9.7%,29,15,11,38,22.4%,0,0,0
544,Byung-Hyun Kim\kimby01,27,COL,57,186,3.26,130,69.9%,30.8%,15.4%,22.3%,31.5%,69.2%,0.0%,48.4%,77.8%,31.6%,3.5%,2,0,7.0%,4,0,5.3%,3,2,6,7,40.0%,0,0,0
545,Sun-Woo Kim\kimsu01,28,TOT,2,7,3.50,5,71.4%,40.0%,0.0%,20.0%,40.0%,60.0%,0.0%,42.9%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
546,Sun-Woo Kim\kimsu01,28,COL,1,2,2.00,2,100.0%,50.0%,0.0%,0.0%,50.0%,50.0%,,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
547,Sun-Woo Kim\kimsu01,28,CIN,1,5,5.00,3,60.0%,33.3%,0.0%,33.3%,33.3%,66.7%,0.0%,40.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
548,Ray King*\kingra01,32,COL,1,3,3.00,3,100.0%,33.3%,66.7%,0.0%,0.0%,66.7%,,66.7%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
549,Ian Kinsler\kinslia01,24,TEX,474,1849,3.90,1171,63.5%,31.7%,8.8%,28.2%,31.3%,68.3%,0.6%,43.4%,87.1%,18.1%,5.5%,26,4,16.0%,76,28,9.9%,47,19,9,55,14.1%,0,0,0
550,Ryan Klesko*\kleskry01,35,SDP,6,24,4.00,12,50.0%,33.3%,8.3%,25.0%,33.3%,66.7%,0.0%,33.3%,87.5%,0.0%,16.7%,1,0,33.3%,2,0,16.7%,1,0,0,0,,0,0,0
551,Justin Knoedler\knoedju01,25,SFG,7,26,3.71,17,65.4%,11.8%,11.8%,41.2%,35.3%,88.2%,0.0%,57.7%,86.7%,71.4%,0.0%,0,0,0.0%,0,0,14.3%,1,1,0,1,0.0%,0,0,0
552,Jon Knott\knottjo02,27,SDP,3,11,3.67,6,54.5%,16.7%,33.3%,16.7%,33.3%,83.3%,0.0%,45.5%,60.0%,33.3%,0.0%,0,0,66.7%,2,2,0.0%,0,0,0,1,0.0%,0,0,0
553,Paul Konerko\konerpa01,30,CHW,646,2511,3.89,1545,61.8%,27.6%,13.3%,28.7%,30.5%,72.4%,1.0%,44.7%,81.7%,30.3%,5.6%,36,4,16.6%,107,35,9.9%,64,40,26,78,25.0%,0,0,0
554,Mike Koplove\koplomi01,29,ARI,1,3,3.00,3,100.0%,66.7%,0.0%,0.0%,33.3%,33.3%,,33.3%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
