Rk,Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
704,Matt Kata#\katama01,26,ARI,NL,42,178,162,17,40,9,2,2,13,4,1,13,29,.247,.301,.364,.665,68,59,1,0,1,1,2,4/56
705,Scott Kazmir*\kazmisc01,20,TBD,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
706,Austin Kearns\kearnau01,24,CIN,NL,64,246,217,28,50,10,2,9,32,2,1,28,71,.230,.321,.419,.740,92,91,8,1,0,0,0,9/8
707,David Kelton\keltoda01,24,CHC,NL,8,10,10,1,1,1,0,0,0,0,0,0,3,.100,.100,.200,.300,-26,2,0,0,0,0,0,/79
708,Jason Kendall\kendaja01,30,PIT,NL,147,658,574,86,183,32,0,3,51,11,8,60,41,.319,.399,.390,.789,107,224,12,19,1,4,2,*2
709,Adam Kennedy*\kennead01,28,ANA,AL,144,533,468,70,130,20,5,10,48,15,5,41,92,.278,.351,.406,.757,100,190,10,13,9,2,7,*4
710,Joe Kennedy\kennejo04,25,COL,NL,27,54,48,2,6,1,1,0,4,0,0,2,14,.125,.160,.188,.348,-15,9,0,0,4,0,0,1
711,Logan Kensing\kensilo01,21,FLA,NL,5,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
712,Jeff Kent\kentje01,36,HOU,NL,145,606,540,96,156,34,8,27,107,7,3,49,96,.289,.348,.531,.880,123,287,23,6,0,11,3,*4/D
713,Jeff Keppinger\keppije01,24,NYM,NL,33,123,116,9,33,2,0,3,9,2,1,6,7,.284,.317,.379,.696,81,44,6,0,0,1,0,4
714,Jason Kershner*\kershja01,27,TOR,AL,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
715,Masao Kida\kidama01,35,TOT,MLB,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
716,Masao Kida\kidama01,35,LAD,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
717,Masao Kida\kidama01,35,SEA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
718,Bobby Kielty#\kieltbo01,27,OAK,AL,83,278,238,29,51,14,1,7,31,1,0,35,47,.214,.321,.370,.691,81,88,5,3,1,1,0,79D
719,Brooks Kieschnick*\kiescbr01,32,MIL,NL,77,68,63,2,17,3,0,1,7,0,0,5,16,.270,.324,.365,.689,78,23,3,0,0,0,1,1
720,Byung-Hyun Kim\kimby01,25,BOS,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
721,Sun-Woo Kim\kimsu01,26,MON,NL,43,32,28,1,6,2,0,0,5,1,0,0,9,.214,.214,.286,.500,26,8,0,0,4,0,0,1
722,Ray King*\kingra01,30,STL,NL,86,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
723,Matt Kinney\kinnema01,27,TOT,MLB,43,10,9,0,2,0,0,0,1,0,0,0,1,.222,.222,.222,.444,16,2,0,0,1,0,0,1
724,Matt Kinney\kinnema01,27,MIL,NL,32,10,9,0,2,0,0,0,1,0,0,0,1,.222,.222,.222,.444,16,2,0,0,1,0,0,1
725,Matt Kinney\kinnema01,27,KCR,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
726,Ryan Klesko*\kleskry01,33,SDP,NL,127,480,402,58,117,32,2,9,66,3,2,73,67,.291,.399,.448,.847,129,180,8,1,1,3,6,73/D
727,Steve Kline#\klinest02,31,STL,NL,67,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1
728,Justin Knoedler\knoedju01,23,SFG,NL,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/2
729,Jon Knott\knottjo02,25,SDP,NL,9,15,14,1,3,2,0,0,1,0,0,1,5,.214,.267,.357,.624,67,5,0,0,0,0,0,/7
730,Gary Knotts\knottga01,27,DET,AL,36,5,3,2,1,0,0,0,0,0,0,1,1,.333,.500,.333,.833,130,1,0,0,1,0,0,1
731,Billy Koch\kochbi01,29,TOT,MLB,47,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
732,Billy Koch\kochbi01,29,CHW,AL,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
733,Billy Koch\kochbi01,29,FLA,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
734,Danny Kolb\kolbda01,29,MIL,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
735,Paul Konerko\konerpa01,28,CHW,AL,155,643,563,84,156,22,0,41,117,1,0,69,107,.277,.359,.535,.894,127,301,23,6,0,5,5,*3D
736,Mike Koplove\koplomi01,27,ARI,NL,76,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
737,Corey Koskie*\koskico01,31,MIN,AL,118,488,422,68,106,24,2,25,71,9,3,49,103,.251,.342,.495,.837,113,209,6,12,0,5,10,*5/D
738,Casey Kotchman*\kotchca01,21,ANA,AL,38,128,116,7,26,6,0,0,15,3,0,7,11,.224,.289,.276,.565,51,32,3,4,0,1,3,3/D
739,Mark Kotsay*\kotsama01,28,OAK,AL,148,673,606,78,190,37,3,15,63,8,5,55,70,.314,.370,.459,.829,116,278,6,2,5,5,5,*8/D
740,Josh Kroeger*\kroegjo01,21,ARI,NL,22,55,54,5,9,3,0,0,2,0,1,1,21,.167,.182,.222,.404,2,12,2,0,0,0,0,7/98
741,Marc Kroon#\kroonma01,31,COL,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
742,Dave Krynzel*\krynzda01,22,MIL,NL,16,47,41,6,9,1,0,0,3,0,0,3,15,.220,.319,.244,.563,49,10,0,3,0,0,0,/98
743,Jason Kubel*\kubelja01,22,MIN,AL,23,67,60,10,18,2,0,2,7,1,1,6,9,.300,.358,.433,.792,104,26,0,0,0,1,0,/D97
744,Josh Labandeira\labanjo01,25,MON,NL,7,14,14,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,1,0,0,0,0,/64
745,John Lackey\lackejo01,25,ANA,AL,33,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
746,Gerald Laird\lairdge01,24,TEX,AL,49,168,147,20,33,6,0,1,16,0,1,12,35,.224,.287,.286,.572,46,42,5,2,4,3,0,2
747,Tim Laker\lakerti01,34,CLE,AL,44,128,117,12,25,2,0,3,17,0,0,7,28,.214,.262,.308,.570,52,36,5,1,2,1,1,2/1
748,Mike Lamb*\lambmi01,28,HOU,NL,112,312,278,38,80,14,3,14,58,1,1,31,63,.288,.356,.511,.867,120,142,4,0,0,3,3,53/4D
749,Jason Lane\laneja01,27,HOU,NL,107,156,136,21,37,10,2,4,19,1,0,16,33,.272,.348,.463,.812,107,63,2,1,1,2,0,798/3
750,Ray Lankford*\lankfra01,37,STL,NL,92,235,200,36,51,14,1,6,22,2,2,29,55,.255,.349,.425,.774,100,85,6,2,0,4,4,7/8
751,Barry Larkin\larkiba01,40,CIN,NL,111,386,346,55,100,15,3,8,44,2,0,34,39,.289,.352,.419,.771,101,145,16,1,2,3,1,6
752,Adam LaRoche*\larocad01,24,ATL,NL,110,356,324,45,90,27,1,13,45,0,0,27,78,.278,.333,.488,.821,108,158,10,1,2,2,1,3
753,Brandon Larson\larsobr01,28,CIN,NL,40,135,118,13,25,6,0,3,14,1,0,14,35,.212,.304,.339,.643,69,40,2,2,0,1,0,5
754,Jason LaRue\larueja01,30,CIN,NL,114,445,390,46,98,24,2,14,55,0,2,26,108,.251,.334,.431,.765,99,168,7,24,2,3,5,*2/D9
755,Brian Lawrence\lawrebr02,28,SDP,NL,36,73,62,5,6,1,0,0,2,0,0,3,25,.097,.138,.113,.251,-31,7,1,0,8,0,0,1
756,Matt Lawton*\lawtoma02,32,CLE,AL,150,680,591,109,164,25,0,20,70,23,9,74,84,.277,.366,.421,.787,111,249,21,11,0,4,3,*79/D
757,Brandon League\leagubr01,21,TOR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
758,Matt LeCroy\lecroma01,28,MIN,AL,88,287,264,25,71,14,0,9,39,0,0,16,60,.269,.321,.424,.745,91,112,7,5,0,2,0,D23
759,Ricky Ledee*\ledeeri01,30,TOT,NL,104,205,176,25,41,9,0,7,30,3,0,27,47,.233,.337,.403,.740,88,71,6,1,0,1,2,897/D
760,Ricky Ledee*\ledeeri01,30,PHI,NL,73,145,123,19,35,7,0,7,26,2,0,22,27,.285,.393,.512,.905,128,63,5,0,0,0,2,8/7D9
761,Ricky Ledee*\ledeeri01,30,SFG,NL,31,60,53,6,6,2,0,0,4,1,0,5,20,.113,.200,.151,.351,-7,8,1,1,0,1,0,9/87
762,Wil Ledezma*\ledezwi01,23,DET,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
763,Carlos Lee\leeca01,28,CHW,AL,153,658,591,103,180,37,0,31,99,11,5,54,86,.305,.366,.525,.891,127,310,10,7,0,6,3,*7/D
764,Cliff Lee*\leecl02,25,CLE,AL,33,3,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,80,1,0,0,0,0,0,1
765,David Lee\leeda01,31,CLE,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
766,Derrek Lee\leede02,28,CHC,NL,161,688,605,90,168,39,1,32,98,12,5,68,128,.278,.356,.504,.860,118,305,14,8,2,5,4,*3
767,Travis Lee*\leetr01,29,NYY,AL,7,20,19,1,2,1,0,0,2,0,0,1,3,.105,.150,.158,.308,-19,3,2,0,0,0,1,/3
768,Justin Lehr\lehrju01,26,OAK,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
769,Jon Leicester\leicejo01,25,CHC,NL,32,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
770,Al Leiter*\leiteal01,38,NYM,NL,30,59,54,0,5,1,0,0,0,0,0,3,30,.093,.140,.111,.251,-33,6,1,0,2,0,0,1
771,Jose Leon\leonjo01,27,BAL,AL,31,69,66,4,12,2,0,2,8,0,0,2,19,.182,.203,.303,.506,31,20,6,0,0,1,0,3/5D
772,Justin Leone\leoneju01,27,SEA,AL,31,115,102,15,22,5,0,6,13,1,0,9,32,.216,.298,.441,.739,92,45,0,3,1,0,0,5/6D
773,Curt Leskanic\leskacu01,36,TOT,AL,51,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
774,Curt Leskanic\leskacu01,36,KCR,AL,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
775,Curt Leskanic\leskacu01,36,BOS,AL,32,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
776,Al Levine*\levinal01,36,DET,AL,65,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
777,Colby Lewis\lewisco01,24,TEX,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
778,Brad Lidge\lidgebr01,27,HOU,NL,80,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
779,Cory Lidle\lidleco01,32,TOT,NL,34,75,62,3,9,4,0,1,6,0,0,5,36,.145,.209,.258,.467,21,16,0,0,8,0,0,1
780,Cory Lidle\lidleco01,32,CIN,NL,24,51,42,2,6,2,0,0,2,0,0,5,23,.143,.234,.190,.425,14,8,0,0,4,0,0,1
781,Cory Lidle\lidleco01,32,PHI,NL,10,24,20,1,3,2,0,1,4,0,0,0,13,.150,.150,.400,.550,33,8,0,0,4,0,0,1
782,Jon Lieber*\liebejo01,34,NYY,AL,27,3,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,77,1,1,0,0,0,0,1
783,Mike Lieberthal\liebemi01,32,PHI,NL,131,529,476,58,129,31,1,17,61,1,1,37,69,.271,.335,.447,.783,97,213,19,11,1,4,2,*2
784,Jeff Liefer*\liefeje01,29,MIL,NL,16,31,28,2,6,2,0,1,5,0,0,2,8,.214,.258,.393,.651,66,11,2,0,0,1,0,/D9
785,Kerry Ligtenberg\ligteke01,33,TOR,AL,57,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
786,Ted Lilly*\lillyte01,28,TOR,AL,32,4,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
787,Jose Lima\limajo01,31,LAD,NL,38,57,48,1,9,0,0,0,2,0,0,1,19,.188,.204,.188,.392,5,9,2,0,8,0,0,1
788,Mike Lincoln\lincomi01,29,STL,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
789,Todd Linden#\lindeto01,24,SFG,NL,16,40,32,6,5,1,0,0,1,0,0,5,7,.156,.289,.188,.477,27,6,0,1,2,0,0,/79
790,Scott Linebrink\linebsc01,27,SDP,NL,73,3,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
791,Pedro Liriano\liriape01,23,MIL,NL,11,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
792,Mark Little\littlma01,31,CLE,AL,11,23,20,0,4,0,0,0,2,0,0,0,7,.200,.261,.200,.461,26,4,0,2,0,1,0,/879
793,Paul Lo Duca\loducpa01,32,TOT,NL,143,594,535,68,153,29,2,13,80,4,5,36,49,.286,.338,.421,.758,99,225,22,9,8,6,0,*2/73
794,Paul Lo Duca\loducpa01,32,LAD,NL,91,381,349,41,105,18,1,10,49,2,4,22,27,.301,.351,.444,.795,109,155,15,6,2,2,0,2/73
795,Paul Lo Duca\loducpa01,32,FLA,NL,52,213,186,27,48,11,1,3,31,2,1,14,22,.258,.314,.376,.690,82,70,7,3,6,4,0,2
796,Esteban Loaiza\loaizes01,32,TOT,AL,31,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
797,Esteban Loaiza\loaizes01,32,CHW,AL,21,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
798,Esteban Loaiza\loaizes01,32,NYY,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
799,Kameron Loe\loeka01,22,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
800,Kenny Lofton*\loftoke01,37,NYY,AL,83,313,276,51,76,10,7,3,18,7,3,31,27,.275,.346,.395,.741,95,109,4,1,1,4,1,89/D
801,Nook Logan#\loganno01,24,DET,AL,47,152,133,12,37,5,2,0,10,8,2,13,24,.278,.340,.346,.686,85,46,1,0,5,1,0,8
802,Kyle Lohse\lohseky01,25,MIN,AL,35,4,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
803,Terrence Long*\longte01,28,SDP,NL,136,313,288,31,85,19,4,3,28,3,2,19,51,.295,.335,.420,.756,103,121,13,1,0,5,4,78/9D
804,Braden Looper\loopebr01,29,NYM,NL,71,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
805,Aquilino Lopez\lopezaq01,29,TOR,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
806,Felipe Lopez#\lopezfe01,24,CIN,NL,79,295,264,35,64,18,2,7,31,1,1,25,81,.242,.314,.405,.719,87,107,1,3,2,1,0,65/4
807,Javier Lopez*\lopezja02,26,COL,NL,64,3,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
808,Javy Lopez\lopezja01,33,BAL,AL,150,638,579,83,183,33,3,23,86,0,0,47,97,.316,.370,.503,.872,127,291,16,6,0,6,4,*2D
809,Jose Lopez\lopezjo01,20,SEA,AL,57,218,207,28,48,13,0,5,22,0,1,8,31,.232,.263,.367,.630,64,76,1,1,1,1,0,6/5
810,Luis Lopez#\lopezlu02,33,BAL,AL,56,97,88,7,16,5,0,1,8,0,0,3,20,.182,.211,.273,.483,26,24,1,1,2,3,0,65/D34
811,Luis Lopez\lopezlu03,30,MON,NL,11,27,26,0,4,0,0,0,0,0,0,0,9,.154,.185,.154,.339,-12,4,1,1,0,0,0,/3
812,Mendy Lopez\lopezme01,30,KCR,AL,18,44,38,4,4,0,0,1,4,0,0,4,9,.105,.209,.184,.394,4,7,3,1,1,0,0,/456379
813,Mickey Lopez#\lopezmi01,30,SEA,AL,6,6,4,1,1,0,0,0,0,0,0,1,0,.250,.500,.250,.750,108,1,0,1,0,0,0,/4D
814,Rodrigo Lopez\lopezro02,28,BAL,AL,37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
815,Mark Loretta\loretma01,32,SDP,NL,154,707,620,108,208,47,2,16,76,5,3,58,45,.335,.391,.495,.886,138,307,10,9,4,16,3,*4
816,Derek Lowe\lowede01,31,BOS,AL,33,5,4,0,1,1,0,0,1,0,0,0,1,.250,.250,.500,.750,84,2,0,0,1,0,0,1
817,Mike Lowell\lowelmi01,30,FLA,NL,158,671,598,87,175,44,1,27,85,5,1,64,77,.293,.365,.505,.870,127,302,17,6,0,3,8,*5/D
818,Noah Lowry\lowryno01,23,SFG,NL,16,36,33,2,6,2,0,0,0,0,0,0,10,.182,.182,.242,.424,8,8,1,0,3,0,0,1
819,Ryan Ludwick\ludwiry01,25,CLE,AL,15,54,50,3,11,2,0,2,4,0,0,2,14,.220,.278,.380,.658,74,19,0,2,0,0,0,9
820,Julio Lugo\lugoju01,28,TBD,AL,157,655,581,83,160,41,4,7,75,21,5,54,106,.275,.338,.396,.734,94,230,8,5,7,8,0,*6/4D
821,Hector Luna\lunahe01,24,STL,NL,83,192,173,25,43,7,2,3,22,6,3,13,37,.249,.304,.364,.668,73,63,2,2,1,3,0,645/78
822,John Mabry*\mabryjo01,33,STL,NL,87,275,240,32,71,11,0,13,40,0,1,26,63,.296,.363,.504,.867,123,121,6,1,5,3,5,7953/8
823,Mike MacDougal#\macdomi01,27,KCR,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
824,Anderson Machado#\machaan01,23,CIN,NL,17,66,56,6,15,5,1,0,4,3,1,10,26,.268,.379,.393,.772,103,22,0,0,0,0,2,6
825,Robert Machado\macharo01,31,BAL,AL,37,77,73,5,11,3,0,1,3,0,0,4,18,.151,.195,.233,.428,12,17,2,0,0,0,0,2
826,Jose Macias#\maciajo01,32,CHC,NL,98,204,194,23,52,6,3,3,22,4,1,5,38,.268,.292,.376,.668,70,73,2,2,2,1,0,549/78
827,Rob Mackowiak*\mackoro01,28,PIT,NL,155,555,491,65,121,22,6,17,75,13,4,50,114,.246,.319,.420,.739,90,206,3,6,1,7,2,*9578/3
828,Greg Maddux\maddugr01,38,CHC,NL,34,79,69,5,11,0,0,0,5,1,0,1,12,.159,.171,.159,.331,-14,11,1,0,9,0,0,1
829,Bobby Madritsch*\madribo01,28,SEA,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
830,Ryan Madson*\madsory01,23,PHI,NL,52,4,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
831,Chris Magruder#\magruch01,27,MIL,NL,56,101,89,11,21,6,1,2,10,0,1,8,21,.236,.310,.393,.703,81,35,3,2,1,1,2,97
832,Ron Mahay*\mahayro01,33,TEX,AL,60,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
833,John Maine\mainejo01,23,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
834,Gary Majewski\majewga01,24,MON,NL,16,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
835,Val Majewski*\majewva01,23,BAL,AL,9,13,13,3,2,1,0,0,1,0,0,0,1,.154,.154,.231,.385,-1,3,0,0,0,0,0,/8D9
836,Mark Malaska*\malasma01,26,BOS,AL,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
837,Matt Mantei\mantema01,30,ARI,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
838,Josias Manzanillo\manzajo01,36,FLA,NL,26,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
839,Mike Maroth*\marotmi01,26,DET,AL,33,5,4,0,0,0,0,0,1,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
840,Jason Marquis*\marquja01,25,STL,NL,35,76,72,6,21,6,0,0,9,1,0,1,17,.292,.297,.375,.672,74,27,3,0,2,1,0,1
841,Eli Marrero\marreel01,30,ATL,NL,90,280,250,37,80,18,1,10,40,4,1,23,50,.320,.374,.520,.894,128,130,4,1,2,4,1,79/8
842,Sam Marsonek\marsosa01,25,NYY,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
843,Damaso Marte*\marteda01,29,CHW,AL,74,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
844,Tom Martin*\martito02,34,TOT,NL,76,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
845,Tom Martin*\martito02,34,LAD,NL,47,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
846,Tom Martin*\martito02,34,ATL,NL,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
847,Anastacio Martinez\martian01,25,BOS,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
848,Edgar Martinez\martied01,41,SEA,AL,141,549,486,45,128,23,0,12,63,1,0,58,107,.263,.342,.385,.727,92,187,15,2,0,3,10,*D/5
849,Pedro Martinez\martipe02,32,BOS,AL,33,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
850,Ramon Martinez\martira03,31,CHC,NL,102,298,260,22,64,15,1,3,30,1,0,26,40,.246,.313,.346,.659,69,90,5,1,7,4,3,65/4
851,Sandy Martinez*\martisa01,33,TOT,AL,4,6,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,/2
852,Sandy Martinez*\martisa01,33,CLE,AL,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/2
853,Sandy Martinez*\martisa01,33,BOS,AL,3,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/2
854,Tino Martinez*\martiti02,36,TBD,AL,138,538,458,63,120,20,1,23,76,3,1,66,72,.262,.362,.461,.823,117,211,10,9,0,5,9,*3D
855,Victor Martinez#\martivi01,25,CLE,AL,141,591,520,77,147,38,1,23,108,0,1,60,69,.283,.359,.492,.851,125,256,16,5,0,6,11,*2/D
856,Henry Mateo#\mateohe01,27,MON,NL,40,46,44,3,12,2,0,0,0,2,3,1,9,.273,.289,.318,.607,55,14,1,0,1,0,0,/47
857,Julio Mateo\mateoju01,26,SEA,AL,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
858,Ruben Mateo\mateoru01,26,TOT,MLB,51,137,126,13,26,4,3,3,14,1,1,8,26,.206,.270,.357,.627,61,45,3,3,0,0,1,978/D
859,Ruben Mateo\mateoru01,26,PIT,NL,19,39,33,4,8,0,0,3,7,0,0,5,6,.242,.359,.515,.874,124,17,1,1,0,0,1,/897D
860,Ruben Mateo\mateoru01,26,KCR,AL,32,98,93,9,18,4,3,0,7,1,1,3,20,.194,.235,.301,.536,38,28,2,2,0,0,0,97/8
861,Mike Matheny\mathemi01,33,STL,NL,122,419,385,28,95,22,1,5,50,0,2,23,83,.247,.292,.348,.640,66,134,12,3,5,3,7,*2/3
862,Luis Matos\matoslu01,25,BAL,AL,89,359,330,36,74,18,0,6,28,12,4,19,60,.224,.275,.333,.609,59,110,7,5,3,2,2,8
863,Hideki Matsui*\matsuhi01,30,NYY,AL,162,680,584,109,174,34,2,31,108,3,0,88,103,.298,.390,.522,.912,137,305,11,3,0,5,2,*7/8
864,Kazuo Matsui#\matsuka01,28,NYM,NL,114,509,460,65,125,32,2,7,44,14,3,40,97,.272,.331,.396,.727,89,182,3,2,5,2,4,*6/4
865,Gary Matthews#\matthga02,29,TEX,AL,87,317,280,37,77,17,1,11,36,5,1,33,64,.275,.350,.461,.811,103,129,1,1,0,3,5,98/7D
866,Mike Matthews*\matthmi01,30,CIN,NL,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
867,Joe Mauer*\mauerjo01,21,MIN,AL,35,122,107,18,33,8,1,6,17,1,0,11,14,.308,.369,.570,.939,138,61,1,1,0,3,0,2/D
868,Dave Maurer\maureda01,29,TOR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
869,Darrell May*\mayda02,32,KCR,AL,31,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
870,Brent Mayne*\maynebr01,36,TOT,NL,83,224,190,14,42,6,1,0,15,1,0,27,41,.221,.314,.263,.577,52,50,7,0,4,3,8,2/3
871,Brent Mayne*\maynebr01,36,ARI,NL,36,111,94,9,24,6,1,0,10,1,0,13,17,.255,.343,.340,.683,75,32,5,0,3,1,4,2/3
872,Brent Mayne*\maynebr01,36,LAD,NL,47,113,96,5,18,0,0,0,5,0,0,14,24,.188,.286,.188,.473,29,18,2,0,1,2,4,2
873,Dave McCarty\mccarda01,34,BOS,AL,91,168,151,24,39,8,1,4,17,1,0,14,40,.258,.327,.404,.731,85,61,5,2,0,1,0,37/9D1
874,Sam McConnell*\mcconsa02,28,ATL,NL,10,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
875,Quinton McCracken#\mccraqu01,33,TOT,MLB,74,195,176,26,48,11,1,2,13,3,5,15,27,.273,.328,.381,.709,80,67,3,0,3,1,0,79/8D
876,Quinton McCracken#\mccraqu01,33,SEA,AL,19,23,20,6,3,0,0,0,0,1,1,2,4,.150,.227,.150,.377,3,3,1,0,1,0,0,/D87
877,Quinton McCracken#\mccraqu01,33,ARI,NL,55,172,156,20,45,11,1,2,13,2,4,13,23,.288,.341,.410,.751,90,64,2,0,2,1,0,79/8
878,Darnell McDonald\mcdonda02,25,BAL,AL,17,34,32,3,5,1,0,0,1,1,0,2,6,.156,.206,.188,.393,5,6,0,0,0,0,0,/98D7
879,John McDonald\mcdonjo03,29,CLE,AL,66,100,93,17,19,5,1,2,7,0,0,4,11,.204,.237,.344,.581,53,32,2,0,3,0,0,64/5D
880,Joe McEwing\mcewijo01,31,NYM,NL,75,154,138,17,35,3,1,1,16,4,1,9,32,.254,.297,.312,.609,60,43,0,0,6,1,4,463/7859
