Rk,Name,Age,Tm,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1stS,30%,30c,30s,20%,20c,20s,31%,31c,31s,L/SO,S/SO,L/SO%,PAu,Pitu,Stru
443,Trey Hodges\hodgetr01,24,ATL,3,10,3.33,7,70.0%,28.6%,42.9%,14.3%,14.3%,71.4%,0.0%,50.0%,40.0%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
444,Todd Hollandsworth*\hollato01,29,TOT,478,1712,3.58,1101,64.8%,21.6%,17.9%,29.8%,30.7%,78.4%,2.0%,50.8%,77.2%,35.4%,6.7%,32,2,14.0%,67,15,6.9%,33,12,16,82,16.3%,0,0,0
445,Todd Hollandsworth*\hollato01,29,COL,329,1168,3.55,755,65.3%,21.3%,18.4%,29.8%,30.5%,78.7%,2.9%,51.4%,76.6%,37.1%,5.5%,18,2,12.2%,40,10,6.7%,22,9,12,59,16.9%,0,0,0
446,Todd Hollandsworth*\hollato01,29,TEX,149,544,3.65,346,63.6%,22.3%,16.8%,29.8%,31.2%,77.7%,0.0%,49.4%,78.4%,31.5%,9.4%,14,0,18.1%,27,5,7.4%,11,3,4,23,14.8%,0,0,0
447,Dave Hollins#\hollida01,36,PHI,19,64,3.37,44,68.8%,11.4%,18.2%,38.6%,31.8%,88.6%,0.0%,60.9%,79.5%,52.6%,0.0%,0,0,15.8%,3,3,0.0%,0,0,0,3,0.0%,0,0,0
448,Darren Holmes\holmeda01,36,ATL,2,3,1.50,3,100.0%,0.0%,33.3%,0.0%,66.7%,100.0%,,100.0%,66.7%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
449,Mike Holtz*\holtzmi01,29,TOT,2,10,5.00,7,70.0%,28.6%,14.3%,42.9%,14.3%,71.4%,0.0%,50.0%,80.0%,50.0%,0.0%,0,0,50.0%,1,0,0.0%,0,0,0,1,0.0%,0,0,0
450,Mike Holtz*\holtzmi01,29,SDP,2,10,5.00,7,70.0%,28.6%,14.3%,42.9%,14.3%,71.4%,0.0%,50.0%,80.0%,50.0%,0.0%,0,0,50.0%,1,0,0.0%,0,0,0,1,0.0%,0,0,0
451,Paul Hoover\hoovepa01,26,TBD,17,53,3.12,42,79.2%,21.4%,23.8%,26.2%,28.6%,78.6%,0.0%,62.3%,69.7%,41.2%,0.0%,0,0,11.8%,2,2,5.9%,1,1,2,3,40.0%,0,0,0
452,Tyler Houston*\houstty01,31,TOT,345,1148,3.33,731,64.3%,21.5%,19.0%,23.5%,36.0%,78.5%,2.9%,50.5%,75.8%,40.6%,3.5%,12,4,11.0%,38,17,6.1%,21,15,16,46,25.8%,0,0,0
453,Tyler Houston*\houstty01,31,MIL,278,875,3.15,554,64.2%,20.2%,18.1%,22.2%,39.5%,79.8%,3.7%,51.2%,77.4%,42.1%,4.0%,11,3,10.8%,30,13,6.5%,18,13,9,32,22.0%,0,0,0
454,Tyler Houston*\houstty01,31,LAD,67,273,4.07,177,64.8%,25.4%,22.0%,27.7%,24.9%,74.6%,0.0%,48.4%,70.5%,34.3%,1.5%,1,1,11.9%,8,4,4.5%,3,2,7,14,33.3%,0,0,0
455,Ben Howard\howarbe01,23,SDP,5,17,3.40,13,76.5%,15.4%,30.8%,30.8%,23.1%,84.6%,0.0%,64.7%,63.6%,40.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
456,Trent Hubbard\hubbatr01,38,SDP,144,584,4.06,344,59.0%,32.8%,14.8%,22.7%,29.7%,67.2%,0.4%,39.6%,77.9%,18.1%,4.2%,6,1,14.6%,21,8,10.4%,15,8,12,16,42.9%,0,0,0
457,Ken Huckaby\huckake01,31,TOR,283,987,3.49,712,72.4%,17.4%,13.5%,36.8%,32.3%,82.6%,1.5%,59.8%,83.7%,46.3%,1.4%,4,0,6.4%,18,10,3.2%,9,4,9,35,20.5%,0,0,0
458,Luke Hudson\hudsolu01,25,CIN,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
459,Orlando Hudson#\hudsoor01,24,TOR,207,754,3.64,462,61.3%,23.4%,11.7%,28.8%,36.1%,76.6%,0.0%,46.9%,84.7%,28.5%,2.9%,6,0,12.6%,26,18,8.2%,17,14,9,18,33.3%,0,0,0
460,Tim Hudson\hudsoti01,26,OAK,6,21,3.50,12,57.1%,33.3%,16.7%,16.7%,33.3%,66.7%,0.0%,38.1%,75.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
461,Aubrey Huff*\huffau01,25,TBD,497,1768,3.56,1108,63.4%,23.9%,13.2%,26.7%,36.2%,76.1%,3.0%,48.2%,82.7%,29.8%,6.0%,30,6,18.1%,90,44,6.8%,34,24,13,42,23.6%,0,0,0
462,Todd Hundley#\hundlto01,33,CHC,303,1278,4.22,760,59.9%,28.3%,22.6%,24.3%,24.7%,71.7%,1.7%,42.9%,68.4%,21.5%,4.0%,12,0,15.5%,47,22,11.2%,34,23,24,56,30.0%,0,0,0
463,Brian Hunter\huntebr02,31,HOU,220,817,3.71,528,64.6%,29.7%,14.0%,25.4%,30.9%,70.3%,0.0%,45.4%,80.1%,31.8%,6.4%,14,0,11.8%,26,2,9.5%,21,9,10,29,25.6%,0,0,0
464,Torii Hunter\hunteto01,26,MIN,605,2165,3.58,1406,65.2%,22.1%,20.3%,25.9%,31.7%,77.9%,1.2%,50.8%,74.0%,35.7%,5.5%,33,4,13.6%,82,33,8.1%,49,35,19,99,16.1%,0,0,0
465,Adam Hyzdu\hyzduad01,30,PIT,179,732,4.09,453,61.9%,30.7%,19.6%,24.7%,24.9%,69.3%,0.0%,42.9%,71.7%,27.9%,5.6%,10,1,13.4%,24,8,8.9%,16,6,8,36,18.2%,0,0,0
466,Raul Ibanez*\ibanera01,30,KCR,547,2175,3.98,1366,63.2%,25.6%,12.2%,31.0%,31.2%,74.4%,1.9%,47.0%,83.6%,23.0%,4.6%,25,6,18.3%,100,56,10.6%,58,38,16,60,21.1%,0,0,0
467,Omar Infante\infanom01,20,DET,75,258,3.44,168,65.1%,33.3%,10.1%,19.6%,36.9%,66.7%,0.0%,43.4%,84.8%,28.0%,9.3%,7,0,14.7%,11,3,12.0%,9,6,5,5,50.0%,0,0,0
468,Brandon Inge\ingebr01,25,DET,351,1476,4.21,935,63.3%,27.0%,22.1%,27.2%,23.7%,73.0%,0.0%,46.3%,69.7%,26.2%,3.7%,13,1,11.7%,41,22,9.4%,33,23,29,72,28.7%,0,0,0
469,Kazuhisa Ishii*\ishiika01,28,LAD,56,195,3.48,140,71.8%,33.6%,20.7%,22.1%,23.6%,66.4%,0.0%,47.7%,68.8%,21.4%,1.8%,1,0,3.6%,2,0,3.6%,2,0,3,17,14.3%,0,0,0
470,Hansel Izquierdo\izquiha02,25,FLA,2,4,2.00,2,50.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,50.0%,100.0%,50.0%,0.0%,0,0,50.0%,1,1,0.0%,0,0,0,0,,0,0,0
471,Cesar Izturis#\izturce01,22,LAD,470,1459,3.10,996,68.5%,27.1%,7.5%,23.7%,41.7%,72.9%,0.9%,49.9%,89.7%,29.4%,2.6%,12,0,11.1%,52,13,4.0%,19,9,8,31,20.5%,0,0,0
472,Damian Jackson\jacksda04,28,DET,275,1067,3.88,674,63.2%,33.7%,12.2%,22.4%,31.8%,66.3%,0.3%,41.9%,81.7%,24.4%,1.8%,5,0,9.5%,26,9,6.9%,19,11,13,23,36.1%,0,0,0
473,Ryan Jackson*\jacksry01,30,DET,7,33,4.71,24,72.7%,20.8%,20.8%,41.7%,16.7%,79.2%,0.0%,57.6%,73.7%,57.1%,0.0%,0,0,14.3%,1,0,0.0%,0,0,0,2,0.0%,0,0,0
474,Kevin Jarvis*\jarvike01,32,SDP,12,51,4.25,31,60.8%,32.3%,22.6%,22.6%,22.6%,67.7%,0.0%,41.2%,66.7%,25.0%,0.0%,0,0,33.3%,4,1,16.7%,2,2,2,1,66.7%,0,0,0
475,Geoff Jenkins*\jenkige01,27,MIL,272,989,3.64,626,63.6%,16.9%,25.7%,28.0%,29.4%,83.1%,1.1%,52.8%,69.0%,41.9%,5.1%,14,0,15.4%,42,22,7.0%,19,10,8,52,13.3%,0,0,0
476,Jason Jennings*\jennija01,23,COL,68,209,3.07,136,65.1%,19.9%,17.6%,25.0%,37.5%,80.1%,0.0%,52.2%,78.0%,33.8%,4.4%,3,0,16.2%,11,4,4.4%,3,2,3,10,23.1%,0,0,0
477,Marcus Jensen#\jensema01,29,MIL,41,145,3.54,81,58.7%,34.6%,12.3%,22.2%,30.9%,65.4%,10.9%,38.4%,81.1%,34.1%,7.3%,3,0,19.5%,8,4,9.8%,4,2,7,4,63.6%,0,0,0
478,Ryan Jensen\jensery01,26,SFG,66,194,2.94,147,75.8%,23.8%,21.1%,23.1%,32.0%,76.2%,0.0%,57.7%,72.3%,48.5%,0.0%,0,0,0.0%,0,0,0.0%,0,0,3,14,16.7%,0,0,0
479,Derek Jeter\jeterde01,28,NYY,734,2737,3.73,1676,61.4%,20.3%,15.3%,32.4%,32.0%,79.7%,0.7%,48.9%,80.8%,39.9%,5.4%,40,4,15.3%,112,51,9.8%,72,46,34,80,29.8%,0,0,0
480,D'Angelo Jimenez#\jimend'01,24,TOT,482,1976,4.10,1172,59.4%,34.0%,7.8%,27.6%,30.5%,66.0%,0.2%,39.2%,88.2%,17.0%,5.6%,27,0,18.7%,90,42,10.2%,49,32,33,40,45.2%,0,0,0
481,D'Angelo Jimenez#\jimend'01,24,SDP,357,1468,4.11,887,60.5%,34.5%,8.3%,27.8%,29.3%,65.5%,0.3%,39.6%,87.3%,18.2%,5.3%,19,0,17.6%,63,30,10.1%,36,23,30,33,47.6%,0,0,0
482,D'Angelo Jimenez#\jimend'01,24,CHW,125,508,4.06,285,56.1%,32.6%,6.0%,27.0%,34.4%,67.4%,0.0%,37.8%,91.1%,13.6%,6.4%,8,0,21.6%,27,12,10.4%,13,9,3,7,30.0%,0,0,0
483,Charles Johnson\johnsch04,30,FLA,283,1026,3.63,634,62.8%,17.4%,23.5%,29.5%,29.7%,82.6%,4.3%,51.9%,71.6%,38.5%,5.3%,15,0,13.1%,37,18,8.1%,23,13,11,50,18.0%,0,0,0
484,Jason Johnson\johnsja02,28,BAL,3,10,3.33,7,70.0%,14.3%,71.4%,0.0%,14.3%,85.7%,0.0%,60.0%,16.7%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
485,Mark Johnson*\johnsma01,34,NYM,61,241,3.95,144,59.8%,24.3%,17.4%,34.7%,23.6%,75.7%,0.0%,45.2%,77.1%,23.0%,8.2%,5,0,21.3%,13,5,6.6%,4,3,4,14,22.2%,0,0,0
486,Mark Johnson*\johnsma02,26,CHW,302,1128,3.74,686,60.9%,36.9%,9.6%,21.9%,31.6%,63.1%,0.2%,38.4%,84.8%,25.5%,7.0%,21,1,17.5%,53,10,11.6%,35,18,18,34,34.6%,0,0,0
487,Nick Johnson*\johnsni01,23,NYY,443,1830,4.13,1073,59.1%,33.8%,15.1%,24.7%,26.4%,66.2%,2.0%,39.1%,77.2%,14.2%,6.3%,28,2,19.6%,87,36,13.1%,58,38,29,69,29.6%,0,0,0
488,Randy Johnson\johnsra05,38,ARI,99,356,3.60,248,69.7%,28.6%,28.6%,20.2%,22.6%,71.4%,0.0%,49.7%,59.9%,19.2%,2.0%,2,0,12.1%,12,8,4.0%,4,4,8,32,20.0%,0,0,0
489,Russ Johnson\johnsru01,29,TBD,130,513,3.95,326,64.0%,29.8%,8.9%,33.4%,27.9%,70.2%,2.1%,45.0%,87.3%,23.1%,5.4%,7,1,12.3%,16,8,10.0%,13,9,11,11,50.0%,0,0,0
490,Andruw Jones\jonesan01,25,ATL,661,2535,3.84,1530,60.7%,21.4%,22.5%,27.8%,28.2%,78.6%,1.6%,47.7%,71.3%,37.4%,5.1%,34,5,15.6%,103,46,10.3%,68,31,26,109,19.3%,0,0,0
491,Bobby Jones\jonesbo04,30,TOT,3,17,5.67,12,70.6%,16.7%,16.7%,50.0%,16.7%,83.3%,0.0%,58.8%,80.0%,33.3%,0.0%,0,0,33.3%,1,0,0.0%,0,0,0,1,0.0%,0,0,0
492,Bobby Jones\jonesbo03,32,SDP,34,134,3.94,93,69.4%,25.8%,24.7%,24.7%,24.7%,74.2%,0.0%,51.5%,66.7%,23.5%,0.0%,0,0,11.8%,4,1,5.9%,2,1,2,9,18.2%,0,0,0
493,Bobby Jones\jonesbo04,30,SDP,3,17,5.67,12,70.6%,16.7%,16.7%,50.0%,16.7%,83.3%,0.0%,58.8%,80.0%,33.3%,0.0%,0,0,33.3%,1,0,0.0%,0,0,0,1,0.0%,0,0,0
494,Chipper Jones#\jonesch06,30,ATL,662,2413,3.65,1303,55.9%,25.6%,14.7%,24.2%,35.6%,74.4%,7.2%,41.6%,80.3%,31.1%,11.3%,75,12,24.3%,161,59,12.1%,80,45,29,60,32.6%,0,0,0
495,Jacque Jones*\jonesja05,27,MIN,627,2239,3.57,1463,65.6%,14.8%,26.6%,27.3%,31.3%,85.2%,1.0%,55.8%,68.8%,45.6%,3.0%,19,5,11.6%,73,47,6.4%,40,25,20,109,15.5%,0,0,0
496,Todd Jones*\jonesto02,34,COL,3,12,4.00,9,75.0%,22.2%,22.2%,44.4%,11.1%,77.8%,0.0%,58.3%,71.4%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
497,Brian Jordan\jordabr01,35,LAD,515,1898,3.69,1215,64.4%,18.2%,17.8%,32.0%,32.0%,81.8%,1.8%,52.7%,78.3%,36.5%,5.0%,26,2,14.4%,74,38,8.0%,41,29,16,70,18.6%,0,0,0
498,Felix Jose#\josefe01,37,ARI,25,105,4.20,65,61.9%,29.2%,16.9%,33.8%,20.0%,70.8%,0.0%,43.8%,76.1%,20.0%,0.0%,0,0,8.0%,2,1,16.0%,4,1,2,6,25.0%,0,0,0
499,Eric Junge\jungeer01,25,PHI,3,13,4.33,8,61.5%,37.5%,0.0%,25.0%,37.5%,62.5%,0.0%,38.5%,100.0%,0.0%,0.0%,0,0,66.7%,2,0,0.0%,0,0,0,0,,0,0,0
500,David Justice*\justida01,36,OAK,472,1983,4.20,1125,57.1%,30.2%,11.7%,28.4%,29.7%,69.8%,1.4%,39.8%,83.2%,21.2%,6.1%,29,0,18.2%,86,35,12.7%,60,32,19,47,28.8%,0,0,0
501,Gabe Kapler\kaplega01,26,TOT,342,1284,3.75,857,66.8%,29.3%,9.1%,29.9%,31.7%,70.7%,0.2%,47.2%,87.1%,27.5%,2.0%,7,0,9.9%,34,14,4.7%,16,8,14,39,26.4%,0,0,0
502,Gabe Kapler\kaplega01,26,TEX,214,798,3.73,526,65.9%,30.8%,8.0%,27.8%,33.5%,69.2%,0.0%,45.6%,88.5%,23.8%,2.3%,5,0,10.7%,23,12,5.1%,11,6,10,20,33.3%,0,0,0
503,Gabe Kapler\kaplega01,26,COL,128,486,3.80,331,68.2%,26.9%,10.9%,33.2%,29.0%,73.1%,0.6%,49.9%,85.1%,33.6%,1.6%,2,0,8.6%,11,2,3.9%,5,2,4,19,17.4%,0,0,0
504,Eric Karros\karroer01,34,LAD,574,2077,3.62,1313,63.3%,25.0%,12.6%,27.7%,34.7%,75.0%,0.3%,47.5%,83.2%,35.0%,2.6%,15,0,9.9%,57,31,6.3%,36,26,30,44,40.5%,0,0,0
505,Steve Karsay\karsast01,30,NYY,1,3,3.00,3,100.0%,33.3%,33.3%,33.3%,0.0%,66.7%,,66.7%,50.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
506,Austin Kearns\kearnau01,22,CIN,437,1762,4.03,1025,58.5%,28.8%,15.1%,27.4%,28.7%,71.2%,1.5%,41.7%,78.8%,30.7%,6.6%,29,2,16.9%,74,28,14.9%,65,41,20,61,24.7%,0,0,0
507,Jason Kendall\kendaja01,28,PIT,605,2231,3.69,1408,63.3%,36.3%,5.0%,21.9%,36.8%,63.7%,0.6%,40.3%,92.2%,13.2%,5.5%,33,0,16.2%,98,31,9.6%,58,22,9,20,31.0%,0,0,0
508,Adam Kennedy*\kennead01,26,ANA,510,1925,3.77,1275,66.4%,26.3%,12.5%,29.6%,31.6%,73.7%,0.6%,48.9%,83.1%,26.9%,3.5%,18,0,13.1%,67,31,6.9%,35,23,15,65,18.8%,0,0,0
509,Joe Kennedy\kennejo04,23,TBD,7,22,3.14,15,68.2%,33.3%,13.3%,13.3%,40.0%,66.7%,0.0%,45.5%,80.0%,14.3%,0.0%,0,0,14.3%,1,0,0.0%,0,0,0,1,0.0%,0,0,0
510,Jeff Kent\kentje01,34,SFG,683,2367,3.47,1452,61.7%,23.6%,14.5%,25.8%,36.2%,76.4%,1.3%,47.1%,81.1%,34.7%,4.8%,33,4,14.8%,101,51,9.5%,65,48,32,69,31.7%,0,0,0
511,Jason Kershner*\kershja01,25,TOT,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
512,Jason Kershner*\kershja01,25,SDP,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
513,Bobby Kielty#\kieltbo01,25,MIN,348,1434,4.12,791,55.7%,34.0%,14.5%,23.0%,28.4%,66.0%,2.0%,36.7%,78.0%,26.4%,8.9%,31,3,20.4%,71,20,10.9%,38,17,26,40,39.4%,0,0,0
514,Darryl Kile\kileda01,33,STL,26,93,3.58,62,66.7%,35.5%,16.1%,22.6%,25.8%,64.5%,0.0%,43.0%,75.0%,34.6%,3.8%,1,0,11.5%,3,2,3.8%,1,0,5,4,55.6%,0,0,0
515,Byung-Hyun Kim\kimby01,23,ARI,2,4,2.00,3,75.0%,33.3%,0.0%,0.0%,66.7%,66.7%,0.0%,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
516,Sun-Woo Kim\kimsu01,24,TOT,8,25,3.13,21,84.0%,28.6%,4.8%,38.1%,28.6%,71.4%,0.0%,60.0%,93.3%,25.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
517,Sun-Woo Kim\kimsu01,24,MON,8,25,3.13,21,84.0%,28.6%,4.8%,38.1%,28.6%,71.4%,0.0%,60.0%,93.3%,25.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
518,Gene Kingsale#\kingsge01,25,TOT,247,944,3.82,592,62.7%,29.6%,13.3%,27.4%,29.7%,70.4%,0.0%,44.2%,81.1%,32.0%,2.4%,6,0,10.9%,27,13,7.7%,19,10,15,32,31.9%,0,0,0
519,Gene Kingsale#\kingsge01,25,SEA,3,9,3.00,6,66.7%,16.7%,0.0%,33.3%,50.0%,83.3%,0.0%,55.6%,100.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
520,Gene Kingsale#\kingsge01,25,SDP,244,935,3.83,586,62.7%,29.7%,13.5%,27.3%,29.5%,70.3%,0.0%,44.1%,80.8%,32.0%,2.5%,6,0,11.1%,27,13,7.8%,19,10,15,32,31.9%,0,0,0
521,Mike Kinkade\kinkami01,29,LAD,60,228,3.80,138,60.5%,26.1%,14.5%,30.4%,29.0%,73.9%,0.0%,44.7%,80.4%,11.7%,6.7%,4,0,16.7%,10,5,10.0%,6,3,2,8,20.0%,0,0,0
522,Matt Kinney\kinnema01,25,MIN,2,5,2.50,5,100.0%,20.0%,40.0%,20.0%,20.0%,80.0%,,80.0%,50.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
523,Danny Klassen\klassda01,26,ARI,3,9,3.00,7,77.8%,42.9%,28.6%,0.0%,28.6%,57.1%,0.0%,44.4%,50.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
524,Ryan Klesko*\kleskry01,31,SDP,626,2292,3.66,1342,59.5%,27.0%,15.0%,23.8%,34.2%,73.0%,3.9%,43.5%,79.5%,31.6%,9.3%,58,3,17.7%,111,38,10.9%,68,26,23,63,26.7%,0,0,0
525,Steve Kline#\klinest02,29,STL,1,2,2.00,2,100.0%,0.0%,50.0%,0.0%,50.0%,100.0%,,100.0%,50.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
526,Chuck Knoblauch\knoblch01,33,KCR,336,1350,4.02,865,64.3%,34.3%,4.7%,29.5%,31.4%,65.7%,0.8%,42.2%,92.8%,14.3%,5.7%,19,0,14.3%,48,9,9.8%,33,15,15,17,46.9%,0,0,0
527,Gary Knotts\knottga01,25,FLA,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
528,Satoru Komiyama\komiysa01,36,NYM,3,16,5.33,10,62.5%,40.0%,20.0%,30.0%,10.0%,60.0%,0.0%,37.5%,66.7%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
529,Paul Konerko\konerpa01,26,CHW,630,2309,3.67,1428,62.1%,29.8%,11.9%,22.9%,35.4%,70.2%,0.9%,43.5%,83.0%,22.2%,5.2%,33,6,16.7%,105,45,10.5%,66,45,19,53,26.4%,0,0,0
530,Mike Koplove\koplomi01,25,ARI,1,2,2.00,1,50.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
531,Corey Koskie*\koskico01,29,MIN,580,2341,4.04,1367,58.7%,24.1%,21.4%,27.6%,26.9%,75.9%,1.3%,44.6%,71.8%,37.4%,6.4%,37,4,16.9%,98,43,11.6%,67,47,40,87,31.5%,0,0,0
532,Mark Kotsay*\kotsama01,26,SDP,648,2357,3.64,1476,62.6%,25.5%,11.9%,29.0%,33.5%,74.5%,0.0%,46.6%,84.0%,33.5%,4.8%,31,0,15.7%,102,39,9.4%,61,26,16,73,18.0%,0,0,0
533,Chad Kreuter#\kreutch01,37,LAD,108,422,3.91,252,61.3%,27.4%,18.7%,27.8%,26.2%,72.6%,6.5%,44.5%,74.3%,30.6%,6.5%,7,0,14.8%,16,5,9.3%,10,5,8,23,25.8%,0,0,0
534,David Lamb#\lambda01,27,MIN,10,32,3.20,20,62.5%,25.0%,10.0%,25.0%,40.0%,75.0%,0.0%,46.9%,86.7%,20.0%,0.0%,0,0,10.0%,1,1,0.0%,0,0,1,1,50.0%,0,0,0
535,Mike Lamb*\lambmi01,26,TEX,356,1407,3.95,858,61.7%,28.2%,12.4%,27.9%,31.6%,71.8%,3.1%,44.3%,82.8%,21.3%,5.1%,18,0,15.2%,54,24,10.4%,37,13,11,37,22.9%,0,0,0
536,Tom Lampkin*\lampkto01,38,SDP,327,1242,3.80,757,62.2%,28.7%,16.9%,24.4%,30.0%,71.3%,5.2%,44.4%,76.3%,23.9%,6.4%,21,0,15.9%,52,21,9.5%,31,16,14,45,23.7%,0,0,0
537,Jason Lane\laneja01,25,HOU,81,272,3.36,167,62.3%,19.8%,21.0%,24.6%,34.7%,80.2%,3.8%,50.0%,73.9%,44.4%,4.9%,4,0,14.8%,12,7,6.2%,5,1,2,10,16.7%,0,0,0
538,Ryan Langerhans*\langery01,22,ATL,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
539,Ray Lankford*\lankfra01,35,SDP,241,965,4.00,554,58.1%,25.5%,19.9%,28.2%,26.5%,74.5%,2.9%,43.3%,73.4%,27.4%,6.2%,15,1,14.5%,35,10,7.5%,18,12,21,40,34.4%,0,0,0
540,Barry Larkin\larkiba01,38,CIN,568,1977,3.48,1240,63.9%,28.1%,9.0%,25.6%,37.3%,71.9%,4.7%,45.9%,87.5%,21.3%,5.5%,31,0,14.8%,84,22,8.1%,46,24,18,39,31.6%,0,0,0
541,Greg LaRocca\larocgr01,29,CLE,60,225,3.75,128,56.9%,32.0%,8.6%,23.4%,35.9%,68.0%,0.0%,38.7%,87.4%,16.7%,1.7%,1,0,18.3%,11,7,6.7%,4,2,5,1,83.3%,0,0,0
542,Brandon Larson\larsobr01,26,CIN,58,245,4.22,147,61.0%,21.1%,21.1%,29.9%,27.9%,78.9%,4.1%,48.1%,73.3%,29.3%,6.9%,4,1,10.3%,6,2,10.3%,6,6,4,6,40.0%,0,0,0
543,Jason LaRue\larueja01,28,CIN,401,1448,3.61,950,66.6%,17.5%,30.6%,26.6%,25.3%,82.5%,4.2%,54.9%,62.9%,47.4%,3.7%,15,1,10.0%,40,21,5.2%,21,12,25,92,21.4%,0,0,0
544,Brian Lawrence\lawrebr02,26,SDP,71,234,3.30,159,67.9%,23.3%,20.1%,23.9%,32.7%,76.7%,0.0%,52.1%,73.8%,35.2%,2.8%,2,0,8.5%,6,1,2.8%,2,0,0,13,0.0%,0,0,0
545,Joe Lawrence\lawrejo01,25,TOR,174,678,3.90,411,60.6%,35.3%,13.9%,22.1%,28.7%,64.7%,0.0%,39.2%,78.6%,19.5%,4.0%,7,0,17.2%,30,11,12.1%,21,12,19,19,50.0%,0,0,0
546,Matt Lawton*\lawtoma02,30,CLE,484,1863,3.85,1088,58.4%,35.0%,6.9%,22.9%,35.2%,65.0%,0.0%,37.9%,89.4%,21.1%,7.2%,35,3,17.6%,85,18,12.6%,61,29,13,21,38.2%,0,0,0
547,Matt LeCroy\lecroma01,26,MIN,196,687,3.51,457,66.7%,15.3%,20.4%,32.6%,31.7%,84.7%,0.9%,56.5%,76.0%,47.4%,3.6%,7,0,12.2%,24,14,5.1%,10,7,9,29,23.7%,0,0,0
548,Ricky Ledee*\ledeeri01,28,PHI,241,971,4.03,565,58.2%,34.9%,15.0%,22.7%,27.4%,65.1%,0.0%,37.9%,76.9%,27.4%,7.5%,18,1,15.8%,38,9,12.4%,30,15,13,37,26.0%,0,0,0
549,Carlos Lee\leeca01,26,CHW,576,2323,4.03,1397,60.6%,31.5%,8.7%,29.3%,30.5%,68.5%,1.7%,41.5%,87.3%,20.1%,6.9%,40,1,17.2%,99,35,11.1%,64,34,28,45,38.4%,0,0,0
550,Derrek Lee\leede02,26,FLA,691,2908,4.21,1690,58.6%,29.7%,19.6%,25.8%,24.9%,70.3%,1.9%,41.2%,72.1%,24.9%,7.4%,51,12,18.7%,129,53,13.9%,96,55,34,130,20.7%,0,0,0
551,Travis Lee*\leetr01,27,PHI,593,2190,3.69,1361,63.3%,23.3%,15.4%,29.4%,31.9%,76.7%,4.8%,48.6%,79.9%,40.8%,6.2%,37,2,14.8%,88,30,9.1%,54,34,32,72,30.8%,0,0,0
552,Al Leiter*\leiteal01,36,NYM,64,262,4.09,161,61.5%,33.5%,23.0%,26.1%,17.4%,66.5%,0.0%,40.8%,65.4%,31.3%,4.7%,3,0,14.1%,9,2,6.3%,4,2,12,15,42.9%,0,0,0
553,Jose Leon\leonjo01,25,BAL,93,344,3.70,237,68.9%,22.4%,15.2%,33.3%,29.1%,77.6%,0.0%,53.5%,80.4%,25.8%,3.2%,3,0,11.8%,11,7,7.5%,7,4,4,16,20.0%,0,0,0
