Rk,Name,Age,Tm,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1stS,30%,30c,30s,20%,20c,20s,31%,31c,31s,L/SO,S/SO,L/SO%,PAu,Pitu,Stru
444,Matt Holliday\hollima01,25,COL,526,1912,3.63,1203,63.1%,18.9%,16.4%,31.2%,33.6%,81.1%,0.6%,51.2%,79.8%,38.2%,5.1%,27,4,13.9%,73,38,9.7%,51,29,18,61,22.8%,0,0,0
445,Damon Hollins\hollida02,31,TBD,371,1386,3.74,897,64.7%,28.4%,14.7%,25.4%,31.4%,71.6%,0.0%,46.3%,79.4%,20.8%,3.5%,13,2,12.1%,45,21,7.0%,26,18,13,50,20.6%,0,0,0
446,Kevin Hooper\hoopeke01,28,DET,7,21,3.00,15,71.4%,40.0%,13.3%,6.7%,40.0%,60.0%,0.0%,42.9%,77.8%,14.3%,14.3%,1,0,14.3%,1,0,14.3%,1,1,0,1,0.0%,0,0,0
447,D.J. Houlton\houltdj01,25,LAD,35,145,4.14,92,63.4%,33.7%,29.3%,21.7%,15.2%,66.3%,0.0%,42.1%,55.7%,25.7%,5.7%,2,0,20.0%,7,2,5.7%,2,1,6,12,33.3%,0,0,0
448,Ryan Howard*\howarry01,25,PHI,348,1372,3.94,843,62.5%,22.1%,24.6%,28.0%,25.4%,77.9%,4.5%,48.7%,68.5%,32.2%,6.6%,23,3,14.9%,52,22,10.1%,35,24,27,73,27.0%,0,0,0
449,J.P. Howell*\howeljp01,22,KCR,3,11,3.67,8,72.7%,25.0%,37.5%,12.5%,25.0%,75.0%,0.0%,54.5%,50.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
450,Bob Howry*\howrybo01,31,CLE,1,3,3.00,3,100.0%,33.3%,0.0%,33.3%,33.3%,66.7%,,66.7%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
451,Justin Huber\huberju01,22,KCR,85,313,3.68,210,67.1%,30.5%,16.7%,24.8%,28.1%,69.5%,0.0%,46.6%,76.0%,18.8%,5.9%,5,0,17.6%,15,7,10.6%,9,4,2,18,10.0%,0,0,0
452,Ken Huckaby\huckake01,34,TOR,96,332,3.46,231,69.6%,13.0%,22.9%,32.9%,31.2%,87.0%,0.0%,60.5%,73.6%,53.1%,2.1%,2,0,5.2%,5,3,3.1%,3,2,3,16,15.8%,0,0,0
453,Luke Hudson\hudsolu01,28,CIN,29,102,3.52,69,67.6%,29.0%,20.3%,24.6%,26.1%,71.0%,0.0%,48.0%,71.4%,37.9%,3.4%,1,0,6.9%,2,0,3.4%,1,0,3,6,33.3%,0,0,0
454,Orlando Hudson#\hudsoor01,27,TOR,504,1803,3.58,1122,62.4%,27.9%,11.1%,25.0%,35.9%,72.1%,0.6%,45.0%,84.5%,21.6%,3.4%,17,0,14.1%,71,37,6.5%,33,22,17,48,26.2%,0,0,0
455,Tim Hudson\hudsoti01,29,ATL,72,248,3.44,174,70.2%,31.6%,15.5%,28.2%,24.7%,68.4%,0.0%,48.0%,77.3%,45.8%,4.2%,3,0,8.3%,6,1,6.9%,5,2,13,13,50.0%,0,0,0
456,Aubrey Huff*\huffau01,28,TBD,637,2310,3.63,1398,61.5%,27.6%,12.7%,24.3%,35.3%,72.4%,4.2%,44.5%,82.4%,24.8%,8.0%,51,8,19.5%,124,53,9.4%,60,42,21,67,23.9%,0,0,0
457,Torii Hunter\hunteto01,29,MIN,418,1448,3.46,915,63.7%,20.1%,16.8%,29.1%,34.0%,79.9%,2.3%,50.9%,78.9%,36.8%,5.5%,23,5,12.7%,53,22,8.1%,34,21,7,58,10.8%,0,0,0
458,Adam Hyzdu\hyzduad01,33,TOT,43,161,3.74,104,64.6%,25.0%,21.2%,24.0%,29.8%,75.0%,0.0%,48.4%,71.8%,44.2%,2.3%,1,0,14.0%,6,3,9.3%,4,1,1,6,14.3%,0,0,0
459,Adam Hyzdu\hyzduad01,33,SDP,25,100,4.00,64,64.0%,28.1%,20.3%,23.4%,28.1%,71.9%,0.0%,46.0%,71.7%,40.0%,0.0%,0,0,12.0%,3,1,12.0%,3,1,0,4,0.0%,0,0,0
460,Adam Hyzdu\hyzduad01,33,BOS,18,61,3.39,40,65.6%,20.0%,22.5%,25.0%,32.5%,80.0%,0.0%,52.5%,71.9%,50.0%,5.6%,1,0,16.7%,3,2,5.6%,1,0,1,2,33.3%,0,0,0
461,Raul Ibanez*\ibanera01,33,SEA,690,2731,3.96,1641,60.6%,27.4%,12.9%,28.1%,31.6%,72.6%,2.0%,44.0%,82.2%,20.9%,8.0%,55,9,21.0%,145,64,11.6%,80,50,24,75,24.2%,0,0,0
462,Tadahito Iguchi\iguchta01,30,CHW,589,2248,3.82,1400,62.3%,25.4%,17.1%,27.9%,29.6%,74.6%,0.0%,46.4%,77.1%,26.8%,3.2%,19,0,14.4%,85,41,8.0%,47,33,21,93,18.4%,0,0,0
463,Omar Infante\infanom01,23,DET,436,1529,3.51,1039,68.0%,30.0%,12.6%,24.4%,33.0%,70.0%,0.0%,47.5%,82.0%,24.3%,3.0%,13,0,12.6%,55,12,6.4%,28,13,11,62,15.1%,0,0,0
464,Brandon Inge\ingebr01,28,DET,696,2781,4.00,1747,62.8%,33.7%,14.9%,23.4%,27.9%,66.3%,0.1%,41.7%,77.5%,19.0%,2.7%,19,3,12.2%,85,42,9.9%,69,36,34,106,24.3%,0,0,0
465,Kazuhisa Ishii*\ishiika01,31,NYM,30,99,3.30,77,77.8%,28.6%,20.8%,28.6%,22.1%,71.4%,0.0%,55.6%,70.9%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,5,7,41.7%,0,0,0
466,Cesar Izturis#\izturce01,25,LAD,478,1741,3.64,1122,64.6%,34.8%,5.7%,24.0%,35.5%,65.2%,0.6%,42.1%,91.2%,16.5%,4.4%,21,1,15.1%,72,21,8.8%,42,26,12,38,23.5%,0,0,0
467,Maicer Izturis#\izturma01,24,LAA,211,785,3.72,487,62.4%,37.6%,5.7%,21.4%,35.3%,62.4%,1.7%,39.0%,90.8%,12.3%,2.8%,6,0,13.7%,29,5,10.0%,21,10,10,11,47.6%,0,0,0
468,Conor Jackson\jacksco01,23,ARI,99,379,3.83,229,60.4%,34.9%,8.3%,24.0%,32.8%,65.1%,0.0%,39.3%,87.2%,10.1%,6.1%,6,0,14.1%,14,4,10.1%,10,4,4,7,36.4%,0,0,0
469,Damian Jackson\jacksda04,31,SDP,314,1227,3.91,741,60.6%,32.1%,10.9%,25.4%,31.6%,67.9%,0.8%,41.1%,83.9%,25.8%,4.1%,13,2,15.6%,49,25,8.6%,27,14,18,27,40.0%,0,0,0
470,Edwin Jackson\jacksed01,21,LAD,11,36,3.27,25,69.4%,36.0%,16.0%,16.0%,32.0%,64.0%,0.0%,44.4%,75.0%,18.2%,9.1%,1,0,9.1%,1,0,9.1%,1,1,1,1,50.0%,0,0,0
471,Mike Jacobs*\jacobmi02,24,NYM,112,380,3.39,244,64.2%,14.8%,21.3%,31.6%,32.4%,85.2%,0.0%,54.7%,75.0%,44.6%,7.1%,8,0,12.5%,14,5,4.5%,5,3,4,18,18.2%,0,0,0
472,Chuck James*\jamesch03,23,ATL,1,2,2.00,2,100.0%,0.0%,50.0%,0.0%,50.0%,100.0%,,100.0%,50.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
473,Geoff Jenkins*\jenkige01,30,MIL,619,2323,3.75,1456,63.6%,17.6%,22.8%,31.8%,27.8%,82.4%,4.0%,52.4%,72.3%,37.0%,4.7%,29,2,12.8%,79,44,6.8%,42,23,21,117,15.2%,0,0,0
474,Jason Jennings*\jennija01,26,COL,44,148,3.36,103,69.6%,13.6%,22.3%,35.0%,29.1%,86.4%,0.0%,60.1%,74.2%,50.0%,2.3%,1,0,4.5%,2,1,9.1%,4,3,2,10,16.7%,0,0,0
475,Ryan Jensen\jensery01,29,KCR,1,4,4.00,3,75.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,75.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0.0%,0,0,0
476,Derek Jeter\jeterde01,31,NYY,754,2883,3.82,1745,60.7%,24.6%,13.0%,31.1%,31.3%,75.4%,0.9%,45.8%,82.8%,32.2%,4.8%,36,0,14.7%,111,57,11.1%,84,50,38,79,32.5%,0,0,0
477,D'Angelo Jimenez#\jimend'01,27,CIN,119,464,3.90,281,60.6%,42.3%,7.1%,21.4%,29.2%,57.7%,0.0%,34.9%,87.7%,11.8%,2.5%,3,0,10.1%,12,8,6.7%,8,4,14,9,60.9%,0,0,0
478,Ben Johnson\johnsbe02,24,SDP,89,333,3.74,198,60.2%,26.8%,22.2%,23.7%,27.3%,73.2%,3.0%,44.1%,69.7%,21.3%,5.6%,5,0,13.5%,12,5,9.0%,8,7,8,15,34.8%,0,0,0
479,Charles Johnson\johnsch04,33,TBD,55,231,4.20,139,60.2%,23.7%,20.1%,30.9%,25.2%,76.3%,0.0%,45.9%,73.6%,36.4%,7.3%,4,0,14.5%,8,1,16.4%,9,3,3,8,27.3%,0,0,0
480,Dan Johnson*\johnsda06,25,OAK,434,1810,4.17,1089,60.2%,36.2%,9.0%,24.4%,30.4%,63.8%,0.1%,38.4%,85.9%,22.6%,4.6%,20,0,15.4%,67,18,11.8%,51,13,17,35,32.7%,0,0,0
481,Jason Johnson\johnsja02,31,DET,2,5,2.50,4,80.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,80.0%,50.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
482,Josh Johnson*\johnsjo09,21,FLA,4,18,4.50,12,66.7%,50.0%,25.0%,8.3%,16.7%,50.0%,0.0%,33.3%,50.0%,25.0%,0.0%,0,0,25.0%,1,0,0.0%,0,0,1,1,50.0%,0,0,0
483,Kelly Johnson*\johnske05,23,ATL,334,1379,4.13,829,60.3%,29.7%,14.8%,29.2%,26.3%,70.3%,0.7%,42.4%,78.9%,27.5%,6.0%,20,0,14.1%,47,20,10.8%,36,16,29,46,38.7%,0,0,0
484,Nick Johnson*\johnsni01,26,WSN,548,2244,4.09,1294,58.3%,33.2%,10.0%,28.3%,28.4%,66.8%,2.5%,38.9%,85.0%,15.9%,6.6%,36,0,19.3%,106,36,12.4%,68,37,34,53,39.1%,0,0,0
485,Randy Johnson\johnsra05,41,NYY,8,33,4.13,23,69.7%,43.5%,13.0%,17.4%,26.1%,56.5%,0.0%,39.4%,76.9%,25.0%,0.0%,0,0,12.5%,1,1,0.0%,0,0,1,1,50.0%,0,0,0
486,Reed Johnson\johnsre02,28,TOR,441,1723,3.91,1152,67.0%,29.4%,15.4%,27.5%,27.7%,70.6%,0.7%,47.3%,78.2%,18.6%,3.2%,14,0,11.3%,50,21,5.7%,25,12,9,73,11.0%,0,0,0
487,Russ Johnson\johnsru01,32,NYY,20,67,3.35,47,70.1%,27.7%,19.1%,23.4%,29.8%,72.3%,0.0%,50.7%,73.5%,25.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,3,25.0%,0,0,0
488,Andruw Jones\jonesan01,28,ATL,673,2568,3.82,1581,62.6%,21.9%,21.1%,26.6%,30.4%,78.1%,4.2%,48.9%,73.0%,33.9%,6.4%,43,6,16.8%,113,52,9.2%,62,35,22,90,19.6%,0,0,0
489,Chipper Jones#\jonesch06,33,ATL,432,1735,4.02,908,52.9%,29.8%,11.6%,25.1%,33.5%,70.2%,2.4%,37.1%,83.5%,25.5%,9.7%,42,6,24.8%,107,45,15.7%,68,37,29,27,51.8%,0,0,0
490,Jacque Jones*\jonesja05,30,MIN,588,2097,3.57,1271,61.9%,17.8%,23.0%,27.1%,32.2%,82.2%,5.4%,50.9%,72.1%,40.3%,6.3%,37,9,15.1%,89,47,5.8%,34,21,26,94,21.7%,0,0,0
491,Todd Jones*\jonesto02,37,FLA,3,14,4.67,11,78.6%,27.3%,9.1%,54.5%,9.1%,72.7%,0.0%,57.1%,87.5%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
492,Brian Jordan\jordabr01,38,ATL,251,884,3.52,573,64.8%,20.9%,18.3%,27.9%,32.8%,79.1%,0.0%,51.2%,76.8%,33.5%,3.2%,8,1,14.3%,36,23,4.8%,12,7,5,41,10.9%,0,0,0
493,Ryan Jorgensen\jorgery01,26,FLA,4,17,4.25,10,58.8%,50.0%,30.0%,10.0%,10.0%,50.0%,0.0%,29.4%,40.0%,25.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,3,0.0%,0,0,0
494,Gabe Kapler\kaplega01,29,BOS,105,386,3.68,253,65.5%,32.4%,10.7%,23.7%,33.2%,67.6%,0.0%,44.3%,84.2%,23.8%,1.9%,2,0,8.6%,9,4,5.7%,6,2,3,12,20.0%,0,0,0
495,Matt Kata#\katama01,27,TOT,44,164,3.73,101,61.6%,24.8%,14.9%,27.7%,32.7%,75.2%,0.0%,46.3%,80.3%,25.0%,6.8%,3,0,15.9%,7,2,9.1%,4,1,1,5,16.7%,0,0,0
496,Matt Kata#\katama01,27,ARI,38,144,3.79,88,61.1%,25.0%,12.5%,29.5%,33.0%,75.0%,0.0%,45.8%,83.3%,21.1%,7.9%,3,0,18.4%,7,2,10.5%,4,1,0,4,0.0%,0,0,0
497,Matt Kata#\katama01,27,PHI,6,20,3.33,13,65.0%,23.1%,30.8%,15.4%,30.8%,76.9%,0.0%,50.0%,60.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
498,Scott Kazmir*\kazmisc01,21,TBD,1,6,6.00,3,50.0%,0.0%,66.7%,0.0%,33.3%,100.0%,0.0%,50.0%,33.3%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
499,Austin Kearns\kearnau01,25,CIN,449,1786,3.98,1072,60.3%,28.0%,18.9%,26.5%,26.6%,72.0%,1.1%,43.4%,73.7%,32.5%,6.0%,27,3,17.6%,79,34,13.8%,62,37,35,72,32.7%,0,0,0
500,Randy Keisler*\keislra01,29,CIN,15,55,3.67,37,67.3%,32.4%,21.6%,16.2%,29.7%,67.6%,0.0%,45.5%,68.0%,20.0%,6.7%,1,0,20.0%,3,0,13.3%,2,2,0,4,0.0%,0,0,0
501,Kenny Kelly\kellyke01,26,TOT,14,50,3.57,35,70.0%,25.7%,37.1%,17.1%,20.0%,74.3%,0.0%,52.0%,50.0%,14.3%,7.1%,1,0,14.3%,2,1,0.0%,0,0,0,6,0.0%,0,0,0
502,Kenny Kelly\kellyke01,26,CIN,9,31,3.44,24,77.4%,29.2%,29.2%,16.7%,25.0%,70.8%,0.0%,54.8%,58.8%,22.2%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,3,0.0%,0,0,0
503,Kenny Kelly\kellyke01,26,WSN,5,19,3.80,11,57.9%,18.2%,54.5%,18.2%,9.1%,81.8%,0.0%,47.4%,33.3%,0.0%,20.0%,1,0,40.0%,2,1,0.0%,0,0,0,3,0.0%,0,0,0
504,Jason Kendall\kendaja01,31,OAK,679,2665,3.92,1692,63.5%,41.1%,4.7%,20.7%,33.5%,58.9%,0.0%,37.4%,92.0%,6.3%,4.1%,28,0,15.6%,106,14,9.3%,63,12,10,29,25.6%,0,0,0
505,Adam Kennedy*\kennead01,29,LAA,460,1715,3.73,1091,63.8%,22.8%,11.8%,32.4%,33.0%,77.2%,0.6%,49.2%,84.7%,31.1%,3.7%,17,2,14.6%,67,33,6.5%,30,20,8,56,12.5%,0,0,0
506,Joe Kennedy\kennejo04,26,TOT,35,101,2.89,73,72.3%,17.8%,20.5%,26.0%,35.6%,82.2%,0.0%,59.4%,75.0%,48.6%,2.9%,1,0,5.7%,2,1,5.7%,2,2,3,4,37.5%,0,0,0
507,Joe Kennedy\kennejo04,26,COL,35,101,2.89,73,72.3%,17.8%,20.5%,26.0%,35.6%,82.2%,0.0%,59.4%,75.0%,48.6%,2.9%,1,0,5.7%,2,1,5.7%,2,2,3,4,37.5%,0,0,0
508,Jeff Kent\kentje01,37,LAD,639,2267,3.55,1333,59.6%,21.9%,15.9%,26.8%,35.4%,78.1%,3.4%,46.6%,79.6%,32.4%,7.4%,47,15,17.5%,112,55,8.6%,55,33,24,61,28.2%,0,0,0
509,Bobby Kielty#\kieltbo01,28,OAK,433,1683,3.89,1032,61.8%,32.8%,10.9%,26.0%,30.4%,67.2%,1.8%,41.5%,83.9%,28.2%,6.0%,26,0,15.7%,68,14,10.4%,45,22,35,32,52.2%,0,0,0
510,Byung-Hyun Kim\kimby01,26,COL,45,153,3.40,107,69.9%,29.9%,4.7%,30.8%,34.6%,70.1%,0.0%,49.0%,93.3%,46.7%,4.4%,2,0,11.1%,5,1,4.4%,2,1,2,3,33.3%,0,0,0
511,Sun-Woo Kim\kimsu01,27,TOT,26,83,3.19,63,75.9%,12.7%,14.3%,39.7%,33.3%,87.3%,0.0%,66.3%,83.6%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,3,0.0%,0,0,0
512,Sun-Woo Kim\kimsu01,27,WSN,6,14,2.33,13,92.9%,15.4%,15.4%,30.8%,38.5%,84.6%,0.0%,78.6%,81.8%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
513,Sun-Woo Kim\kimsu01,27,COL,20,69,3.45,50,72.5%,12.0%,14.0%,42.0%,32.0%,88.0%,0.0%,63.8%,84.1%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
514,Matt Kinney\kinnema01,28,SFG,3,10,3.33,7,70.0%,28.6%,14.3%,28.6%,28.6%,71.4%,0.0%,50.0%,80.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
515,Ryan Klesko*\kleskry01,34,SDP,522,1964,3.76,1119,57.2%,19.8%,16.3%,31.4%,32.5%,80.2%,0.9%,45.9%,79.7%,34.5%,7.1%,37,8,19.0%,99,49,14.0%,73,31,17,63,21.3%,0,0,0
516,Justin Knoedler\knoedju01,24,SFG,11,28,2.55,21,75.0%,23.8%,23.8%,9.5%,42.9%,76.2%,0.0%,57.1%,68.8%,45.5%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
517,Danny Kolb\kolbda01,30,ATL,1,5,5.00,4,80.0%,25.0%,50.0%,25.0%,0.0%,75.0%,0.0%,60.0%,33.3%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
518,Paul Konerko\konerpa01,29,CHW,668,2768,4.14,1668,61.0%,30.2%,13.7%,28.0%,28.1%,69.8%,2.9%,42.6%,80.3%,22.8%,8.1%,54,4,19.3%,129,38,13.2%,88,55,28,81,25.7%,0,0,0
519,Dae-Sung Koo*\kooda01,35,NYM,2,7,3.50,5,71.4%,80.0%,0.0%,0.0%,20.0%,20.0%,0.0%,14.3%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
520,Mike Koplove\koplomi01,28,ARI,2,6,3.00,5,83.3%,20.0%,20.0%,40.0%,20.0%,80.0%,0.0%,66.7%,75.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
521,John Koronka*\koronjo01,24,CHC,5,20,4.00,13,65.0%,23.1%,30.8%,38.5%,7.7%,76.9%,0.0%,50.0%,60.0%,20.0%,20.0%,1,0,20.0%,1,0,0.0%,0,0,1,2,33.3%,0,0,0
522,Corey Koskie*\koskico01,32,TOR,406,1675,4.13,1003,60.3%,25.6%,19.5%,28.3%,26.5%,74.4%,1.8%,44.9%,73.7%,27.1%,5.9%,24,1,15.8%,64,23,9.6%,39,27,27,63,30.0%,0,0,0
523,Casey Kotchman*\kotchca01,22,LAA,143,519,3.63,327,63.0%,30.6%,9.5%,26.3%,33.6%,69.4%,0.0%,43.7%,86.3%,30.1%,4.9%,7,2,14.7%,21,8,14.7%,21,8,4,14,22.2%,0,0,0
524,Mark Kotsay*\kotsama01,29,OAK,629,2155,3.43,1388,64.8%,23.2%,7.8%,30.3%,38.7%,76.8%,1.6%,49.7%,89.9%,37.2%,4.3%,27,0,13.2%,83,28,8.1%,51,27,13,38,25.5%,0,0,0
525,Dave Krynzel*\krynzda01,23,MIL,7,32,4.57,22,68.8%,22.7%,22.7%,36.4%,18.2%,77.3%,0.0%,53.1%,70.6%,42.9%,0.0%,0,0,42.9%,3,1,14.3%,1,1,1,2,33.3%,0,0,0
526,John Lackey\lackejo01,26,LAA,6,15,2.50,12,80.0%,33.3%,8.3%,16.7%,41.7%,66.7%,0.0%,53.3%,87.5%,16.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
527,Pete LaForest*\laforpe01,27,TBD,70,256,3.66,163,64.7%,22.7%,30.7%,21.5%,25.2%,77.3%,4.3%,50.0%,60.3%,44.3%,4.3%,3,0,10.0%,7,4,4.3%,3,2,4,19,17.4%,0,0,0
528,Gerald Laird\lairdge01,25,TEX,42,141,3.36,101,71.6%,26.7%,17.8%,22.8%,32.7%,73.3%,0.0%,52.5%,75.7%,40.5%,2.4%,1,0,7.1%,3,2,0.0%,0,0,2,5,28.6%,0,0,0
529,Tim Laker\lakerti01,35,TBD,1,3,3.00,3,100.0%,0.0%,66.7%,33.3%,0.0%,100.0%,,100.0%,33.3%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
530,Mike Lamb*\lambmi01,29,HOU,349,1299,3.72,854,65.9%,21.7%,14.9%,32.9%,30.6%,78.3%,0.7%,51.6%,81.0%,30.4%,4.0%,14,2,12.0%,42,18,6.3%,22,13,12,53,18.5%,0,0,0
531,Jason Lane\laneja01,28,HOU,562,2038,3.63,1320,64.9%,21.1%,17.4%,29.8%,31.6%,78.9%,0.6%,51.2%,77.9%,36.1%,4.1%,23,5,13.3%,75,31,7.3%,41,25,29,76,27.6%,0,0,0
532,Ryan Langerhans*\langery01,25,ATL,374,1397,3.74,832,60.1%,26.2%,19.6%,23.4%,30.8%,73.8%,2.1%,44.3%,73.5%,33.7%,5.3%,20,0,17.9%,67,31,8.3%,31,18,27,48,36.0%,0,0,0
533,Adam LaRoche*\larocad01,25,ATL,504,1738,3.45,1080,63.0%,21.3%,17.2%,27.0%,34.4%,78.7%,3.6%,49.6%,78.1%,35.5%,6.0%,30,2,15.5%,78,39,10.3%,52,29,15,72,17.2%,0,0,0
534,Jason LaRue\larueja01,31,CIN,424,1601,3.78,961,60.8%,21.1%,24.9%,26.2%,27.8%,78.9%,3.1%,47.9%,68.5%,38.4%,5.4%,23,0,12.0%,51,22,7.5%,32,24,31,70,30.7%,0,0,0
535,Brian Lawrence\lawrebr02,29,SDP,69,251,3.64,182,72.5%,29.7%,24.2%,25.3%,20.9%,70.3%,0.0%,51.0%,65.6%,39.1%,0.0%,0,0,4.3%,3,2,1.4%,1,1,12,17,41.4%,0,0,0
536,Matt Lawton*\lawtoma02,33,TOT,585,2247,3.84,1318,58.7%,33.7%,10.3%,23.6%,32.4%,66.3%,0.0%,38.9%,84.4%,21.5%,6.0%,35,1,16.9%,99,37,13.2%,77,41,28,49,36.4%,0,0,0
537,Matt Lawton*\lawtoma02,33,TOT,528,2019,3.82,1188,58.8%,33.5%,10.2%,23.7%,32.6%,66.5%,0.0%,39.1%,84.7%,21.6%,6.1%,32,0,16.9%,89,33,13.3%,70,36,26,43,37.7%,0,0,0
538,Matt Lawton*\lawtoma02,33,PIT,445,1703,3.83,988,58.0%,33.7%,10.3%,23.9%,32.1%,66.3%,0.0%,38.5%,84.4%,22.9%,6.5%,29,0,17.1%,76,30,14.2%,63,31,25,36,41.0%,0,0,0
539,Matt Lawton*\lawtoma02,33,CHC,83,316,3.81,200,63.3%,32.5%,9.5%,23.0%,35.0%,67.5%,0.0%,42.7%,85.9%,14.5%,3.6%,3,0,15.7%,13,3,8.4%,7,5,1,7,12.5%,0,0,0
540,Matt Lawton*\lawtoma02,33,NYY,57,228,4.00,130,57.0%,35.4%,11.5%,22.3%,30.8%,64.6%,0.0%,36.8%,82.1%,21.1%,5.3%,3,1,17.5%,10,4,12.3%,7,5,2,6,25.0%,0,0,0
541,Matt LeCroy\lecroma01,29,MIN,350,1473,4.21,897,61.2%,25.4%,21.0%,29.1%,24.5%,74.6%,1.4%,45.7%,71.9%,22.6%,6.3%,22,2,16.0%,56,21,11.1%,39,28,28,57,32.9%,0,0,0
542,Ricky Ledee*\ledeeri01,31,LAD,267,987,3.70,602,61.2%,27.2%,17.1%,24.4%,31.2%,72.8%,1.0%,44.6%,76.5%,27.3%,5.2%,14,1,16.5%,44,17,9.7%,26,18,15,40,27.3%,0,0,0
543,Carlos Lee\leeca01,29,MIL,688,2605,3.79,1641,63.7%,26.1%,12.1%,28.8%,33.0%,73.9%,2.8%,47.0%,83.7%,25.3%,5.8%,40,4,15.1%,104,31,9.2%,63,43,26,61,29.9%,0,0,0
544,Cliff Lee*\leecl02,26,CLE,8,26,3.25,22,84.6%,9.1%,40.9%,22.7%,27.3%,90.9%,0.0%,76.9%,55.0%,62.5%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
545,Derrek Lee\leede02,29,CHC,692,2785,4.02,1606,59.5%,27.5%,15.0%,26.9%,30.6%,72.5%,7.2%,43.1%,79.3%,29.0%,9.5%,66,13,18.9%,131,41,12.3%,85,54,25,84,22.9%,0,0,0
546,Travis Lee*\leetr01,30,TBD,442,1727,3.91,1066,62.3%,28.6%,12.6%,27.0%,31.8%,71.4%,2.4%,44.5%,82.4%,24.4%,6.6%,29,0,18.8%,83,28,11.8%,52,37,18,48,27.3%,0,0,0
547,Justin Lehr\lehrju01,27,MIL,3,10,3.33,7,70.0%,28.6%,42.9%,14.3%,14.3%,71.4%,0.0%,50.0%,40.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
548,Jon Leicester\leicejo01,26,CHC,1,3,3.00,2,66.7%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,66.7%,50.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
549,Al Leiter*\leiteal01,39,TOT,22,74,3.36,56,75.7%,39.3%,30.4%,12.5%,17.9%,60.7%,0.0%,45.9%,50.0%,27.3%,0.0%,0,0,4.5%,1,1,0.0%,0,0,4,7,33.3%,0,0,0
550,Al Leiter*\leiteal01,39,FLA,22,74,3.36,56,75.7%,39.3%,30.4%,12.5%,17.9%,60.7%,0.0%,45.9%,50.0%,27.3%,0.0%,0,0,4.5%,1,1,0.0%,0,0,4,7,33.3%,0,0,0
551,Al Levine*\levinal01,37,SFG,2,8,4.00,6,75.0%,0.0%,16.7%,50.0%,33.3%,100.0%,0.0%,75.0%,83.3%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
552,Cory Lidle\lidleco01,33,PHI,67,240,3.58,167,69.6%,32.9%,25.1%,20.4%,21.6%,67.1%,0.0%,46.7%,62.5%,25.4%,3.0%,2,0,7.5%,5,2,3.0%,2,2,6,23,20.0%,0,0,0
553,Jon Lieber*\liebejo01,35,PHI,78,280,3.59,192,68.6%,36.5%,19.8%,18.8%,25.0%,63.5%,0.0%,43.6%,68.9%,35.9%,0.0%,0,0,9.0%,7,4,3.8%,3,0,15,13,51.7%,0,0,0
