Rk,Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
700,Brooks Kieschnick*\kiescbr01,28,CIN,NL,14,13,12,0,0,0,0,0,0,0,0,1,5,.000,.077,.000,.077,-78,0,0,0,0,0,0,/3
701,Darryl Kile\kileda01,31,STL,NL,34,91,73,5,9,1,0,0,3,0,0,10,38,.123,.229,.137,.366,-4,10,0,0,8,0,0,1
702,Byung-Hyun Kim\kimby01,21,ARI,NL,61,4,3,0,0,0,0,0,0,0,0,1,2,.000,.250,.000,.250,-30,0,0,0,0,0,0,1
703,Ray King*\kingra01,26,MIL,NL,36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
704,Gene Kingsale#\kingsge01,23,BAL,AL,26,91,88,13,21,2,1,0,9,1,2,2,14,.239,.253,.284,.537,39,25,4,0,0,1,0,8/D
705,Mike Kinkade\kinkami01,27,TOT,MLB,5,10,9,0,3,1,0,0,1,0,0,0,1,.333,.400,.444,.844,119,4,0,1,0,0,0,/D39
706,Mike Kinkade\kinkami01,27,NYM,NL,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/9
707,Mike Kinkade\kinkami01,27,BAL,AL,3,8,7,0,3,1,0,0,1,0,0,0,0,.429,.500,.571,1.071,178,4,0,1,0,0,0,/D3
708,Matt Kinney\kinnema01,23,MIN,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
709,Danny Klassen\klassda01,24,ARI,NL,29,87,76,13,18,3,0,2,8,1,1,8,24,.237,.318,.355,.673,67,27,0,1,2,0,0,5/6
710,Ryan Klesko*\kleskry01,29,SDP,NL,145,590,494,88,140,33,2,26,92,23,7,91,81,.283,.393,.516,.909,136,255,10,1,0,4,9,*3/79
711,Steve Kline#\klinest02,27,MON,NL,83,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
712,Chuck Knoblauch\knoblch01,31,NYY,AL,102,457,400,75,113,22,2,5,26,15,7,46,45,.283,.366,.385,.751,92,154,6,8,1,2,0,4D
713,Randy Knorr\knorrra01,31,TEX,AL,15,37,34,5,10,2,0,2,2,0,0,0,3,.294,.294,.529,.824,102,18,0,0,3,0,0,2
714,Billy Koch\kochbi01,25,TOR,AL,68,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
715,Ryan Kohlmeier\kohlmry01,23,BAL,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
716,Brandon Kolb\kolbbr01,26,SDP,NL,11,1,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
717,Danny Kolb\kolbda01,25,TEX,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
718,Paul Konerko\konerpa01,24,CHW,AL,143,586,524,84,156,31,1,21,97,1,0,47,72,.298,.363,.481,.844,111,252,22,10,0,5,0,*3/5D
719,Corey Koskie*\koskico01,27,MIN,AL,146,559,474,79,142,32,4,9,65,5,4,77,104,.300,.400,.441,.841,110,209,11,4,1,3,7,*5/D
720,Mark Kotsay*\kotsama01,24,FLA,NL,152,578,530,87,158,31,5,12,57,19,9,42,46,.298,.347,.443,.791,104,235,17,0,2,4,2,*9/83
721,Chad Kreuter#\kreutch01,35,LAD,NL,80,271,212,32,56,13,0,6,28,1,0,54,48,.264,.416,.410,.827,116,87,6,2,2,1,0,2
722,David Lamb#\lambda01,25,NYM,NL,7,6,5,1,1,0,0,0,0,0,0,1,1,.200,.333,.200,.533,42,1,0,0,0,0,0,/546
723,Mike Lamb*\lambmi01,24,TEX,AL,138,538,493,65,137,25,2,6,47,0,2,34,60,.278,.328,.373,.702,77,184,10,4,5,2,6,*5/D
724,Tom Lampkin*\lampkto01,36,SEA,AL,36,117,103,15,26,6,1,7,23,0,0,9,17,.252,.325,.534,.859,119,55,7,3,0,2,1,2/D
725,Ray Lankford*\lankfra01,33,STL,NL,128,472,392,73,99,16,3,26,65,5,6,70,148,.253,.367,.508,.874,117,199,6,4,0,6,1,*7/8D
726,Mike Lansing\lansimi01,32,TOT,MLB,139,548,504,72,121,18,6,11,60,8,2,38,75,.240,.292,.365,.657,54,184,20,0,3,3,2,*4/5
727,Mike Lansing\lansimi01,32,COL,NL,90,400,365,62,94,14,6,11,47,8,2,31,49,.258,.315,.419,.734,68,153,13,0,3,1,1,4
728,Mike Lansing\lansimi01,32,BOS,AL,49,148,139,10,27,4,0,0,13,0,0,7,26,.194,.230,.223,.453,15,31,7,0,0,2,1,4/5
729,Yovanny Lara\larayo01,24,MON,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
730,Andy Larkin\larkian01,26,TOT,MLB,21,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
731,Andy Larkin\larkian01,26,CIN,NL,3,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
732,Andy Larkin\larkian01,26,KCR,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
733,Barry Larkin\larkiba01,36,CIN,NL,102,447,396,71,124,26,5,11,41,14,6,48,31,.313,.389,.487,.876,118,193,10,1,2,0,0,6/D
734,Greg LaRocca\larocgr01,27,SDP,NL,13,30,27,1,6,2,0,0,2,0,0,1,4,.222,.250,.296,.546,43,8,1,0,2,0,0,/564
735,Jason LaRue\larueja01,26,CIN,NL,31,107,98,12,23,3,0,5,12,0,0,5,19,.235,.299,.418,.717,77,41,1,4,0,0,2,2
736,Matt Lawton*\lawtoma02,28,MIN,AL,156,664,561,84,171,44,2,13,88,23,7,91,63,.305,.405,.460,.865,116,258,10,7,0,5,8,*97/D8
737,Brett Laxton*\laxtobr01,26,KCR,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
738,Matt LeCroy\lecroma01,24,MIN,AL,56,190,167,18,29,10,0,5,17,0,0,17,38,.174,.254,.323,.577,43,54,6,2,1,3,2,2/3D
739,Ricky Ledee*\ledeeri01,26,TOT,AL,137,531,467,59,110,19,5,13,77,13,6,59,98,.236,.322,.381,.703,78,178,17,2,0,3,4,*79D/8
740,Ricky Ledee*\ledeeri01,26,NYY,AL,62,220,191,23,46,11,1,7,31,7,3,26,39,.241,.332,.419,.751,90,80,7,1,0,2,2,7D/89
741,Ricky Ledee*\ledeeri01,26,CLE,AL,17,71,63,13,14,2,1,2,8,0,0,8,9,.222,.310,.381,.691,74,24,3,0,0,0,0,7/9
742,Ricky Ledee*\ledeeri01,26,TEX,AL,58,240,213,23,50,6,3,4,38,6,3,25,50,.235,.317,.347,.664,68,74,7,1,0,1,2,97/8
743,Aaron Ledesma\ledesaa01,29,COL,NL,32,43,40,4,9,2,0,0,3,0,0,2,9,.225,.279,.275,.554,29,11,1,1,0,0,0,/53
744,Carlos Lee\leeca01,24,CHW,AL,152,619,572,107,172,29,2,24,92,13,4,38,94,.301,.345,.484,.829,106,277,17,3,1,5,1,*7/D
745,David Lee\leeda01,27,COL,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
746,Derrek Lee\leede02,24,FLA,NL,158,546,477,70,134,18,3,28,70,0,3,63,123,.281,.368,.507,.875,124,242,14,4,0,2,6,*3
747,Sang-Hoon Lee*\leesa01,29,BOS,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
748,Travis Lee*\leetr01,25,TOT,NL,128,473,404,53,95,24,1,9,54,8,1,65,79,.235,.342,.366,.709,78,148,12,2,0,2,1,397/8
749,Travis Lee*\leetr01,25,ARI,NL,72,250,224,34,52,13,0,8,40,5,1,25,46,.232,.308,.397,.705,74,89,6,0,0,1,1,93/8
750,Travis Lee*\leetr01,25,PHI,NL,56,223,180,19,43,11,1,1,14,3,0,40,33,.239,.381,.328,.709,82,59,6,2,0,1,0,37
751,Al Leiter*\leiteal01,34,NYM,NL,31,71,58,1,3,0,0,0,0,0,0,4,33,.052,.113,.052,.165,-55,3,1,0,9,0,0,1
752,Brian Lesher\leshebr01,29,SEA,AL,5,6,5,1,4,1,1,0,3,1,0,1,0,.800,.833,1.400,2.233,468,7,0,0,0,0,0,/3D
753,Curt Leskanic\leskacu01,32,MIL,NL,73,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
754,Al Levine*\levinal01,32,ANA,AL,51,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
755,Allen Levrault\levraal01,22,MIL,NL,5,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
756,Darren Lewis\lewisda01,32,BOS,AL,97,303,270,44,65,12,0,2,17,10,5,22,34,.241,.305,.307,.612,55,83,2,3,8,0,0,897/D
757,Mark Lewis\lewisma01,30,TOT,MLB,82,198,182,20,46,18,0,2,24,7,2,13,34,.253,.305,.385,.689,77,70,6,1,1,1,0,546/D
758,Mark Lewis\lewisma01,30,CIN,NL,11,20,19,1,2,1,0,0,3,0,0,1,3,.105,.150,.158,.308,-23,3,1,0,0,0,0,/5
759,Mark Lewis\lewisma01,30,BAL,AL,71,178,163,19,44,17,0,2,21,7,2,12,31,.270,.322,.411,.733,89,67,5,1,1,1,0,546/D
760,Jim Leyritz\leyriji01,36,TOT,MLB,65,131,115,5,24,1,0,2,12,0,0,14,26,.209,.305,.270,.575,50,31,4,2,0,0,0,D/3279
761,Jim Leyritz\leyriji01,36,NYY,AL,24,63,55,2,12,0,0,1,4,0,0,7,14,.218,.317,.273,.590,53,15,2,1,0,0,0,D/23
762,Jim Leyritz\leyriji01,36,LAD,NL,41,68,60,3,12,1,0,1,8,0,0,7,12,.200,.294,.267,.561,47,16,2,1,0,0,0,/3729
763,Cory Lidle\lidleco01,28,TBD,AL,31,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
764,Jon Lieber*\liebejo01,30,CHC,NL,36,94,82,3,18,4,0,0,4,0,0,2,28,.220,.238,.268,.506,30,22,0,0,10,0,0,1
765,Mike Lieberthal\liebemi01,28,PHI,NL,108,438,389,55,108,30,0,15,71,2,0,40,53,.278,.352,.470,.822,106,183,12,6,0,3,3,2
766,Jeff Liefer*\liefeje01,25,CHW,AL,5,11,11,0,2,0,0,0,0,0,0,0,4,.182,.182,.182,.364,-8,2,0,0,0,0,0,/93
767,Kerry Ligtenberg\ligteke01,29,ATL,NL,59,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
768,Ted Lilly*\lillyte01,24,NYY,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
769,Jose Lima\limajo01,27,HOU,NL,33,69,60,6,10,2,0,0,2,0,0,1,17,.167,.180,.200,.380,-6,12,1,0,8,0,0,1
770,Mike Lincoln\lincomi01,25,MIN,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
771,Rod Lindsey\lindsro01,24,DET,AL,11,5,3,6,1,1,0,0,0,2,1,0,1,.333,.500,.667,1.167,201,2,0,1,1,0,0,/879
772,Scott Linebrink\linebsc01,23,TOT,NL,11,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,395,1,0,0,0,0,0,1
773,Scott Linebrink\linebsc01,23,SFG,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
774,Scott Linebrink\linebsc01,23,HOU,NL,8,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,395,1,0,0,0,0,0,/1
775,Cole Liniak\liniaco01,23,CHC,NL,3,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,
776,Felipe Lira\lirafe01,28,MON,NL,54,21,19,3,4,0,0,2,3,0,0,0,13,.211,.200,.526,.726,73,10,0,0,1,1,0,1
777,Paul Lo Duca\loducpa01,28,LAD,NL,34,75,65,6,16,2,0,2,8,0,2,6,8,.246,.301,.369,.671,73,24,2,0,2,2,0,2/795
778,Esteban Loaiza\loaizes01,28,TOT,AL,34,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
779,Esteban Loaiza\loaizes01,28,TEX,AL,20,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
780,Esteban Loaiza\loaizes01,28,TOR,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
781,Keith Lockhart*\lockhke01,35,ATL,NL,113,313,275,32,73,12,3,2,32,4,1,29,31,.265,.331,.353,.684,73,97,10,0,5,4,7,45
782,Kenny Lofton*\loftoke01,33,CLE,AL,137,640,543,107,151,23,5,15,73,30,7,79,72,.278,.369,.422,.791,100,229,11,4,6,8,3,*8/D
783,Rich Loiselle\loiseri01,28,PIT,NL,40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
784,George Lombard*\lombage01,24,ATL,NL,27,41,39,8,4,0,0,0,2,4,0,1,14,.103,.146,.103,.249,-35,4,2,1,0,0,0,9/7
785,Terrence Long*\longte01,24,OAK,AL,138,631,584,104,168,34,4,18,80,5,0,43,77,.288,.336,.452,.788,101,264,18,1,0,3,1,*8
786,Braden Looper\loopebr01,25,FLA,NL,73,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
787,Albie Lopez\lopezal02,28,TBD,AL,45,7,6,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
788,Javy Lopez\lopezja01,29,ATL,NL,134,525,481,60,138,21,1,24,89,0,0,35,80,.287,.337,.484,.822,105,233,20,4,0,5,3,*2
789,Luis Lopez#\lopezlu02,29,MIL,NL,78,225,201,24,53,14,0,6,27,1,2,9,35,.264,.309,.423,.732,85,85,2,5,8,2,1,64/5
790,Mendy Lopez\lopezme01,26,FLA,NL,4,4,3,0,0,0,0,0,0,0,0,1,1,.000,.250,.000,.250,-27,0,0,0,0,0,0,
791,Rodrigo Lopez\lopezro02,24,SDP,NL,6,9,9,1,1,0,0,0,0,0,0,0,4,.111,.111,.111,.222,-41,1,0,0,0,0,0,/1
792,Mark Loretta\loretma01,28,MIL,NL,91,399,352,49,99,21,1,7,40,0,3,37,38,.281,.350,.406,.757,93,143,9,1,8,1,2,6/4
793,Andrew Lorraine*\lorraan01,27,TOT,MLB,18,11,8,2,1,0,0,0,0,0,0,1,4,.125,.222,.125,.347,-7,1,0,0,2,0,0,1
794,Andrew Lorraine*\lorraan01,27,CHC,NL,8,11,8,2,1,0,0,0,0,0,0,1,4,.125,.222,.125,.347,-7,1,0,0,2,0,0,/1
795,Andrew Lorraine*\lorraan01,27,CLE,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
796,Derek Lowe\lowede01,27,BOS,AL,74,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
797,Sean Lowe\lowese01,29,CHW,AL,50,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
798,Mike Lowell\lowelmi01,26,FLA,NL,140,583,508,73,137,38,0,22,91,4,0,54,75,.270,.344,.474,.818,110,241,4,9,0,11,4,*5
799,Terrell Lowery\lowerte01,29,SFG,NL,24,42,34,13,15,4,0,1,5,1,0,7,8,.441,.548,.647,1.195,210,22,1,1,0,0,0,7/9D
800,Larry Luebbers\luebbla01,30,CIN,NL,14,1,0,0,0,0,0,0,1,0,0,0,0,,.000,,,,0,0,0,0,1,0,1
801,Julio Lugo\lugoju01,24,HOU,NL,116,465,420,78,119,22,5,10,40,22,9,37,93,.283,.346,.431,.777,90,181,9,4,3,1,0,64/798
802,Fernando Lunar\lunarfe01,23,TOT,MLB,31,77,70,5,12,1,0,0,6,0,2,3,19,.171,.247,.186,.432,13,13,2,4,0,0,1,2
803,Fernando Lunar\lunarfe01,23,ATL,NL,22,60,54,5,10,1,0,0,5,0,2,3,15,.185,.267,.204,.470,22,11,2,3,0,0,1,2
804,Fernando Lunar\lunarfe01,23,BAL,AL,9,17,16,0,2,0,0,0,1,0,0,0,4,.125,.176,.125,.301,-20,2,0,1,0,0,0,/2
805,Keith Luuloa\luuloke01,25,ANA,AL,6,19,18,3,6,0,0,0,0,0,0,1,1,.333,.368,.333,.702,79,6,0,0,0,0,0,/64
806,John Mabry*\mabryjo01,29,TOT,MLB,96,244,226,35,53,13,0,8,32,0,1,15,69,.235,.287,.398,.685,77,90,4,2,0,1,0,95/73D1
807,John Mabry*\mabryjo01,29,SEA,AL,48,115,103,18,25,5,0,1,7,0,1,10,31,.243,.322,.320,.642,68,33,1,2,0,0,0,59/7D31
808,John Mabry*\mabryjo01,29,SDP,NL,48,129,123,17,28,8,0,7,25,0,0,5,38,.228,.256,.463,.719,83,57,3,0,0,1,0,9/37
809,Robert Machado\macharo01,27,SEA,AL,8,15,14,2,3,0,0,1,1,0,0,1,4,.214,.267,.429,.695,77,6,0,0,0,0,0,/2
810,Jose Macias#\maciajo01,28,DET,AL,73,196,173,25,44,3,5,2,24,2,0,18,24,.254,.328,.364,.692,80,63,3,1,4,0,0,45/98D6
811,Greg Maddux\maddugr01,34,ATL,NL,35,90,80,2,15,2,1,0,5,0,1,2,19,.188,.217,.238,.454,15,19,1,1,7,0,0,1
812,Mike Maddux*\maddumi01,38,HOU,NL,21,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
813,Calvin Maduro\madurca01,25,BAL,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
814,Dave Magadan*\magadda01,37,SDP,NL,95,166,132,13,36,7,0,2,21,0,0,32,23,.273,.410,.371,.781,107,49,4,0,0,2,1,5/3D6
815,Wendell Magee\mageewe01,27,DET,AL,91,198,186,31,51,4,2,7,31,1,0,10,28,.274,.310,.430,.740,90,80,7,0,0,1,0,97/8D
816,Mike Magnante*\magnami01,35,OAK,AL,55,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
817,Ron Mahay*\mahayro01,29,TOT,MLB,24,4,4,0,2,1,0,0,0,0,0,0,1,.500,.500,.750,1.250,219,3,0,0,0,0,0,1/D
818,Ron Mahay*\mahayro01,29,OAK,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1D
819,Ron Mahay*\mahayro01,29,FLA,NL,18,4,4,0,2,1,0,0,0,0,0,0,1,.500,.500,.750,1.250,219,3,0,0,0,0,0,1
820,Pat Mahomes\mahompa01,29,NYM,NL,53,20,17,1,4,1,0,0,1,0,0,1,5,.235,.278,.294,.572,48,5,0,0,2,0,0,1
821,Mike Mahoney\mahonmi02,27,CHC,NL,4,9,7,1,2,1,0,0,1,0,0,1,0,.286,.444,.429,.873,126,3,0,1,0,0,0,/2
822,Oswaldo Mairena*\maireos01,24,CHC,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
823,Jim Mann\mannji01,25,NYM,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
824,Matt Mantei\mantema01,26,ARI,NL,47,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
825,Jeff Manto\mantoje01,35,COL,NL,7,7,5,2,4,2,0,1,4,0,0,2,0,.800,.857,1.800,2.657,490,9,0,0,0,0,0,/35
826,Josias Manzanillo\manzajo01,32,PIT,NL,43,4,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
827,Jason Marquis*\marquja01,21,ATL,NL,15,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
828,Eli Marrero\marreel01,26,STL,NL,53,116,102,21,23,3,1,5,17,5,0,9,16,.225,.302,.422,.723,80,43,3,3,0,2,0,2/3
829,Al Martin*\martial03,32,TOT,MLB,135,523,480,81,137,15,10,15,36,10,9,36,85,.285,.338,.452,.791,105,217,3,4,0,3,5,*7/98D
830,Al Martin*\martial03,32,SDP,NL,93,378,346,62,106,13,6,11,27,6,8,28,54,.306,.360,.474,.834,116,164,2,2,0,2,5,7
831,Al Martin*\martial03,32,SEA,AL,42,145,134,19,31,2,4,4,9,4,1,8,31,.231,.283,.396,.678,74,53,1,2,0,1,0,7/98D
832,Tom Martin*\martito02,30,CLE,AL,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
833,Dave Martinez*\martida01,35,TOT,MLB,132,513,457,60,125,19,5,5,47,8,7,50,73,.274,.346,.370,.716,82,169,12,2,1,3,3,*93/78
834,Dave Martinez*\martida01,35,TOT,AL,114,457,403,55,115,18,4,5,46,7,7,48,65,.285,.362,.387,.749,90,156,12,2,1,3,3,*9/3
835,Dave Martinez*\martida01,35,TBD,AL,29,117,104,12,27,4,2,1,12,1,4,10,17,.260,.319,.365,.684,75,38,1,0,1,2,1,9
836,Dave Martinez*\martida01,35,CHC,NL,18,56,54,5,10,1,1,0,1,1,0,2,8,.185,.214,.241,.455,16,13,0,0,0,0,0,/378
837,Dave Martinez*\martida01,35,TEX,AL,38,134,119,14,32,4,1,2,12,2,1,14,20,.269,.351,.370,.720,83,44,8,1,0,0,2,9/3
838,Dave Martinez*\martida01,35,TOR,AL,47,206,180,29,56,10,1,2,22,4,2,24,28,.311,.393,.411,.804,103,74,3,1,0,1,0,9
839,Edgar Martinez\martied01,37,SEA,AL,153,665,556,100,180,31,0,37,145,3,0,96,95,.324,.423,.579,1.002,158,322,13,5,0,8,8,*D/3
840,Felix Martinez#\martife01,26,TBD,AL,106,353,299,42,64,11,4,2,17,9,3,32,68,.214,.305,.298,.603,56,89,4,8,12,2,0,6
841,Pedro Martinez\martipe02,28,BOS,AL,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
842,Ramon Martinez\martira03,27,SFG,NL,88,210,189,30,57,13,2,6,25,3,2,15,22,.302,.354,.487,.841,117,92,6,1,4,1,1,64/35
843,Ramon Martinez*\martira02,32,BOS,AL,27,5,5,1,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,1,1,0,0,0,0,0,1
844,Sandy Martinez*\martisa01,29,FLA,NL,10,18,18,1,4,2,0,0,0,0,0,0,8,.222,.222,.333,.556,42,6,0,0,0,0,0,/2
845,Tino Martinez*\martiti02,32,NYY,AL,155,632,569,69,147,37,4,16,91,4,1,52,74,.258,.328,.422,.749,89,240,16,8,0,3,9,*3
846,Willie Martinez\martiwi01,22,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
847,Onan Masaoka\masaoon01,22,LAD,NL,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
848,Ruben Mateo\mateoru01,22,TEX,AL,52,222,206,32,60,11,0,7,19,6,0,10,34,.291,.339,.447,.786,97,92,5,5,1,0,1,8
849,Mike Matheny\mathemi01,29,STL,NL,128,464,417,43,109,22,1,6,47,0,0,32,96,.261,.317,.362,.679,71,151,11,4,7,4,8,*2/3
850,T.J. Mathews\mathet.01,30,OAK,AL,50,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,1
851,Luis Matos\matoslu01,21,BAL,AL,72,201,182,21,41,6,3,1,17,13,4,12,30,.225,.281,.308,.589,53,56,7,3,2,2,0,89/D7
852,Gary Matthews#\matthga02,25,CHC,NL,80,175,158,24,30,1,2,4,14,3,0,15,28,.190,.264,.297,.562,44,47,2,1,1,0,1,78/9
853,Mike Matthews*\matthmi01,26,STL,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
854,Dave Maurer\maureda01,25,SDP,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
855,Jason Maxwell\maxweja01,28,MIN,AL,64,124,111,14,27,6,0,1,11,2,1,9,32,.243,.298,.324,.623,56,36,2,1,0,3,0,45/D689
856,Brent Mayne*\maynebr01,32,COL,NL,117,395,335,36,101,21,0,6,64,1,3,47,48,.301,.381,.418,.799,85,140,12,1,4,8,13,2/1
857,Joe Mays#\maysjo01,24,MIN,AL,31,6,5,1,2,1,0,0,0,0,0,0,2,.400,.400,.600,1.000,145,3,0,0,1,0,0,1
858,Dave McCarty\mccarda01,30,KCR,AL,103,295,270,34,75,14,2,12,53,0,0,22,68,.278,.329,.478,.807,99,129,6,0,0,3,1,3/D79
859,Quinton McCracken#\mccraqu01,29,TBD,AL,15,37,31,5,4,0,0,0,2,0,1,6,4,.129,.270,.129,.399,7,4,3,0,0,0,0,/78
860,Allen McDill*\mcdilal01,28,DET,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
861,Jason McDonald#\mcdonja02,28,TEX,AL,38,114,94,15,22,5,0,3,13,4,4,17,25,.234,.357,.383,.740,88,36,2,1,2,0,0,97/8D
862,John McDonald\mcdonjo03,25,CLE,AL,9,9,9,0,4,0,0,0,0,0,0,0,1,.444,.444,.444,.889,126,4,0,0,0,0,0,/64
863,Keith McDonald\mcdonke01,27,STL,NL,6,9,7,3,3,0,0,3,5,0,0,2,1,.429,.556,1.714,2.270,440,12,0,0,0,0,0,/2
864,Chuck McElroy*\mcelrch01,32,BAL,AL,43,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
865,Joe McEwing\mcewijo01,27,NYM,NL,87,169,153,20,34,14,1,2,19,3,1,5,29,.222,.248,.366,.614,55,56,2,1,8,2,0,7548/96
866,Kevin McGlinchy\mcglike01,23,ATL,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
867,Fred McGriff*\mcgrifr01,36,TBD,AL,158,664,566,82,157,18,0,27,106,2,0,91,120,.277,.373,.452,.826,110,256,16,0,0,7,10,*3D
868,Ryan McGuire*\mcguiry01,28,NYM,NL,1,3,2,0,0,0,0,0,0,0,0,1,0,.000,.333,.000,.333,-3,0,1,0,0,0,0,/9
869,Mark McGwire\mcgwima01,36,STL,NL,89,321,236,60,72,8,0,32,73,1,0,76,78,.305,.483,.746,1.229,203,176,5,7,0,2,12,3
870,Tony McKnight\mcknito01,23,HOU,NL,6,14,13,1,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
871,Mark McLemore#\mclemma01,35,SEA,AL,138,578,481,72,118,23,1,3,46,30,14,81,78,.245,.353,.316,.669,77,152,12,1,11,4,2,*47/8
872,Greg McMichael\mcmicgr01,33,ATL,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
873,Billy McMillon*\mcmilbi01,28,DET,AL,46,150,123,20,37,7,1,4,24,1,0,19,19,.301,.388,.472,.859,123,58,2,1,2,4,0,D9/7
874,Rusty Meacham\meachru01,32,HOU,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
