Rk,Name,Age,Tm,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1stS,30%,30c,30s,20%,20c,20s,31%,31c,31s,L/SO,S/SO,L/SO%,PAu,Pitu,Stru
443,Shea Hillenbrand\hillesh02,31,LAD,74,258,3.49,174,68.5%,24.1%,20.1%,21.3%,34.5%,75.9%,4.8%,52.0%,73.5%,18.9%,1.4%,1,0,6.8%,5,3,4.1%,3,2,2,10,16.7%,0,0,0
444,Eric Hinske*\hinsker01,29,BOS,218,870,3.99,511,59.1%,26.4%,19.6%,28.0%,26.0%,73.6%,1.4%,43.5%,73.4%,26.6%,5.5%,12,0,19.7%,43,23,11.9%,26,15,10,44,18.5%,0,0,0
445,Jason Hirsh\hirshja01,25,COL,34,121,3.56,91,75.2%,27.5%,27.5%,27.5%,17.6%,72.5%,0.0%,54.5%,62.1%,41.2%,0.0%,0,0,2.9%,1,0,0.0%,0,0,2,14,11.8%,0,0,0
446,Matt Holliday\hollima01,27,COL,714,2606,3.65,1630,63.1%,15.1%,20.3%,33.1%,31.5%,84.9%,2.3%,53.6%,76.1%,44.4%,5.7%,41,13,14.0%,100,45,6.9%,49,25,26,100,20.6%,0,0,0
447,Paul Hoover\hoovepa01,31,FLA,8,28,3.50,19,67.9%,21.1%,26.3%,21.1%,31.6%,78.9%,0.0%,53.6%,66.7%,37.5%,0.0%,0,0,25.0%,2,2,12.5%,1,1,0,2,0.0%,0,0,0
448,Norris Hopper\hoppeno01,28,CIN,336,1087,3.24,743,68.6%,22.3%,9.3%,30.6%,37.8%,77.7%,1.2%,53.3%,88.0%,42.6%,1.5%,5,0,9.8%,33,9,3.3%,11,4,9,24,27.3%,0,0,0
449,J.R. House\housejr01,27,BAL,41,153,3.73,102,66.7%,23.5%,27.5%,22.5%,26.5%,76.5%,0.0%,51.0%,64.1%,43.9%,2.4%,1,0,4.9%,2,1,2.4%,1,1,3,8,27.3%,0,0,0
450,Ryan Howard*\howarry01,27,PHI,650,2723,4.19,1531,59.0%,23.5%,27.4%,27.0%,22.0%,76.5%,10.6%,45.1%,64.1%,28.3%,9.8%,64,10,18.9%,123,45,10.3%,67,32,39,160,19.6%,0,0,0
451,J.P. Howell*\howeljp01,24,TBD,6,20,3.33,15,75.0%,33.3%,26.7%,13.3%,26.7%,66.7%,0.0%,50.0%,60.0%,16.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
452,Chin-lung Hu\huch01,23,LAD,31,104,3.35,69,66.3%,18.8%,23.2%,24.6%,33.3%,81.2%,0.0%,53.8%,71.4%,32.3%,3.2%,1,0,6.5%,2,1,12.9%,4,4,1,7,12.5%,0,0,0
453,Justin Huber\huberju01,24,KCR,10,40,4.00,26,65.0%,23.1%,23.1%,23.1%,30.8%,76.9%,0.0%,50.0%,70.0%,30.0%,0.0%,0,0,10.0%,1,1,0.0%,0,0,0,2,0.0%,0,0,0
454,Orlando Hudson#\hudsoor01,29,ARI,601,2317,3.86,1338,57.8%,29.0%,11.4%,26.5%,33.0%,71.0%,0.4%,41.1%,83.9%,20.0%,7.8%,47,1,18.6%,112,43,12.5%,75,52,29,58,33.3%,0,0,0
455,Tim Hudson\hudsoti01,31,ATL,83,279,3.36,195,69.9%,25.6%,17.4%,25.1%,31.8%,74.4%,0.0%,52.0%,76.6%,37.3%,3.6%,3,0,9.6%,8,4,8.4%,7,4,4,12,22.2%,0,0,0
456,Aubrey Huff*\huffau01,30,BAL,605,2208,3.65,1400,63.6%,29.1%,13.3%,24.2%,33.4%,70.9%,1.0%,45.1%,81.3%,26.0%,6.9%,42,3,16.9%,102,43,8.3%,50,36,20,67,23.0%,0,0,0
457,Philip Humber\humbeph01,24,NYM,2,8,4.00,4,50.0%,50.0%,0.0%,0.0%,50.0%,50.0%,0.0%,25.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,50.0%,1,0,0,0,,0,0,0
458,Torii Hunter\hunteto01,31,MIN,650,2190,3.37,1419,65.8%,20.2%,17.1%,27.2%,35.5%,79.8%,4.3%,52.5%,78.6%,33.8%,4.2%,27,4,11.4%,74,35,5.7%,37,25,20,81,19.8%,0,0,0
459,Chris Iannetta\iannech01,24,COL,234,934,3.99,567,61.2%,25.2%,22.0%,27.7%,25.0%,74.8%,2.2%,45.8%,70.5%,37.2%,6.0%,14,1,11.5%,27,9,9.0%,21,18,19,39,32.8%,0,0,0
460,Raul Ibanez*\ibanera01,35,SEA,638,2474,3.88,1514,61.5%,27.2%,13.8%,27.1%,31.9%,72.8%,1.3%,44.8%,81.0%,21.6%,4.2%,27,2,15.7%,100,51,8.3%,53,36,22,75,22.7%,0,0,0
461,Kei Igawa*\igawake01,27,NYY,2,9,4.50,5,55.6%,40.0%,0.0%,40.0%,20.0%,60.0%,0.0%,33.3%,100.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
462,Tadahito Iguchi\iguchta01,32,TOT,537,2077,3.87,1240,59.8%,28.7%,14.2%,26.0%,31.0%,71.3%,0.5%,42.6%,80.1%,21.6%,5.2%,28,1,15.8%,85,36,12.3%,66,34,30,58,34.1%,0,0,0
463,Tadahito Iguchi\iguchta01,32,CHW,381,1493,3.92,889,59.7%,28.7%,14.3%,27.1%,29.9%,71.3%,0.7%,42.6%,80.0%,23.6%,5.8%,22,1,16.0%,61,27,12.9%,49,24,24,41,36.9%,0,0,0
464,Tadahito Iguchi\iguchta01,32,PHI,156,584,3.74,351,60.1%,28.8%,14.0%,23.4%,33.9%,71.2%,0.0%,42.8%,80.4%,16.7%,3.8%,6,0,15.4%,24,9,10.9%,17,10,6,17,26.1%,0,0,0
465,Omar Infante\infanom01,25,DET,179,607,3.39,403,66.4%,19.9%,16.4%,29.0%,34.7%,80.1%,0.0%,53.2%,79.6%,30.7%,4.5%,8,0,17.9%,32,14,5.0%,9,7,2,27,6.9%,0,0,0
466,Brandon Inge\ingebr01,30,DET,579,2447,4.23,1491,61.4%,30.6%,18.4%,26.2%,24.7%,69.4%,1.9%,42.6%,73.4%,19.5%,4.5%,26,1,15.0%,87,36,11.1%,64,45,30,120,20.0%,0,0,0
467,Joe Inglett*\inglejo01,29,TOR,5,23,4.60,15,65.2%,26.7%,6.7%,33.3%,33.3%,73.3%,0.0%,47.8%,90.9%,20.0%,0.0%,0,0,0.0%,0,0,20.0%,1,1,0,0,,0,0,0
468,Akinori Iwamura*\iwamuak01,28,TBD,560,2213,3.95,1322,59.7%,26.2%,18.2%,26.3%,29.2%,73.8%,0.0%,44.1%,75.3%,31.1%,4.8%,27,4,16.8%,94,49,11.1%,62,28,27,87,23.7%,0,0,0
469,Cesar Izturis#\izturce01,27,TOT,338,1160,3.43,751,65.2%,30.5%,4.5%,25.3%,39.7%,69.5%,2.0%,45.3%,93.5%,21.9%,3.6%,12,0,10.9%,37,11,3.6%,12,8,5,14,26.3%,0,0,0
470,Cesar Izturis#\izturce01,27,CHC,208,711,3.42,454,64.6%,33.0%,4.4%,23.6%,39.0%,67.0%,3.1%,43.2%,93.4%,21.6%,2.9%,6,0,9.6%,20,7,3.8%,8,4,5,11,31.3%,0,0,0
471,Cesar Izturis#\izturce01,27,PIT,130,449,3.45,297,66.1%,26.6%,4.7%,27.9%,40.7%,73.4%,0.0%,48.6%,93.6%,22.3%,4.6%,6,0,13.1%,17,4,3.1%,4,4,0,3,0.0%,0,0,0
472,Maicer Izturis#\izturma01,26,LAA,375,1345,3.59,816,60.9%,34.6%,7.6%,20.8%,37.0%,65.4%,0.9%,39.9%,88.4%,15.2%,4.3%,16,0,16.0%,60,12,9.1%,34,14,14,25,35.9%,0,0,0
473,Conor Jackson\jacksco01,25,ARI,478,1796,3.76,1047,58.5%,34.5%,7.8%,22.3%,35.3%,65.5%,0.9%,38.3%,88.0%,17.4%,5.2%,25,3,17.4%,83,36,10.5%,50,23,20,30,40.0%,0,0,0
474,Edwin Jackson\jacksed01,23,TBD,2,5,2.50,5,100.0%,20.0%,40.0%,20.0%,20.0%,80.0%,,80.0%,50.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
475,Mike Jacobs*\jacobmi02,26,FLA,463,1686,3.64,1079,64.3%,15.8%,21.5%,32.4%,30.2%,84.2%,1.5%,54.1%,74.4%,45.8%,4.5%,21,5,14.0%,65,34,7.6%,35,21,20,81,19.8%,0,0,0
476,Chuck James*\jamesch03,25,ATL,63,209,3.32,149,71.3%,26.8%,17.4%,25.5%,30.2%,73.2%,0.0%,52.2%,76.1%,47.6%,1.6%,1,0,11.1%,7,5,3.2%,2,0,5,11,31.3%,0,0,0
477,Geoff Jenkins*\jenkige01,32,MIL,464,1760,3.79,1109,64.4%,14.5%,25.3%,32.5%,27.7%,85.5%,5.7%,55.0%,70.4%,42.2%,5.4%,25,1,12.7%,59,31,8.0%,37,27,14,102,12.1%,0,0,0
478,Jason Jennings*\jennija01,28,HOU,30,107,3.57,67,62.6%,23.9%,17.9%,29.9%,28.4%,76.1%,0.0%,47.7%,76.5%,26.7%,3.3%,1,0,3.3%,1,0,3.3%,1,1,3,5,37.5%,0,0,0
479,Derek Jeter\jeterde01,33,NYY,716,2653,3.71,1625,61.5%,23.3%,11.6%,31.6%,33.5%,76.7%,1.2%,47.2%,84.8%,30.6%,3.8%,27,3,13.1%,94,50,7.4%,53,32,32,68,32.0%,0,0,0
480,D'Angelo Jimenez#\jimend'01,29,WSN,128,538,4.20,307,57.1%,43.0%,6.8%,22.8%,27.4%,57.0%,0.0%,32.5%,88.0%,10.2%,6.3%,8,0,20.3%,26,5,12.5%,16,7,12,10,54.5%,0,0,0
481,Kelvin Jimenez\jimenke01,26,STL,3,12,4.00,6,50.0%,33.3%,50.0%,16.7%,0.0%,66.7%,0.0%,33.3%,25.0%,33.3%,33.3%,1,0,33.3%,1,0,0.0%,0,0,1,1,50.0%,0,0,0
482,Ubaldo Jimenez\jimenub01,23,COL,31,87,2.81,59,67.8%,23.7%,22.0%,16.9%,37.3%,76.3%,0.0%,51.7%,71.1%,41.9%,3.2%,1,0,6.5%,2,0,3.2%,1,0,1,5,16.7%,0,0,0
483,Charlton Jimerson\jimerch01,27,SEA,2,10,5.00,7,70.0%,0.0%,14.3%,57.1%,28.6%,100.0%,0.0%,70.0%,85.7%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
484,Kenji Johjima\johjike01,31,SEA,513,1739,3.39,1155,66.4%,20.6%,11.9%,28.8%,38.6%,79.4%,0.0%,52.7%,85.0%,27.9%,1.9%,10,1,11.1%,57,43,3.7%,19,13,7,34,17.1%,0,0,0
485,Ben Johnson\johnsbe02,26,NYM,30,121,4.03,73,60.3%,32.9%,17.8%,26.0%,23.3%,67.1%,0.0%,40.5%,73.5%,26.7%,0.0%,0,0,20.0%,6,2,13.3%,4,2,3,8,27.3%,0,0,0
486,Dan Johnson*\johnsda06,27,OAK,495,2051,4.14,1183,58.1%,38.8%,10.3%,21.9%,29.0%,61.2%,1.8%,35.6%,83.1%,21.2%,6.7%,33,0,19.4%,96,29,15.2%,75,30,30,47,39.0%,0,0,0
487,Josh Johnson*\johnsjo09,23,FLA,3,12,4.00,8,66.7%,37.5%,37.5%,0.0%,25.0%,62.5%,0.0%,41.7%,40.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
488,Kelly Johnson*\johnske05,25,ATL,608,2505,4.12,1471,59.0%,33.4%,12.5%,26.3%,27.7%,66.6%,1.0%,39.2%,81.2%,20.4%,5.8%,35,1,17.4%,106,41,11.3%,69,38,39,77,33.3%,0,0,0
489,Randy Johnson\johnsra05,43,ARI,18,62,3.44,44,71.0%,36.4%,20.5%,20.5%,22.7%,63.6%,0.0%,45.2%,67.9%,11.1%,5.6%,1,0,5.6%,1,0,11.1%,2,0,2,5,28.6%,0,0,0
490,Reed Johnson\johnsre02,30,TOR,307,1174,3.82,784,66.8%,30.5%,13.8%,27.2%,28.6%,69.5%,0.0%,46.4%,80.2%,15.0%,3.3%,10,0,10.1%,31,6,5.5%,17,9,9,47,16.1%,0,0,0
491,Rob Johnson\johnsro07,24,SEA,3,9,3.00,6,66.7%,16.7%,0.0%,33.3%,50.0%,83.3%,0.0%,55.6%,100.0%,33.3%,33.3%,1,1,33.3%,1,0,0.0%,0,0,0,0,,0,0,0
492,Tyler Johnson#\johnsty01,26,STL,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
493,Adam Jones\jonesad01,21,SEA,71,276,3.89,181,65.6%,16.0%,28.2%,30.9%,24.9%,84.0%,0.0%,55.1%,66.4%,36.6%,8.5%,6,0,16.9%,12,5,8.5%,6,5,2,19,9.5%,0,0,0
494,Andruw Jones\jonesan01,30,ATL,660,2611,3.96,1609,61.9%,22.9%,21.6%,28.0%,27.5%,77.1%,1.0%,47.7%,72.0%,35.0%,5.3%,35,3,15.0%,99,37,11.2%,74,38,26,112,18.8%,0,0,0
495,Brandon Jones*\jonesbr02,23,ATL,21,86,4.10,57,66.3%,26.3%,17.5%,35.1%,21.1%,73.7%,0.0%,48.8%,76.2%,52.4%,0.0%,0,0,4.8%,1,1,9.5%,2,2,3,5,37.5%,0,0,0
496,Chipper Jones#\jonesch06,35,ATL,600,2287,3.81,1301,57.7%,26.1%,14.0%,25.9%,34.1%,73.9%,3.2%,42.7%,81.1%,31.7%,8.2%,49,5,18.7%,112,45,11.3%,68,37,21,54,28.0%,0,0,0
497,Garrett Jones*\jonesga02,26,MIN,84,322,3.83,198,61.5%,28.3%,20.2%,22.2%,29.3%,71.7%,0.0%,44.1%,71.8%,26.2%,4.8%,4,0,19.0%,16,7,10.7%,9,3,4,16,20.0%,0,0,0
498,Jacque Jones*\jonesja05,32,CHC,496,1807,3.64,1135,63.5%,24.1%,17.0%,24.6%,34.3%,75.9%,3.0%,48.2%,77.6%,25.4%,4.8%,24,1,14.7%,73,39,5.6%,28,21,16,54,22.9%,0,0,0
499,Ryan Jorgensen\jorgery01,28,CIN,15,67,4.47,40,59.7%,30.0%,22.5%,22.5%,25.0%,70.0%,0.0%,41.8%,67.9%,20.0%,6.7%,1,0,6.7%,1,0,6.7%,1,0,1,4,20.0%,0,0,0
500,Jorge Julio\juliojo01,28,TOT,2,12,6.00,4,33.3%,25.0%,0.0%,75.0%,0.0%,75.0%,0.0%,25.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,50.0%,1,0,0,0,,0,0,0
501,Jorge Julio\juliojo01,28,FLA,1,7,7.00,3,42.9%,33.3%,0.0%,66.7%,0.0%,66.7%,0.0%,28.6%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
502,Jorge Julio\juliojo01,28,COL,1,5,5.00,1,20.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,20.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,100.0%,1,0,0,0,,0,0,0
503,Matt Kata#\katama01,29,TOT,167,610,3.65,414,67.9%,26.6%,13.5%,29.2%,30.7%,73.4%,0.0%,49.8%,81.6%,22.8%,3.6%,6,0,10.8%,18,8,4.8%,8,8,4,29,12.1%,0,0,0
504,Matt Kata#\katama01,29,TEX,77,311,4.04,201,64.6%,27.9%,14.9%,30.8%,26.4%,72.1%,0.0%,46.6%,79.3%,19.5%,7.8%,6,0,16.9%,13,3,6.5%,5,5,2,16,11.1%,0,0,0
505,Matt Kata#\katama01,29,PIT,90,299,3.32,213,71.2%,25.4%,12.2%,27.7%,34.7%,74.6%,0.0%,53.2%,83.6%,25.6%,0.0%,0,0,5.6%,5,5,3.3%,3,3,2,13,13.3%,0,0,0
506,Scott Kazmir*\kazmisc01,23,TBD,2,5,2.50,4,80.0%,25.0%,25.0%,0.0%,50.0%,75.0%,0.0%,60.0%,66.7%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
507,Austin Kearns\kearnau01,27,WSN,674,2581,3.83,1540,60.1%,26.4%,12.3%,29.7%,31.5%,73.6%,1.6%,44.2%,83.2%,28.6%,6.5%,44,0,17.1%,115,43,10.5%,71,47,25,81,23.6%,0,0,0
508,Randy Keisler*\keislra01,31,STL,6,18,3.00,11,61.1%,27.3%,36.4%,0.0%,36.4%,72.7%,0.0%,44.4%,50.0%,50.0%,0.0%,0,0,0.0%,0,0,16.7%,1,0,1,1,50.0%,0,0,0
509,Don Kelly*\kellydo01,27,PIT,32,155,4.84,98,63.2%,38.8%,6.1%,30.6%,24.5%,61.2%,0.0%,38.7%,90.0%,3.1%,6.3%,2,0,18.8%,6,0,12.5%,4,4,1,2,33.3%,0,0,0
510,Matt Kemp\kempma01,22,LAD,314,1094,3.48,706,64.5%,22.9%,20.7%,23.9%,32.4%,77.1%,0.0%,49.7%,73.2%,35.4%,2.5%,8,2,13.1%,41,26,5.7%,18,13,17,49,25.8%,0,0,0
511,Jason Kendall\kendaja01,33,TOT,515,2038,3.96,1346,66.3%,35.1%,5.8%,27.0%,32.1%,64.9%,1.0%,43.0%,91.1%,10.9%,3.3%,17,0,12.6%,65,13,8.0%,41,8,7,35,16.7%,0,0,0
512,Jason Kendall\kendaja01,33,OAK,313,1183,3.78,795,67.2%,35.2%,5.9%,24.9%,34.0%,64.8%,0.0%,43.5%,90.9%,12.1%,1.9%,6,0,12.5%,39,10,6.4%,20,4,5,22,18.5%,0,0,0
513,Jason Kendall\kendaja01,33,CHC,202,855,4.23,551,65.0%,35.0%,5.6%,29.9%,29.4%,65.0%,2.3%,42.2%,91.3%,8.9%,5.4%,11,0,12.9%,26,3,10.4%,21,4,2,13,13.3%,0,0,0
514,Howie Kendrick\kendrho01,23,LAA,355,1145,3.23,791,69.6%,25.0%,19.0%,20.7%,35.3%,75.0%,2.3%,52.2%,74.7%,26.2%,3.4%,12,3,9.6%,34,11,5.1%,18,12,7,54,11.5%,0,0,0
515,Kyle Kendrick\kendrky01,22,PHI,50,189,3.78,127,67.2%,35.4%,22.8%,19.7%,22.0%,64.6%,0.0%,43.4%,64.6%,26.0%,6.0%,3,0,18.0%,9,3,6.0%,3,0,5,10,29.4%,0,0,0
516,Adam Kennedy*\kennead01,31,STL,308,1134,3.68,735,66.1%,23.4%,11.3%,31.6%,33.7%,76.6%,5.5%,50.6%,85.3%,29.2%,6.2%,19,0,15.3%,47,17,7.5%,23,18,4,29,12.1%,0,0,0
517,Joe Kennedy\kennejo04,28,TOT,3,13,4.33,7,53.8%,0.0%,28.6%,28.6%,42.9%,100.0%,0.0%,53.8%,71.4%,66.7%,0.0%,0,0,33.3%,1,1,0.0%,0,0,0,0,,0,0,0
518,Joe Kennedy\kennejo04,28,TOT,3,13,4.33,7,53.8%,0.0%,28.6%,28.6%,42.9%,100.0%,0.0%,53.8%,71.4%,66.7%,0.0%,0,0,33.3%,1,1,0.0%,0,0,0,0,,0,0,0
519,Joe Kennedy\kennejo04,28,OAK,3,13,4.33,7,53.8%,0.0%,28.6%,28.6%,42.9%,100.0%,0.0%,53.8%,71.4%,66.7%,0.0%,0,0,33.3%,1,1,0.0%,0,0,0,0,,0,0,0
520,Logan Kensing\kensilo01,24,FLA,1,2,2.00,2,100.0%,50.0%,0.0%,0.0%,50.0%,50.0%,,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
521,Jeff Kent\kentje01,39,LAD,564,1944,3.45,1161,60.1%,22.9%,13.4%,25.8%,37.8%,77.1%,1.5%,46.3%,82.6%,36.5%,5.9%,33,8,15.6%,88,36,11.2%,63,38,19,42,31.1%,0,0,0
522,Jeff Keppinger\keppije01,27,CIN,276,949,3.44,589,62.1%,35.1%,4.4%,20.4%,40.1%,64.9%,0.0%,40.3%,93.2%,20.3%,3.6%,10,0,15.9%,44,18,7.6%,21,9,6,6,50.0%,0,0,0
523,Bobby Kielty#\kieltbo01,30,TOT,101,373,3.69,226,60.6%,27.4%,24.8%,19.0%,28.8%,72.6%,0.0%,44.0%,65.9%,33.7%,5.9%,6,2,13.9%,14,5,14.9%,15,6,4,22,15.4%,0,0,0
524,Bobby Kielty#\kieltbo01,30,OAK,40,144,3.60,90,62.5%,24.4%,24.4%,21.1%,30.0%,75.6%,0.0%,47.2%,67.6%,42.5%,5.0%,2,0,10.0%,4,1,10.0%,4,2,2,7,22.2%,0,0,0
525,Bobby Kielty#\kieltbo01,30,BOS,61,229,3.75,136,59.4%,29.4%,25.0%,17.6%,27.9%,70.6%,0.0%,41.9%,64.6%,27.9%,6.6%,4,2,16.4%,10,4,18.0%,11,4,2,15,11.8%,0,0,0
526,Byung-Hyun Kim\kimby01,28,TOT,42,155,3.69,98,63.2%,35.7%,12.2%,23.5%,28.6%,64.3%,0.0%,40.6%,81.0%,19.0%,2.4%,1,0,9.5%,4,1,9.5%,4,2,6,3,50.0%,0,0,0
527,Byung-Hyun Kim\kimby01,28,COL,2,12,6.00,6,50.0%,16.7%,0.0%,66.7%,16.7%,83.3%,0.0%,41.7%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,50.0%,1,1,1,0,100.0%,0,0,0
528,Byung-Hyun Kim\kimby01,28,FLA,39,140,3.59,90,64.3%,37.8%,13.3%,20.0%,28.9%,62.2%,0.0%,40.0%,78.6%,20.5%,2.6%,1,0,10.3%,4,1,7.7%,3,1,5,3,45.5%,0,0,0
529,Byung-Hyun Kim\kimby01,28,ARI,1,3,3.00,2,66.7%,0.0%,0.0%,50.0%,50.0%,100.0%,0.0%,66.7%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
530,Ian Kinsler\kinslia01,25,TEX,567,2242,3.95,1371,61.3%,28.4%,11.2%,30.3%,30.1%,71.6%,0.6%,43.9%,84.4%,23.6%,5.1%,29,3,15.7%,89,40,11.8%,67,24,16,67,19.3%,0,0,0
531,Ryan Klesko*\kleskry01,36,SFG,411,1471,3.58,859,58.7%,25.0%,13.4%,27.1%,34.5%,75.0%,1.3%,44.0%,82.1%,37.5%,6.8%,28,5,18.5%,76,33,10.0%,41,18,26,42,38.2%,0,0,0
532,Steve Kline#\klinest02,34,SFG,1,3,3.00,3,100.0%,0.0%,100.0%,0.0%,0.0%,100.0%,,100.0%,0.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
533,Jon Knott\knottjo02,28,BAL,19,76,4.00,39,51.3%,23.1%,20.5%,25.6%,30.8%,76.9%,0.0%,39.5%,73.3%,15.8%,5.3%,1,1,26.3%,5,3,31.6%,6,2,0,3,0.0%,0,0,0
534,Paul Konerko\konerpa01,31,CHW,638,2499,3.92,1497,60.7%,30.6%,11.8%,27.3%,30.3%,69.4%,3.1%,42.1%,83.0%,21.9%,6.4%,41,5,18.0%,115,38,12.1%,77,41,37,65,36.3%,0,0,0
535,John Koronka*\koronjo01,26,TEX,2,7,3.50,6,85.7%,66.7%,16.7%,16.7%,0.0%,33.3%,0.0%,28.6%,50.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
536,Joe Koshansky*\koshajo01,25,COL,15,58,3.87,36,62.1%,30.6%,22.2%,25.0%,22.2%,69.4%,0.0%,43.1%,68.0%,6.7%,0.0%,0,0,13.3%,2,1,20.0%,3,1,1,4,20.0%,0,0,0
537,Casey Kotchman*\kotchca01,24,LAA,509,1899,3.73,1154,60.9%,28.6%,8.7%,27.4%,35.4%,71.4%,0.5%,43.5%,87.9%,24.4%,7.3%,37,6,17.9%,91,27,10.4%,53,29,10,33,23.3%,0,0,0
538,Mark Kotsay*\kotsama01,31,OAK,227,784,3.45,483,62.6%,26.9%,9.9%,24.2%,38.9%,73.1%,4.0%,45.7%,86.4%,33.9%,6.2%,14,0,15.9%,36,10,9.7%,22,10,6,14,30.0%,0,0,0
539,Kevin Kouzmanoff\kouzmke01,25,SDP,534,1907,3.57,1206,63.5%,21.3%,18.3%,27.4%,33.0%,78.7%,1.1%,50.0%,76.7%,33.3%,3.7%,20,0,13.1%,70,33,9.0%,48,38,15,79,16.0%,0,0,0
540,Jason Kubel*\kubelja01,25,MIN,466,1733,3.72,1053,61.0%,29.3%,13.0%,24.9%,32.8%,70.7%,1.2%,43.1%,81.6%,25.8%,4.1%,19,1,15.5%,72,40,10.3%,48,27,34,45,43.0%,0,0,0
541,Hung-Chih Kuo*\kuoho01,25,LAD,8,22,2.75,17,77.3%,0.0%,52.9%,17.6%,29.4%,100.0%,0.0%,77.3%,47.1%,62.5%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,3,0.0%,0,0,0
542,John Lackey\lackejo01,28,LAA,2,8,4.00,6,75.0%,33.3%,33.3%,0.0%,33.3%,66.7%,0.0%,50.0%,50.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
543,Pete LaForest*\laforpe01,29,TOT,43,178,4.14,102,58.6%,31.4%,28.4%,16.7%,23.5%,68.6%,5.3%,40.2%,58.6%,30.2%,7.0%,3,0,23.3%,10,5,14.0%,6,2,1,11,8.3%,0,0,0
544,Pete LaForest*\laforpe01,29,SDP,30,122,4.07,68,57.6%,26.5%,30.9%,17.6%,25.0%,73.5%,7.4%,42.4%,58.0%,40.0%,6.7%,2,0,26.7%,8,4,13.3%,4,1,0,8,0.0%,0,0,0
545,Pete LaForest*\laforpe01,29,PHI,13,56,4.31,34,60.7%,41.2%,23.5%,14.7%,20.6%,58.8%,0.0%,35.7%,60.0%,7.7%,7.7%,1,0,15.4%,2,1,15.4%,2,1,1,3,25.0%,0,0,0
546,Gerald Laird\lairdge01,27,TEX,451,1774,3.93,1125,63.6%,28.2%,16.4%,27.6%,27.8%,71.8%,0.6%,45.6%,77.2%,23.1%,4.2%,19,0,12.2%,55,22,7.1%,32,20,25,78,24.3%,0,0,0
547,Mike Lamb*\lambmi01,31,HOU,353,1379,3.91,818,60.2%,25.8%,10.8%,30.6%,32.9%,74.2%,3.6%,44.7%,85.5%,24.1%,7.4%,26,2,18.1%,64,24,10.2%,36,23,10,35,22.2%,0,0,0
548,Jason Lane\laneja01,30,TOT,194,708,3.65,446,63.0%,22.0%,15.0%,30.7%,32.3%,78.0%,0.0%,49.2%,80.7%,31.4%,4.6%,9,3,18.0%,35,18,9.8%,19,11,8,23,25.8%,0,0,0
549,Jason Lane\laneja01,30,HOU,192,702,3.66,440,62.7%,21.6%,15.0%,30.9%,32.5%,78.4%,0.0%,49.1%,80.9%,31.8%,4.7%,9,3,18.2%,35,18,9.9%,19,11,8,22,26.7%,0,0,0
550,Jason Lane\laneja01,30,SDP,2,6,3.00,6,100.0%,50.0%,16.7%,16.7%,16.7%,50.0%,,50.0%,66.7%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
551,Ryan Langerhans*\langery01,27,TOT,244,967,3.96,596,62.1%,28.9%,22.3%,26.7%,22.1%,71.1%,2.2%,44.2%,68.6%,34.8%,3.7%,9,0,9.4%,23,11,5.7%,14,7,27,54,33.3%,0,0,0
552,Ryan Langerhans*\langery01,27,TOT,239,940,3.93,579,62.1%,28.7%,22.3%,26.6%,22.5%,71.3%,2.2%,44.3%,68.8%,34.7%,3.8%,9,0,9.6%,23,11,5.9%,14,7,27,52,34.2%,0,0,0
553,Ryan Langerhans*\langery01,27,ATL,52,190,3.65,115,61.8%,30.4%,19.1%,25.2%,25.2%,69.6%,5.3%,43.0%,72.5%,30.8%,7.7%,4,0,13.5%,7,3,3.8%,2,0,4,12,25.0%,0,0,0
