
Rk,Name,Age,Tm,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1stS,30%,30c,30s,20%,20c,20s,31%,31c,31s,L/SO,S/SO,L/SO%,PAu,Pitu,Stru
444,Dustin Hermanson\hermadu01,28,STL,69,228,3.30,162,71.1%,25.3%,34.6%,17.3%,22.8%,74.7%,0.0%,53.1%,53.7%,55.1%,2.9%,2,0,10.1%,7,2,4.3%,3,2,10,19,33.3%,0,0,0
445,Alex Hernandez*\hernaal01,24,PIT,11,29,2.64,20,69.0%,15.0%,30.0%,10.0%,45.0%,85.0%,0.0%,58.6%,64.7%,54.5%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
446,Carlos Hernandez*\hernaca03,21,HOU,6,17,2.83,13,76.5%,30.8%,23.1%,15.4%,30.8%,69.2%,0.0%,52.9%,66.7%,50.0%,0.0%,0,0,16.7%,1,0,0.0%,0,0,1,1,50.0%,0,0,0
447,Jose Hernandez\hernajo01,31,MIL,594,2355,3.96,1493,64.3%,25.8%,24.2%,25.5%,24.5%,74.2%,3.7%,47.7%,67.4%,27.6%,5.7%,34,12,14.8%,88,35,9.1%,54,37,39,146,21.1%,0,0,0
448,Livan Hernandez\hernali01,26,SFG,85,199,2.34,159,79.9%,17.6%,8.2%,23.3%,50.9%,82.4%,0.0%,65.8%,90.1%,62.4%,0.0%,0,0,2.4%,2,2,0.0%,0,0,1,3,25.0%,0,0,0
449,Ramon Hernandez\hernara02,25,OAK,509,1881,3.70,1184,63.2%,30.8%,10.0%,25.6%,33.6%,69.2%,1.3%,43.8%,85.6%,27.5%,3.9%,20,0,14.9%,76,29,8.8%,45,30,29,39,42.6%,0,0,0
450,Junior Herndon\herndju01,22,SDP,13,56,4.31,40,71.4%,27.5%,47.5%,20.0%,5.0%,72.5%,0.0%,51.8%,34.5%,30.8%,0.0%,0,0,7.7%,1,0,0.0%,0,0,2,9,18.2%,0,0,0
451,Phil Hiatt\hiattph01,32,LAD,53,192,3.62,128,67.0%,22.7%,30.5%,22.7%,24.2%,77.3%,1.6%,51.8%,60.6%,47.2%,1.9%,1,0,7.5%,4,1,0.0%,0,0,4,15,21.1%,0,0,0
452,Richard Hidalgo\hidalri01,26,HOU,595,2139,3.59,1314,61.7%,26.4%,14.8%,27.2%,31.7%,73.6%,1.3%,45.4%,79.9%,32.8%,4.9%,29,2,15.5%,92,43,8.2%,49,33,28,79,26.2%,0,0,0
453,Bobby Higginson*\higgibo02,30,DET,634,2487,3.92,1413,57.0%,30.3%,8.4%,26.8%,34.5%,69.7%,0.7%,39.7%,87.9%,23.0%,5.0%,32,6,18.5%,117,59,12.6%,80,47,28,37,43.1%,0,0,0
454,Glenallen Hill\hillgl01,36,ANA,66,214,3.24,154,72.0%,20.8%,30.5%,18.8%,29.9%,79.2%,0.0%,57.0%,61.5%,43.9%,0.0%,0,0,6.1%,4,2,0.0%,0,0,2,18,10.0%,0,0,0
455,Shea Hillenbrand\hillesh02,25,BOS,493,1604,3.25,1099,69.1%,22.7%,11.8%,27.9%,37.5%,77.3%,2.6%,53.4%,84.7%,31.8%,3.2%,16,0,13.8%,68,33,5.3%,26,19,8,53,13.1%,0,0,0
456,A.J. Hinch\hincha.01,27,KCR,137,510,3.72,328,64.4%,29.9%,13.1%,27.4%,29.6%,70.1%,0.5%,45.2%,81.3%,27.0%,2.2%,3,0,10.9%,15,3,9.5%,13,8,10,16,38.5%,0,0,0
457,Brett Hinchliffe\hinchbr01,26,NYM,1,5,5.00,4,80.0%,50.0%,25.0%,25.0%,0.0%,50.0%,0.0%,40.0%,50.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
458,Sterling Hitchcock*\hitchst01,30,TOT,8,31,3.88,24,77.4%,33.3%,41.7%,16.7%,8.3%,66.7%,0.0%,51.6%,37.5%,25.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,2,4,33.3%,0,0,0
459,Sterling Hitchcock*\hitchst01,30,SDP,8,31,3.88,24,77.4%,33.3%,41.7%,16.7%,8.3%,66.7%,0.0%,51.6%,37.5%,25.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,2,4,33.3%,0,0,0
460,Denny Hocking#\hockide01,31,MIN,368,1467,3.99,887,60.6%,34.9%,10.5%,24.7%,29.9%,65.1%,0.7%,39.4%,83.9%,27.4%,3.3%,12,0,12.2%,45,23,7.6%,28,16,27,39,40.3%,0,0,0
461,Trevor Hoffman\hoffmtr01,33,SDP,4,13,3.25,9,69.2%,22.2%,22.2%,22.2%,33.3%,77.8%,0.0%,53.8%,71.4%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
462,Todd Hollandsworth*\hollato01,28,COL,126,453,3.60,303,68.1%,21.1%,14.2%,32.7%,32.0%,78.9%,5.3%,53.7%,82.0%,39.7%,7.1%,9,2,16.7%,21,7,6.3%,8,3,4,16,20.0%,0,0,0
463,Dave Hollins#\hollida01,35,CLE,7,23,3.29,14,60.9%,21.4%,7.1%,42.9%,28.6%,78.6%,0.0%,47.8%,90.9%,42.9%,0.0%,0,0,14.3%,1,0,28.6%,2,1,1,1,50.0%,0,0,0
464,Chris Holt\holtch01,29,DET,4,10,2.50,10,100.0%,20.0%,50.0%,20.0%,10.0%,80.0%,,80.0%,37.5%,75.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,2,33.3%,0,0,0
465,Paul Hoover\hoovepa01,25,TBD,4,12,3.00,11,91.7%,18.2%,27.3%,27.3%,27.3%,81.8%,0.0%,75.0%,66.7%,75.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
466,Tyler Houston*\houstty01,30,MIL,256,912,3.56,583,64.1%,22.3%,19.4%,28.3%,30.0%,77.7%,0.9%,49.8%,75.1%,42.6%,5.1%,13,0,14.1%,36,19,6.3%,16,11,22,40,35.5%,0,0,0
467,Mike Hubbard\hubbami01,30,TEX,12,41,3.42,31,75.6%,41.9%,16.1%,19.4%,22.6%,58.1%,0.0%,43.9%,72.2%,33.3%,0.0%,0,0,8.3%,1,1,0.0%,0,0,1,3,25.0%,0,0,0
468,Trent Hubbard\hubbatr01,37,KCR,12,40,3.33,26,65.0%,42.3%,7.7%,11.5%,38.5%,57.7%,0.0%,37.5%,86.7%,8.3%,0.0%,0,0,8.3%,1,0,0.0%,0,0,1,1,50.0%,0,0,0
469,Ken Huckaby\huckake01,30,ARI,1,5,5.00,3,60.0%,0.0%,33.3%,66.7%,0.0%,100.0%,0.0%,60.0%,66.7%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
470,Tim Hudson\hudsoti01,25,OAK,8,24,3.00,18,75.0%,33.3%,11.1%,27.8%,27.8%,66.7%,0.0%,50.0%,83.3%,25.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,2,1,66.7%,0,0,0
471,Aubrey Huff*\huffau01,24,TBD,435,1571,3.61,1026,65.6%,25.7%,15.4%,25.8%,33.0%,74.3%,1.5%,48.8%,79.3%,29.2%,4.4%,19,2,13.1%,57,26,6.4%,28,16,22,50,30.6%,0,0,0
472,Todd Hundley#\hundlto01,32,CHC,276,1142,4.14,691,60.5%,28.1%,23.4%,25.5%,23.0%,71.9%,0.0%,43.5%,67.4%,21.0%,5.4%,15,3,16.3%,45,21,12.3%,34,21,17,72,19.1%,0,0,0
473,Brian Hunter\huntebr02,30,PHI,166,672,4.05,426,63.4%,33.3%,13.6%,23.7%,29.3%,66.7%,0.0%,42.3%,79.6%,20.5%,6.0%,10,0,18.1%,30,4,9.0%,15,5,7,18,28.0%,0,0,0
474,Torii Hunter\hunteto01,25,MIN,604,2164,3.58,1442,66.6%,21.4%,20.5%,27.5%,30.6%,78.6%,0.0%,52.4%,73.9%,29.5%,3.5%,21,4,12.1%,73,41,7.1%,43,33,19,106,15.2%,0,0,0
475,Chad Hutchinson\hutchch01,24,STL,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
476,Adam Hyzdu\hyzduad01,29,PIT,77,265,3.44,180,68.2%,23.3%,25.6%,21.1%,30.0%,76.7%,1.2%,52.3%,66.7%,37.7%,5.2%,4,2,11.7%,9,5,6.5%,5,1,2,16,11.1%,0,0,0
477,Raul Ibanez*\ibanera01,29,KCR,314,1239,3.95,735,59.5%,30.3%,13.7%,24.8%,31.2%,69.7%,0.6%,41.4%,80.3%,21.7%,8.0%,25,6,20.1%,63,26,13.7%,43,28,11,40,21.6%,0,0,0
478,Brandon Inge\ingebr01,24,DET,203,755,3.72,484,64.1%,29.8%,13.6%,25.2%,31.4%,70.2%,0.0%,45.0%,80.6%,23.6%,3.0%,6,0,14.3%,29,16,9.4%,19,14,17,24,41.5%,0,0,0
479,Hideki Irabu\irabuhi01,32,MON,3,7,2.33,6,85.7%,0.0%,33.3%,16.7%,50.0%,100.0%,0.0%,85.7%,66.7%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
480,Cesar Izturis#\izturce01,21,TOR,140,400,2.86,294,73.5%,21.8%,6.8%,29.6%,41.8%,78.2%,0.0%,57.5%,91.3%,41.4%,0.7%,1,0,10.0%,14,6,3.6%,5,4,3,12,20.0%,0,0,0
481,Damian Jackson\jacksda04,27,SDP,498,2071,4.16,1300,63.0%,26.9%,17.0%,31.7%,24.4%,73.1%,0.9%,46.0%,76.7%,27.3%,5.4%,27,2,15.7%,78,34,9.4%,47,29,25,102,19.5%,0,0,0
482,Michael Jackson\jacksmi02,36,HOU,1,5,5.00,2,40.0%,50.0%,0.0%,0.0%,50.0%,50.0%,0.0%,20.0%,100.0%,0.0%,0.0%,0,0,100.0%,1,0,100.0%,1,1,0,0,,0,0,0
483,Ryan Jackson*\jacksry01,29,DET,127,398,3.13,268,67.3%,20.5%,18.7%,25.7%,35.1%,79.5%,0.0%,53.5%,76.5%,44.1%,4.7%,6,1,11.0%,14,6,4.7%,6,4,5,21,19.2%,0,0,0
484,John Jaha\jahajo01,35,OAK,52,223,4.29,139,62.3%,32.4%,18.7%,26.6%,22.3%,67.6%,0.0%,42.2%,72.3%,23.1%,0.0%,0,0,7.7%,4,2,7.7%,4,3,6,9,40.0%,0,0,0
485,Mike James\jamesmi01,33,STL,1,2,2.00,2,100.0%,50.0%,0.0%,0.0%,50.0%,50.0%,,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
486,Kevin Jarvis*\jarvike01,31,SDP,74,247,3.34,169,68.4%,25.4%,19.5%,26.6%,28.4%,74.6%,0.0%,51.0%,73.8%,43.2%,2.7%,2,0,6.8%,5,3,5.4%,4,2,7,12,35.0%,0,0,0
487,Stan Javier#\javiest01,37,SEA,325,1229,3.78,763,62.3%,27.1%,12.3%,29.4%,31.2%,72.9%,0.9%,45.4%,83.1%,35.4%,3.7%,12,1,13.8%,45,21,10.2%,33,14,16,31,34.0%,0,0,0
488,Geoff Jenkins*\jenkige01,26,MIL,446,1655,3.71,1075,66.0%,15.5%,26.8%,31.4%,26.2%,84.5%,4.7%,55.8%,68.3%,45.5%,4.7%,21,3,11.9%,53,28,7.8%,35,22,22,98,18.3%,0,0,0
489,Jason Jennings*\jennija01,22,COL,17,60,3.53,40,66.7%,15.0%,22.5%,30.0%,32.5%,85.0%,0.0%,56.7%,73.5%,52.9%,0.0%,0,0,5.9%,1,1,0.0%,0,0,1,2,33.3%,0,0,0
490,Robin Jennings*\jenniro01,29,TOT,140,498,3.56,330,66.5%,25.8%,10.0%,29.4%,34.8%,74.2%,1.2%,49.4%,86.5%,26.4%,5.0%,7,0,15.7%,22,7,10.0%,14,10,5,13,27.8%,0,0,0
491,Robin Jennings*\jenniro01,29,TOT,85,313,3.68,208,66.9%,26.4%,8.2%,32.7%,32.7%,73.6%,1.9%,49.2%,88.9%,23.5%,4.7%,4,0,17.6%,15,7,8.2%,7,4,5,7,41.7%,0,0,0
492,Robin Jennings*\jenniro01,29,OAK,55,185,3.36,122,65.9%,24.6%,13.1%,23.8%,38.5%,75.4%,0.0%,49.7%,82.6%,30.9%,5.5%,3,0,12.7%,7,0,12.7%,7,6,0,6,0.0%,0,0,0
493,Robin Jennings*\jenniro01,29,COL,3,8,2.67,7,87.5%,28.6%,14.3%,28.6%,28.6%,71.4%,0.0%,62.5%,80.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
494,Robin Jennings*\jenniro01,29,CIN,82,305,3.72,201,66.3%,26.4%,8.0%,32.8%,32.8%,73.6%,1.9%,48.8%,89.2%,23.2%,4.9%,4,0,18.3%,15,7,8.5%,7,4,4,7,36.4%,0,0,0
495,Marcus Jensen#\jensema01,28,TOT,29,122,4.21,74,60.7%,12.2%,24.3%,37.8%,25.7%,87.8%,0.0%,53.3%,72.3%,44.8%,3.4%,1,0,20.7%,6,4,6.9%,2,2,4,6,40.0%,0,0,0
496,Marcus Jensen#\jensema01,28,BOS,4,11,2.75,8,72.7%,12.5%,12.5%,37.5%,37.5%,87.5%,0.0%,63.6%,85.7%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
497,Marcus Jensen#\jensema01,28,TEX,25,111,4.44,66,59.5%,12.1%,25.8%,37.9%,24.2%,87.9%,0.0%,52.3%,70.7%,44.0%,4.0%,1,0,24.0%,6,4,8.0%,2,2,4,5,44.4%,0,0,0
498,Ryan Jensen\jensery01,25,SFG,13,51,3.92,33,64.7%,24.2%,21.2%,27.3%,27.3%,75.8%,0.0%,49.0%,72.0%,30.8%,0.0%,0,0,7.7%,1,1,0.0%,0,0,0,3,0.0%,0,0,0
499,Derek Jeter\jeterde01,27,NYY,687,2533,3.69,1558,61.8%,21.6%,13.6%,31.3%,33.4%,78.4%,1.0%,48.4%,82.6%,36.5%,6.3%,43,10,15.4%,106,46,8.6%,59,34,31,68,31.3%,0,0,0
500,D'Angelo Jimenez#\jimend'01,23,SDP,351,1429,4.07,866,61.2%,29.3%,11.5%,31.2%,27.9%,70.7%,2.3%,43.2%,83.7%,28.2%,4.3%,15,0,15.7%,55,30,9.1%,32,19,27,41,39.7%,0,0,0
501,Jose Jimenez\jimenjo01,27,COL,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
502,Brett Jodie\jodiebr01,24,TOT,4,14,3.50,11,78.6%,45.5%,27.3%,9.1%,18.2%,54.5%,0.0%,42.9%,50.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
503,Brett Jodie\jodiebr01,24,SDP,4,14,3.50,11,78.6%,45.5%,27.3%,9.1%,18.2%,54.5%,0.0%,42.9%,50.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
504,Adam Johnson\johnsad01,21,MIN,2,4,2.00,3,75.0%,33.3%,0.0%,0.0%,66.7%,66.7%,0.0%,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
505,Brian Johnson\johnsbr01,33,LAD,4,12,3.00,8,66.7%,25.0%,12.5%,25.0%,37.5%,75.0%,0.0%,50.0%,83.3%,25.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
506,Charles Johnson\johnsch04,29,FLA,498,1837,3.69,1154,63.0%,16.6%,24.7%,30.8%,27.8%,83.4%,0.9%,52.5%,70.4%,43.8%,3.8%,19,2,12.9%,64,42,6.4%,32,18,35,98,26.3%,0,0,0
507,Jason Johnson\johnsja02,27,BAL,4,19,4.75,11,57.9%,27.3%,36.4%,27.3%,9.1%,72.7%,0.0%,42.1%,50.0%,50.0%,25.0%,1,0,25.0%,1,0,25.0%,1,1,2,0,100.0%,0,0,0
508,Mark Johnson*\johnsma02,25,CHW,211,828,3.92,484,58.7%,34.9%,7.2%,25.8%,32.0%,65.1%,1.2%,38.2%,88.9%,24.6%,4.7%,10,0,15.6%,33,13,10.9%,23,8,15,15,48.4%,0,0,0
509,Mark Johnson*\johnsma01,33,NYM,136,544,4.00,316,58.5%,24.4%,18.4%,29.1%,28.2%,75.6%,1.8%,44.3%,75.7%,30.1%,7.4%,10,3,17.6%,24,4,8.8%,12,10,8,23,25.8%,0,0,0
510,Mike Johnson*\johnsmi02,25,MON,1,7,7.00,5,71.4%,20.0%,20.0%,60.0%,0.0%,80.0%,0.0%,57.1%,75.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
511,Nick Johnson*\johnsni01,22,NYY,78,308,3.95,197,64.0%,32.5%,13.7%,27.4%,26.4%,67.5%,0.0%,43.2%,79.7%,20.5%,2.6%,2,0,7.7%,6,4,5.1%,4,3,5,10,33.3%,0,0,0
512,Randy Johnson\johnsra05,37,ARI,91,304,3.34,235,77.3%,27.2%,31.9%,20.0%,20.9%,72.8%,0.0%,56.3%,56.1%,40.7%,1.1%,1,0,3.3%,3,2,2.2%,2,2,10,28,26.3%,0,0,0
513,Russ Johnson\johnsru01,28,TBD,289,1210,4.19,722,59.7%,35.7%,10.4%,26.7%,27.1%,64.3%,0.0%,38.3%,83.8%,22.5%,2.4%,7,1,13.1%,38,12,9.3%,27,19,32,25,56.1%,0,0,0
514,Andruw Jones\jonesan01,24,ATL,697,2684,3.85,1663,62.2%,24.4%,20.4%,25.6%,29.6%,75.6%,1.1%,47.0%,73.0%,32.0%,4.3%,30,4,13.9%,97,53,9.5%,66,33,24,118,16.9%,0,0,0
515,Bobby Jones\jonesbo03,31,SDP,62,229,3.69,162,70.7%,36.4%,16.0%,22.2%,25.3%,63.6%,0.0%,45.0%,74.8%,32.3%,1.6%,1,0,11.3%,7,0,6.5%,4,1,10,7,55.6%,0,0,0
516,Chipper Jones#\jonesch06,29,ATL,678,2380,3.51,1321,57.1%,21.2%,15.4%,25.9%,37.5%,78.8%,6.4%,45.0%,80.4%,36.0%,9.9%,67,10,21.4%,145,57,11.2%,76,37,27,55,32.9%,0,0,0
517,Jacque Jones*\jonesja05,26,MIN,522,1824,3.49,1161,63.9%,18.5%,21.4%,26.8%,33.2%,81.5%,1.2%,52.1%,73.7%,39.1%,3.6%,19,5,12.1%,63,36,6.3%,33,25,20,72,21.7%,0,0,0
518,Terry Jones#\joneste02,30,MON,80,299,3.74,208,69.6%,22.1%,10.1%,36.1%,31.7%,77.9%,0.0%,54.2%,87.0%,33.8%,2.5%,2,0,7.5%,6,1,3.8%,3,1,2,8,18.2%,0,0,0
519,Brian Jordan\jordabr01,34,ATL,606,2065,3.41,1331,64.7%,17.1%,17.0%,29.8%,36.1%,82.9%,1.1%,53.6%,79.5%,39.8%,3.3%,20,3,10.6%,64,35,5.8%,35,25,21,67,23.9%,0,0,0
520,Kevin Jordan\jordake01,31,PHI,127,481,3.79,303,64.1%,29.7%,11.9%,28.1%,30.4%,70.3%,4.5%,45.0%,83.1%,18.9%,8.7%,11,0,14.2%,18,3,9.4%,12,7,5,16,23.8%,0,0,0
521,Wally Joyner*\joynewa01,39,ANA,161,562,3.49,344,61.2%,25.6%,9.3%,27.3%,37.8%,74.4%,0.0%,45.6%,87.5%,37.9%,6.8%,11,1,18.0%,29,11,9.3%,15,6,8,10,44.4%,0,0,0
522,Mike Judd\juddmi01,26,TOT,1,6,6.00,3,50.0%,66.7%,33.3%,0.0%,0.0%,33.3%,0.0%,16.7%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
523,Mike Judd\juddmi01,26,TEX,1,6,6.00,3,50.0%,66.7%,33.3%,0.0%,0.0%,33.3%,0.0%,16.7%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
524,David Justice*\justida01,35,NYY,440,1749,3.98,1048,60.5%,24.8%,15.4%,31.0%,28.8%,75.2%,2.4%,45.5%,79.6%,30.0%,5.0%,22,2,17.3%,76,39,9.8%,43,23,20,63,24.1%,0,0,0
525,Gabe Kapler\kaplega01,25,TEX,556,2163,3.89,1306,60.6%,36.0%,7.7%,24.0%,32.3%,64.0%,0.9%,38.8%,87.9%,17.4%,5.8%,32,0,16.7%,93,28,12.1%,67,34,29,41,41.4%,0,0,0
526,Eric Karros\karroer01,33,LAD,486,1851,3.81,1143,61.9%,26.6%,18.5%,25.2%,29.7%,73.4%,0.7%,45.4%,74.9%,34.0%,4.3%,21,0,15.2%,74,33,9.1%,44,29,27,74,26.7%,0,0,0
527,Steve Karsay\karsast01,29,TOT,2,8,4.00,5,62.5%,0.0%,40.0%,40.0%,20.0%,100.0%,0.0%,62.5%,60.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
528,Steve Karsay\karsast01,29,ATL,2,8,4.00,5,62.5%,0.0%,40.0%,40.0%,20.0%,100.0%,0.0%,62.5%,60.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
529,Randy Keisler*\keislra01,25,NYY,2,9,4.50,5,55.6%,40.0%,20.0%,0.0%,40.0%,60.0%,0.0%,33.3%,66.7%,50.0%,0.0%,0,0,50.0%,1,0,0.0%,0,0,0,0,,0,0,0
530,Jason Kendall\kendaja01,27,PIT,675,2527,3.74,1574,62.6%,35.6%,7.2%,21.6%,35.6%,64.4%,1.3%,40.3%,88.8%,14.4%,5.2%,35,0,15.6%,105,40,10.7%,72,47,14,34,29.2%,0,0,0
531,Adam Kennedy*\kennead01,25,ANA,532,2012,3.78,1333,66.7%,25.7%,12.7%,29.9%,31.7%,74.3%,1.8%,49.5%,82.9%,26.9%,3.4%,18,1,15.4%,82,34,7.0%,37,24,11,60,15.5%,0,0,0
532,Joe Kennedy\kennejo04,22,TBD,4,13,3.25,12,92.3%,33.3%,8.3%,41.7%,16.7%,66.7%,0.0%,61.5%,87.5%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
533,Jeff Kent\kentje01,33,SFG,697,2549,3.66,1544,61.0%,22.1%,14.6%,29.4%,33.9%,77.9%,1.6%,47.5%,81.3%,33.3%,4.9%,34,4,16.5%,115,60,8.5%,59,30,28,68,29.2%,0,0,0
534,Bobby Kielty#\kieltbo01,24,MIN,118,431,3.65,262,61.9%,28.6%,18.7%,20.6%,32.1%,71.4%,4.7%,44.2%,73.8%,32.2%,5.1%,6,2,16.9%,20,8,7.6%,9,4,8,17,32.0%,0,0,0
535,Brooks Kieschnick*\kiescbr01,29,COL,45,175,3.89,112,64.0%,13.4%,37.5%,23.2%,25.9%,86.6%,0.0%,55.4%,56.7%,40.0%,6.7%,3,1,20.0%,9,5,2.2%,1,1,0,13,0.0%,0,0,0
536,Darryl Kile\kileda01,32,STL,81,303,3.74,202,66.7%,42.1%,20.3%,16.3%,21.3%,57.9%,0.0%,38.6%,65.0%,30.9%,2.5%,2,0,8.6%,7,1,6.2%,5,0,14,18,42.4%,0,0,0
537,Byung-Hyun Kim\kimby01,22,ARI,6,27,4.50,18,66.7%,38.9%,5.6%,33.3%,22.2%,61.1%,0.0%,40.7%,90.9%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,2,0,100.0%,0,0,0
538,Ray King*\kingra01,27,MIL,2,11,5.50,7,63.6%,42.9%,0.0%,42.9%,14.3%,57.1%,0.0%,36.4%,100.0%,0.0%,0.0%,0,0,100.0%,2,0,0.0%,0,0,1,0,100.0%,0,0,0
539,Gene Kingsale#\kingsge01,24,TOT,23,82,3.57,52,63.4%,26.9%,15.4%,28.8%,28.8%,73.1%,0.0%,46.3%,78.9%,30.4%,0.0%,0,0,4.3%,1,1,8.7%,2,1,0,4,0.0%,0,0,0
540,Gene Kingsale#\kingsge01,24,BAL,5,13,2.60,11,84.6%,36.4%,27.3%,18.2%,18.2%,63.6%,0.0%,53.8%,57.1%,20.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
541,Gene Kingsale#\kingsge01,24,SEA,18,69,3.83,41,59.4%,24.4%,12.2%,31.7%,31.7%,75.6%,0.0%,44.9%,83.9%,33.3%,0.0%,0,0,5.6%,1,1,11.1%,2,1,0,2,0.0%,0,0,0
542,Mike Kinkade\kinkami01,28,BAL,177,626,3.54,391,62.5%,25.1%,17.9%,24.0%,33.0%,74.9%,0.0%,46.8%,76.1%,31.1%,2.8%,5,1,16.4%,29,18,9.0%,16,8,9,22,29.0%,0,0,0
543,Ryan Klesko*\kleskry01,30,SDP,639,2356,3.69,1377,59.1%,23.2%,12.9%,30.6%,33.3%,76.8%,2.8%,45.4%,83.2%,38.5%,7.2%,46,12,14.9%,95,32,13.0%,83,36,36,53,40.4%,0,0,0
544,Steve Kline#\klinest02,28,STL,2,5,2.50,4,80.0%,0.0%,75.0%,0.0%,25.0%,100.0%,0.0%,80.0%,25.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
545,Chuck Knoblauch\knoblch01,32,NYY,605,2380,3.93,1469,61.8%,33.6%,5.7%,29.7%,31.0%,66.4%,0.4%,41.0%,91.5%,18.3%,5.5%,33,0,14.0%,85,26,9.1%,55,26,33,40,45.2%,0,0,0
546,Randy Knorr\knorrra01,32,MON,104,361,3.47,227,62.9%,25.6%,18.9%,23.8%,31.7%,74.4%,0.0%,46.8%,74.6%,37.5%,4.8%,5,2,13.5%,14,6,8.7%,9,7,9,13,40.9%,0,0,0
547,Eric Knott*\knotter01,26,ARI,1,7,7.00,4,57.1%,25.0%,50.0%,25.0%,0.0%,75.0%,0.0%,42.9%,33.3%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
548,Gary Knotts\knottga01,24,FLA,2,12,6.00,7,58.3%,14.3%,0.0%,57.1%,28.6%,85.7%,0.0%,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
549,Brandon Kolb\kolbbr01,27,MIL,1,3,3.00,3,100.0%,66.7%,0.0%,0.0%,33.3%,33.3%,,33.3%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
550,Paul Konerko\konerpa01,25,CHW,655,2400,3.66,1477,62.1%,30.7%,12.7%,22.8%,33.7%,69.3%,2.2%,43.0%,81.6%,23.4%,5.2%,34,2,16.5%,108,42,8.7%,57,34,24,65,27.0%,0,0,0
551,Mike Koplove\koplomi01,24,ARI,1,4,4.00,3,75.0%,33.3%,66.7%,0.0%,0.0%,66.7%,0.0%,50.0%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
552,Corey Koskie*\koskico01,28,MIN,656,2504,3.82,1517,61.3%,25.0%,16.2%,29.1%,29.7%,75.0%,3.0%,46.0%,78.5%,38.4%,4.9%,32,6,13.1%,86,33,9.6%,63,40,44,74,37.3%,0,0,0
553,Mark Kotsay*\kotsama01,25,SDP,463,1757,3.79,1087,62.0%,25.4%,11.8%,30.5%,32.4%,74.6%,0.6%,46.3%,84.2%,32.0%,6.0%,28,3,15.3%,71,26,9.3%,43,19,15,43,25.9%,0,0,0
554,Chad Kreuter#\kreutch01,36,LAD,235,976,4.15,528,54.5%,31.4%,13.6%,28.4%,26.5%,68.6%,1.8%,37.4%,80.1%,25.1%,8.5%,20,2,22.1%,52,16,14.0%,33,19,19,33,36.5%,0,0,0
